"","Time","Var","Value"
"1",1997,"Series",1.53889421995233
"2",1998,"Series",1.28188423885826
"3",1999,"Series",2.08152603478575
"4",2000,"Series",2.21950715996403
"5",2002,"Series",1.79364688033613
"6",2003,"Series",1.4473116914353
"7",2004,"Series",1.27518204892393
"8",2005,"Series",1.38641803634399
"9",2006,"Series",1.7172724559989
"10",2007,"Series",1.9505468565664
"11",2008,"Series",1.68982814380354
"12",2011,"Series",1.27123395314599
"13",2012,"Series",2.02062574291498
"14",2013,"Series",1.46538926087664
"15",2014,"Series",1.86221810652403
"16",2015,"Series",1.69693552813312
"17",2016,"Series",1.20598998679263
"18",2017,"Series",1.14650092557169
"19",2018,"Series",1.07304258893371
"20",2019,"Series",1.6793621730772
"21",1997,"Regime mean",1.66865127241021
"22",1998,"Regime mean",1.66865127241021
"23",1999,"Regime mean",1.66865127241021
"24",2000,"Regime mean",1.66865127241021
"25",2002,"Regime mean",1.66865127241021
"26",2003,"Regime mean",1.66865127241021
"27",2004,"Regime mean",1.66865127241021
"28",2005,"Regime mean",1.66865127241021
"29",2006,"Regime mean",1.66865127241021
"30",2007,"Regime mean",1.66865127241021
"31",2008,"Regime mean",1.66865127241021
"32",2011,"Regime mean",1.66865127241021
"33",2012,"Regime mean",1.66865127241021
"34",2013,"Regime mean",1.66865127241021
"35",2014,"Regime mean",1.66865127241021
"36",2015,"Regime mean",1.66865127241021
"37",2016,"Regime mean",1.14184450043268
"38",2017,"Regime mean",1.14184450043268
"39",2018,"Regime mean",1.14184450043268
"40",2019,"Regime mean",1.6793621730772
