"","Time","Var","Value"
"1",1998,"Series",0.897190611744873
"2",1999,"Series",1.56144631072674
"3",2000,"Series",1.84581244888152
"4",2002,"Series",1.26100588720434
"5",2003,"Series",2.57382599689114
"6",2004,"Series",1.12172058702084
"7",2005,"Series",1.15351215074088
"8",2006,"Series",1.56375663373655
"9",2007,"Series",1.50962084393649
"10",2008,"Series",1.93282003657773
"11",2009,"Series",1.42955288054796
"12",2011,"Series",0.920762153942167
"13",2012,"Series",1.221409014247
"14",2014,"Series",1.55896127960222
"15",2015,"Series",0.925928429794337
"16",2016,"Series",1.17272300268032
"17",2018,"Series",0.795802781708836
"18",2019,"Series",0.677210975438329
"19",1998,"Trend",1.66887557454888
"20",1999,"Trend",1.62871698869057
"21",2000,"Trend",1.58855840283226
"22",2002,"Trend",1.54839981697396
"23",2003,"Trend",1.50824123111565
"24",2004,"Trend",1.46808264525734
"25",2005,"Trend",1.42792405939903
"26",2006,"Trend",1.38776547354072
"27",2007,"Trend",1.34760688768242
"28",2008,"Trend",1.30744830182411
"29",2009,"Trend",1.2672897159658
"30",2011,"Trend",1.22713113010749
"31",2012,"Trend",1.18697254424919
"32",2014,"Trend",1.14681395839088
"33",2015,"Trend",1.10665537253256
"34",2016,"Trend",1.06649678667425
"35",2018,"Trend",1.02633820081594
"36",2019,"Trend",0.986179614957635
"37",1998,"Regime mean",1.41562801676719
"38",1999,"Regime mean",1.41562801676719
"39",2000,"Regime mean",1.41562801676719
"40",2002,"Regime mean",1.41562801676719
"41",2003,"Regime mean",1.41562801676719
"42",2004,"Regime mean",1.41562801676719
"43",2005,"Regime mean",1.41562801676719
"44",2006,"Regime mean",1.41562801676719
"45",2007,"Regime mean",1.41562801676719
"46",2008,"Regime mean",1.41562801676719
"47",2009,"Regime mean",1.41562801676719
"48",2011,"Regime mean",1.41562801676719
"49",2012,"Regime mean",1.41562801676719
"50",2014,"Regime mean",1.41562801676719
"51",2015,"Regime mean",1.41562801676719
"52",2016,"Regime mean",1.41562801676719
"53",2018,"Regime mean",0.736506878573582
"54",2019,"Regime mean",0.736506878573582
