"","Time","Var","Value"
"1",1968,"Series",3.63989678020286
"2",1969,"Series",4.6745994109116
"3",1970,"Series",4.12681755257617
"4",1971,"Series",3.63476055153505
"5",1972,"Series",4.38325567905659
"6",1973,"Series",4.08871973240851
"7",1974,"Series",4.32446764545993
"8",1975,"Series",3.6391480510054
"9",1976,"Series",5.09674639667043
"10",1977,"Series",4.40132380658653
"11",1978,"Series",3.06796867712168
"12",1979,"Series",4.07737025566531
"13",1980,"Series",4.12345949794273
"14",1981,"Series",3.94846441074558
"15",1982,"Series",3.41001014520572
"16",1983,"Series",4.66294747999499
"17",1984,"Series",4.67931581528921
"18",1985,"Series",5.1659731028873
"19",1986,"Series",5.2396799785043
"20",1987,"Series",3.81390719198399
"21",1988,"Series",4.26260419726925
"22",1989,"Series",4.66013719820571
"23",1990,"Series",5.16321097325277
"24",1991,"Series",5.24992554341686
"25",1992,"Series",3.89913790637968
"26",1993,"Series",3.7103216316794
"27",1994,"Series",4.5313726650115
"28",1995,"Series",4.49018093302962
"29",1996,"Series",3.4902895978569
"30",1997,"Series",4.50926127574961
"31",1998,"Series",4.96033308975321
"32",1999,"Series",5.10056042764713
"33",2000,"Series",5.25349239863182
"34",2001,"Series",4.52634385450473
"35",2002,"Series",5.61329431961438
"36",2003,"Series",3.67689718524851
"37",2004,"Series",3.4375653742483
"38",2005,"Series",4.12352514329897
"39",2006,"Series",5.08402603841187
"40",2007,"Series",4.27369619388808
"41",2008,"Series",4.80372744887806
"42",2009,"Series",4.4988269060481
"43",2010,"Series",5.59931146915365
"44",2011,"Series",4.72818417123997
"45",2012,"Series",6.53428296809834
"46",2013,"Series",5.54256153321755
"47",2014,"Series",4.49789907471477
"48",2015,"Series",4.0807640907218
"49",2016,"Series",5.31461968307522
"50",2017,"Series",4.84045726339758
"51",2018,"Series",5.02294642943332
"52",2019,"Series",4.42826090290025
"53",1968,"Trend",4.02560995312171
"54",1969,"Trend",4.04429406510316
"55",1970,"Trend",4.06297817708461
"56",1971,"Trend",4.08166228906606
"57",1972,"Trend",4.1003464010475
"58",1973,"Trend",4.11903051302895
"59",1974,"Trend",4.1377146250104
"60",1975,"Trend",4.15639873699185
"61",1976,"Trend",4.1750828489733
"62",1977,"Trend",4.19376696095475
"63",1978,"Trend",4.2124510729362
"64",1979,"Trend",4.23113518491765
"65",1980,"Trend",4.2498192968991
"66",1981,"Trend",4.26850340888055
"67",1982,"Trend",4.287187520862
"68",1983,"Trend",4.30587163284345
"69",1984,"Trend",4.3245557448249
"70",1985,"Trend",4.34323985680635
"71",1986,"Trend",4.3619239687878
"72",1987,"Trend",4.38060808076925
"73",1988,"Trend",4.3992921927507
"74",1989,"Trend",4.41797630473215
"75",1990,"Trend",4.43666041671359
"76",1991,"Trend",4.45534452869504
"77",1992,"Trend",4.47402864067649
"78",1993,"Trend",4.49271275265794
"79",1994,"Trend",4.51139686463939
"80",1995,"Trend",4.53008097662084
"81",1996,"Trend",4.54876508860229
"82",1997,"Trend",4.56744920058375
"83",1998,"Trend",4.5861333125652
"84",1999,"Trend",4.60481742454664
"85",2000,"Trend",4.62350153652809
"86",2001,"Trend",4.64218564850954
"87",2002,"Trend",4.66086976049099
"88",2003,"Trend",4.67955387247244
"89",2004,"Trend",4.69823798445389
"90",2005,"Trend",4.71692209643534
"91",2006,"Trend",4.73560620841679
"92",2007,"Trend",4.75429032039824
"93",2008,"Trend",4.77297443237968
"94",2009,"Trend",4.79165854436113
"95",2010,"Trend",4.81034265634258
"96",2011,"Trend",4.82902676832403
"97",2012,"Trend",4.84771088030548
"98",2013,"Trend",4.86639499228693
"99",2014,"Trend",4.88507910426839
"100",2015,"Trend",4.90376321624984
"101",2016,"Trend",4.92244732823129
"102",2017,"Trend",4.94113144021273
"103",2018,"Trend",4.95981555219418
"104",2019,"Trend",4.97849966417563
"105",1968,"Regime mean",4.3694657729471
"106",1969,"Regime mean",4.3694657729471
"107",1970,"Regime mean",4.3694657729471
"108",1971,"Regime mean",4.3694657729471
"109",1972,"Regime mean",4.3694657729471
"110",1973,"Regime mean",4.3694657729471
"111",1974,"Regime mean",4.3694657729471
"112",1975,"Regime mean",4.3694657729471
"113",1976,"Regime mean",4.3694657729471
"114",1977,"Regime mean",4.3694657729471
"115",1978,"Regime mean",4.3694657729471
"116",1979,"Regime mean",4.3694657729471
"117",1980,"Regime mean",4.3694657729471
"118",1981,"Regime mean",4.3694657729471
"119",1982,"Regime mean",4.3694657729471
"120",1983,"Regime mean",4.3694657729471
"121",1984,"Regime mean",4.3694657729471
"122",1985,"Regime mean",4.3694657729471
"123",1986,"Regime mean",4.3694657729471
"124",1987,"Regime mean",4.3694657729471
"125",1988,"Regime mean",4.3694657729471
"126",1989,"Regime mean",4.3694657729471
"127",1990,"Regime mean",4.3694657729471
"128",1991,"Regime mean",4.3694657729471
"129",1992,"Regime mean",4.3694657729471
"130",1993,"Regime mean",4.3694657729471
"131",1994,"Regime mean",4.3694657729471
"132",1995,"Regime mean",4.3694657729471
"133",1996,"Regime mean",4.3694657729471
"134",1997,"Regime mean",4.3694657729471
"135",1998,"Regime mean",4.3694657729471
"136",1999,"Regime mean",4.3694657729471
"137",2000,"Regime mean",4.3694657729471
"138",2001,"Regime mean",4.3694657729471
"139",2002,"Regime mean",4.3694657729471
"140",2003,"Regime mean",4.3694657729471
"141",2004,"Regime mean",4.3694657729471
"142",2005,"Regime mean",4.3694657729471
"143",2006,"Regime mean",4.3694657729471
"144",2007,"Regime mean",4.3694657729471
"145",2008,"Regime mean",4.3694657729471
"146",2009,"Regime mean",4.3694657729471
"147",2010,"Regime mean",5.05892875859525
"148",2011,"Regime mean",5.05892875859525
"149",2012,"Regime mean",5.05892875859525
"150",2013,"Regime mean",5.05892875859525
"151",2014,"Regime mean",5.05892875859525
"152",2015,"Regime mean",5.05892875859525
"153",2016,"Regime mean",5.05892875859525
"154",2017,"Regime mean",5.05892875859525
"155",2018,"Regime mean",5.05892875859525
"156",2019,"Regime mean",5.05892875859525
