"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0,1.95736139011278,0,0,0,0,0.78788428105464,0,1.41338273298232,0
"2",1978,0,2.84468475647558,0,0,0,0,1.58958694330054,0,1.05684718763925,0
"3",1979,1.59898126298088,2.57230556530394,1.4144377407017,0,0,2.73046303548412,0.920564014926899,0,1.28624295797694,0
"4",1980,2.74875178421427,2.84022986420016,1.49284435219442,0,0,2.79813203954623,1.55377584137998,0,1.21237452343337,0
"5",1981,3.08929488548964,2.00429326659124,1.63676346097678,0,0,1.02450872114441,1.25626112346594,0,1.25778294150684,0
"6",1982,2.64448634337325,2.15283983314841,1.1923677859271,0,0,3.09640085939981,1.44637260677166,0,1.11707651176611,0
"7",1983,1.70145609434901,2.4625112736605,0.93821653397934,0.318170566996247,0,2.0459925125446,0.660313014923469,0,1.11015894234143,0
"8",1984,0.619563383253153,2.21534758347947,0.954705815080985,0,0,1.35560922622847,0,0,1.1999465257933,0
"9",1985,0.890664980154661,1.79723509543406,1.14047845649277,0.307086430117953,0,1.30590030258041,1.22744363773803,0,1.32429983427152,0
"10",1986,0.947948920626114,2.0651335316974,1.2259368175059,0,0,2.89532608394939,0.0195981328093745,0,1.50288595124183,0
"11",1987,2.8479272351883,2.39233059689683,1.92699151305814,1.36624193316448,0,2.56828423388459,0,0,1.58626047489895,0
"12",1988,2.5624362673758,2.08687143819421,1.38831166010512,0,0,2.37608276304276,0.880166684261155,0,1.31552443305491,0
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,2.15276027020086,1.34933535020764,1.35416441831452,0,0,3.28366018048983,1.04598418273539,0,1.32142782784964,0
"17",1993,3.55997422007355,2.44166604310818,1.24784078033659,0.821549736870591,0,2.4514757105965,1.36600088553554,0,1.40809068525694,0
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,1.47402592867491,2.44119793617008,1.40112812971907,0.500484741025319,0,2.81156626627905,1.48346336300017,0,1.38575637733294,0
"20",1996,2.88323816607946,1.62867155106898,1.46088532370761,1.2081686456584,0,2.37445605044302,1.18020793019413,0,1.41474848452356,0
"21",1997,2.29819849234321,1.68753175105692,1.44929734946715,0,1.81219039494558,3.30956736459177,1.62025441178901,0,1.37024431249578,0
"22",1998,3.7443050030639,1.73570261867776,1.32768327661656,1.17710395344491,0,3.20100020661042,0.957943247887537,0,1.51579160987534,0
"23",1999,1.16331311329943,2.91284139082213,1.30015651554915,0,0,3.37676483612683,1.65806193553773,0,1.37933902045068,0
"24",2000,1.50104361804527,2.30251217700848,1.25478482374428,0.578559082823778,0,2.91364820818527,1.4442096270002,0,1.46615189119042,0
"25",2001,1.70518943277552,2.96933752353912,1.39735633552431,0.97228768382174,0,3.76125261110064,1.39862890932524,0,1.47163342126223,0
"26",2002,0.934968009091455,2.51051720491469,0.772508230867242,0.543842648347972,0,1.74009383180007,1.90568025932019,0,1.41782555852852,0
"27",2003,0.855153393754964,2.32576735576658,1.31183220778291,0,0,1.32884097482513,0.817180979757603,0,1.46424088816592,0
"28",2004,1.4595540653256,2.71449416740207,1.41616956703964,0.518324883824408,0,3.70702523802115,0.959724250638584,0,1.614045905706,0
"29",2005,3.54909985776084,2.08624982871236,0.791527622114212,0.675735885645504,0,2.33141412347973,0.795396111284176,0,1.4428834554107,0
"30",2006,1.4544203570178,2.96828561075113,0,0.00384472619301668,0,2.51621701109768,1.84833358019424,0,1.43455480733383,0
"31",2007,1.55314933040885,2.53395355299789,0.640080038845501,0.465716803709423,0,2.32017631038308,2.0114921844455,0,1.35847842695281,0
"32",2008,0.738084636671033,2.26792807128437,0.784054446392607,0.137949149218646,0,2.45114496596841,1.33391160580685,0,1.51093019621791,0
"33",2009,1.74886933405629,2.12333567325552,0.846819002369507,0,0,2.8163286935353,1.58665507242386,0,1.42827872745838,0
"34",2010,2.54700220579198,2.46723095926151,1.34997506553435,0.819407280276922,0,1.90004249376157,1.30178713719751,0,1.26006357519223,0
"35",2011,1.21371145724555,2.35114194950062,1.44086762692118,0,0,2.75993200151516,1.12206984198464,0,1.14154242114933,0
"36",2012,0.809146310646726,2.65239163981773,0.13601868247487,0,0,3.16645500042156,1.99533987826605,0,1.33011312126915,0
"37",2013,1.30433169878485,3.13332516537476,1.83506219420175,0,0,2.20687299170378,1.77046883328514,0,1.2972162219184,0
"38",2014,1.69828734722141,2.43972752647784,2.38079633984113,1.87869098935818,0,2.45832204049658,1.03777252738002,0,1.58406239885394,0
"39",2015,4.04322263668095,2.09236746438105,2.2972348818518,1.5437995988309,0.866147409723493,3.07716031485477,0,0,1.42670709352472,0
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,1.03636120712422,3.17935765577957,1.39863659301642,0.522025307629196,0,1.78864780068274,1.22918556048544,0,1.26597483455819,0
