"","Time","Acartia spp.","Calanus finmarchicus","Centropages hamatus","Centropages typicus","Metridia lucens","Oithona spp.","Pseudocalanus spp.","Temora longicornis"
"1",1977,0,3.3967616006509,1.72928026134192,3.09565975166453,2.48023563933103,2.13826590507502,4.40391377785575,1.65089224175342
"2",1978,0,2.91751294645889,1.20063728642585,2.75567756770788,1.70205479344447,1.40023020597398,4.18026255940503,0.794249489099077
"3",1979,1.18804773830724,2.89063746260944,1.17917484377452,3.58222753389666,1.92907727959487,0.928332971186978,3.84692731822458,1.91459413611894
"4",1980,0.613677631935669,3.40790934927107,2.22074737240053,3.82545265892329,2.62062472787791,1.44472249850639,3.96787795316527,2.19027038710759
"5",1981,1.49036942055252,3.529372574291,1.40676084268606,3.32107737521231,2.22510546044139,1.43179468284212,4.34260877205649,2.12490249052847
"6",1982,1.47767436077711,3.35212978615252,1.47259193411869,3.29140368700559,1.96866100420519,1.97107905175068,4.08292412053738,1.74328144033194
"7",1983,0.961458102385337,3.479551205138,1.61576058514216,3.38088758648589,2.02316036875,2.2370303991885,3.52139928470222,1.65233753608047
"8",1984,0.836386764690962,3.24918157978736,1.41433683139206,3.24215897201574,2.07634097135205,0.799822634983179,3.98301494988649,1.88204476762355
"9",1985,1.29757149999858,3.44699438989607,1.6145527940872,3.65928305579704,2.34072969837429,1.83484335517948,3.72349463830232,1.34334500371546
"10",1986,1.07342047701542,3.7754966176228,1.97476963304388,3.77377559396647,1.70549123743976,1.06968186488864,3.36252851732356,0
"11",1987,1.24053757264884,4.43515632700589,2.54311409152866,3.2226198258913,3.21233933821718,1.70462880773019,4.11115760598655,2.89826242794523
"12",1988,0.908646996080924,3.46836796183082,1.47715779528943,3.60976310034585,2.21999352439326,2.42257229267372,4.1004958124159,2.62277614390852
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,0.796238951817305,3.01012555657393,1.55744320530777,3.97410232153691,3.09542965535814,3.14228887459663,3.83030258091513,2.50121899630767
"17",1993,0.839968034774662,3.65452450513144,1.2319882019495,3.74505759595846,3.33726804876665,3.27521141673378,4.10463574117479,2.96067541275041
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,0,2.88308416832661,1.92035681139767,4.09583481642922,2.90609348660052,2.86365522642762,3.35500453293009,2.51411419763547
"20",1996,0,3.52723984487922,2.56865657506627,4.18622105933846,3.3088445835731,2.94738449468246,3.88693911649096,2.82738215714782
"21",1997,0,2.07716045215285,1.81829573570846,4.16115204038451,3.07810486801102,3.53421122248192,4.14308454848628,3.04879414025842
"22",1998,0,3.93575727139032,2.73850690135002,4.28633408355217,3.35078274482337,3.32347832684019,4.26459615560014,3.55842203666936
"23",1999,0,3.20536196983108,1.36694722256633,4.15966288149739,3.60115170675223,3.36029643968475,4.12472987971321,2.31858685085077
"24",2000,0,3.05270446072872,1.54017552807028,4.53933831304872,2.29937858188172,3.0661163478494,3.81323250074625,1.94074529436135
"25",2001,0,2.38000366554684,2.10942546934745,4.52270565824774,3.39466082749866,3.53883385891586,3.62936285839433,3.01331166854676
"26",2002,0,2.43347026083,1.49238756806371,4.26421291524588,2.47254568923976,3.02651471058843,2.63203838849812,1.72927740858683
"27",2003,0,3.61083393041952,1.33534595329432,4.0541032718792,3.05479715162284,3.10242626020593,3.08503168929783,2.41892853438406
"28",2004,0,4.08295832508593,1.20384885457228,3.70645191013975,3.0475776938109,3.16201853786716,3.64992011786391,1.92725347122537
"29",2005,0,3.89099211777037,1.90021490827841,3.01068425905704,3.10540053852519,2.88730816484944,4.12138114007069,2.58865753477611
"30",2006,0.781216696848577,3.73625111416973,1.28822707460942,3.83744830756898,3.01135750889427,2.42700481638395,3.03526687025349,0.962591065220663
"31",2007,0,2.625445984302,1.46640428231059,3.79784924763509,2.22486861602882,2.50752819553304,1.81576560131048,1.64830934487645
"32",2008,0,3.61477104938734,1.65431003960985,3.94465679208609,2.25440780602562,2.16437624209642,3.91207264661737,2.2617468070626
"33",2009,0,3.55413155385503,1.81073043392395,3.98887727385588,2.63072387073953,2.43043831645133,3.1217029467333,2.22444152311159
"34",2010,0,3.57610265406914,1.60478403801635,3.52517130981393,2.67801532746615,2.69934460197053,3.55031044889203,1.59930044846224
"35",2011,1.18470149025827,2.9526684327362,1.80048632004288,3.69656460237203,2.73734665625431,2.52173501160905,3.65604491341834,1.98986816177857
"36",2012,0,3.30213376867832,1.71263696979814,4.10440800152569,1.604606778002,2.31410557440351,1.8442155541048,1.30493646030017
"37",2013,0,3.47287646766978,1.26796000683471,4.06123649336162,2.0159598573232,3.08168179791687,2.56722378217709,2.6748268153964
"38",2014,0,3.87272638421,2.18227204016018,4.08505945236274,2.89278442866891,3.47404226476334,3.84740670497418,3.16956592087786
"39",2015,0,3.12749778669275,2.18881310262476,3.70388441335798,2.24908490883109,3.21917799705271,4.00625305519902,3.81688578718964
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,0,2.26328459633564,2.12980602684255,4.04041190889179,1.6475179347792,2.84997123872007,2.368916364803,2.35559735861877
