"","Time","Var","Value"
"1",1992,"Series",32.5889107004425
"2",1994,"Series",32.4707655917364
"3",1995,"Series",33.1425226710857
"4",1998,"Series",31.9728211261182
"5",2000,"Series",33.1363774794748
"6",2002,"Series",33.2573325056982
"7",2004,"Series",33.0436348752603
"8",2006,"Series",32.5650016455224
"9",2010,"Series",32.3772594036059
"10",2011,"Series",32.3628991751436
"11",2014,"Series",33.0031305368368
"12",2016,"Series",32.8584306921054
"13",2018,"Series",32.6698320066313
"14",2019,"Series",32.3202905457031
