"","Time","Var","Value"
"1",1968,"Series",17.676806463006
"2",1969,"Series",16.9622648377568
"3",1970,"Series",17.2421293610467
"4",1971,"Series",18.669503480335
"5",1972,"Series",16.8657640910991
"6",1973,"Series",17.2762306463973
"7",1974,"Series",17.0477624222793
"8",1975,"Series",17.03992553664
"9",1976,"Series",17.0727018087556
"10",1977,"Series",16.5329808108984
"11",1978,"Series",16.3470811589303
"12",1979,"Series",16.8693145895807
"13",1980,"Series",16.8142696046211
"14",1981,"Series",15.4327377534633
"15",1982,"Series",17.0770015570116
"16",1983,"Series",17.4604159685357
"17",1984,"Series",16.8416210120185
"18",1985,"Series",18.4992858427537
"19",1986,"Series",17.357980982742
"20",1987,"Series",15.8976477893901
"21",1988,"Series",16.7817070603946
"22",1989,"Series",17.6637576108084
"23",1990,"Series",17.2569003133302
"24",1991,"Series",17.622180398408
"25",1992,"Series",16.9999795549429
"26",1993,"Series",17.1782440578922
"27",1994,"Series",16.3396432290219
"28",1995,"Series",17.8180834346607
"29",1996,"Series",15.6942803179314
"30",1997,"Series",17.2573063045968
"31",1998,"Series",17.6992020937858
"32",1999,"Series",17.9880444666705
"33",2000,"Series",17.3037366030276
"34",2001,"Series",18.4116142812833
"35",2002,"Series",18.0830665166654
"36",2003,"Series",17.635609000386
"37",2004,"Series",17.1066049391981
"38",2005,"Series",18.9299659548657
"39",2006,"Series",16.9200318985772
"40",2007,"Series",17.9267632586453
"41",2008,"Series",17.1897838244905
"42",2009,"Series",17.2357171724468
"43",2010,"Series",17.4616600766604
"44",2011,"Series",18.1788674616867
"45",2012,"Series",19.1044996276919
"46",2013,"Series",17.5792303422225
"47",2014,"Series",18.5382835663734
"48",2015,"Series",19.4499201964642
"49",2016,"Series",18.9616192539517
"50",2017,"Series",19.7090769207975
"51",2018,"Series",18.8214082782582
"52",2019,"Series",18.3223837061955
"53",1968,"Trend",16.665452980442
"54",1969,"Trend",16.6982953955677
"55",1970,"Trend",16.7311378106933
"56",1971,"Trend",16.763980225819
"57",1972,"Trend",16.7968226409446
"58",1973,"Trend",16.8296650560703
"59",1974,"Trend",16.8625074711959
"60",1975,"Trend",16.8953498863216
"61",1976,"Trend",16.9281923014472
"62",1977,"Trend",16.9610347165728
"63",1978,"Trend",16.9938771316985
"64",1979,"Trend",17.0267195468241
"65",1980,"Trend",17.0595619619498
"66",1981,"Trend",17.0924043770754
"67",1982,"Trend",17.1252467922011
"68",1983,"Trend",17.1580892073267
"69",1984,"Trend",17.1909316224524
"70",1985,"Trend",17.223774037578
"71",1986,"Trend",17.2566164527037
"72",1987,"Trend",17.2894588678293
"73",1988,"Trend",17.3223012829549
"74",1989,"Trend",17.3551436980806
"75",1990,"Trend",17.3879861132062
"76",1991,"Trend",17.4208285283319
"77",1992,"Trend",17.4536709434575
"78",1993,"Trend",17.4865133585832
"79",1994,"Trend",17.5193557737088
"80",1995,"Trend",17.5521981888345
"81",1996,"Trend",17.5850406039601
"82",1997,"Trend",17.6178830190858
"83",1998,"Trend",17.6507254342114
"84",1999,"Trend",17.6835678493371
"85",2000,"Trend",17.7164102644627
"86",2001,"Trend",17.7492526795883
"87",2002,"Trend",17.782095094714
"88",2003,"Trend",17.8149375098396
"89",2004,"Trend",17.8477799249653
"90",2005,"Trend",17.8806223400909
"91",2006,"Trend",17.9134647552166
"92",2007,"Trend",17.9463071703422
"93",2008,"Trend",17.9791495854679
"94",2009,"Trend",18.0119920005935
"95",2010,"Trend",18.0448344157192
"96",2011,"Trend",18.0776768308448
"97",2012,"Trend",18.1105192459704
"98",2013,"Trend",18.1433616610961
"99",2014,"Trend",18.1762040762217
"100",2015,"Trend",18.2090464913474
"101",2016,"Trend",18.241888906473
"102",2017,"Trend",18.2747313215987
"103",2018,"Trend",18.3075737367243
"104",2019,"Trend",18.34041615185
"105",1968,"Regime mean",17.2438908857198
"106",1969,"Regime mean",17.2438908857198
"107",1970,"Regime mean",17.2438908857198
"108",1971,"Regime mean",17.2438908857198
"109",1972,"Regime mean",17.2438908857198
"110",1973,"Regime mean",17.2438908857198
"111",1974,"Regime mean",17.2438908857198
"112",1975,"Regime mean",17.2438908857198
"113",1976,"Regime mean",17.2438908857198
"114",1977,"Regime mean",17.2438908857198
"115",1978,"Regime mean",17.2438908857198
"116",1979,"Regime mean",17.2438908857198
"117",1980,"Regime mean",17.2438908857198
"118",1981,"Regime mean",17.2438908857198
"119",1982,"Regime mean",17.2438908857198
"120",1983,"Regime mean",17.2438908857198
"121",1984,"Regime mean",17.2438908857198
"122",1985,"Regime mean",17.2438908857198
"123",1986,"Regime mean",17.2438908857198
"124",1987,"Regime mean",17.2438908857198
"125",1988,"Regime mean",17.2438908857198
"126",1989,"Regime mean",17.2438908857198
"127",1990,"Regime mean",17.2438908857198
"128",1991,"Regime mean",17.2438908857198
"129",1992,"Regime mean",17.2438908857198
"130",1993,"Regime mean",17.2438908857198
"131",1994,"Regime mean",17.2438908857198
"132",1995,"Regime mean",17.2438908857198
"133",1996,"Regime mean",17.2438908857198
"134",1997,"Regime mean",17.2438908857198
"135",1998,"Regime mean",17.2438908857198
"136",1999,"Regime mean",17.2438908857198
"137",2000,"Regime mean",17.2438908857198
"138",2001,"Regime mean",17.2438908857198
"139",2002,"Regime mean",17.2438908857198
"140",2003,"Regime mean",17.2438908857198
"141",2004,"Regime mean",17.2438908857198
"142",2005,"Regime mean",17.2438908857198
"143",2006,"Regime mean",17.2438908857198
"144",2007,"Regime mean",17.2438908857198
"145",2008,"Regime mean",17.2438908857198
"146",2009,"Regime mean",17.2438908857198
"147",2010,"Regime mean",17.2438908857198
"148",2011,"Regime mean",18.7405877059602
"149",2012,"Regime mean",18.7405877059602
"150",2013,"Regime mean",18.7405877059602
"151",2014,"Regime mean",18.7405877059602
"152",2015,"Regime mean",18.7405877059602
"153",2016,"Regime mean",18.7405877059602
"154",2017,"Regime mean",18.7405877059602
"155",2018,"Regime mean",18.7405877059602
"156",2019,"Regime mean",18.7405877059602
