"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0,1.34139889852375,0,0,0,0,0.766126073233096,0,1.2145411488507,0
"2",1978,0,1.07961311179456,0,0,0,0,1.688114305324,0,1.23269174719974,0
"3",1979,2.08380793152234,0.689396793291881,2.06641307517014,0,0,2.44317459564555,1.52009282500011,0,1.53872450209751,0
"4",1980,0.887062538370455,2.1088545365944,0.732561942420375,0,0,2.49200396644744,1.36402630859745,0,1.12022700323907,0
"5",1981,0.69745128656408,1.97218041726232,0.58543112463894,0,0,1.20236521622789,2.04946695200828,0,1.06278675781913,0
"6",1982,1.85160596419065,1.06419690378788,0.700473124168641,0,0,2.98996280301753,2.24112014290703,0,1.20372230755794,0
"7",1983,1.87360733807463,0.239712473435119,0.889990633092507,0.222024290797156,0,1.87264175272288,0.604891100448063,0,1.41704976823276,0
"8",1984,2.53681962337235,0.266418708808983,1.148320010002,0,0,0.915702167326431,0,0,1.23934719154072,0
"9",1985,0.89799905876528,0.573312551131049,0.864192365374652,0.466181455354645,0,1.22204364382228,0.708578828249089,0,1.15684380920108,0
"10",1986,0.497572046823056,0.147401553610536,0.564503504057783,0,0,1.38941023200594,0.00593193382929648,0,1.06197023621203,0
"11",1987,3.28393414943427,0.313969179537966,2.08956239812929,1.86072693312475,0,1.67658627082703,0,0,1.52304667522475,0
"12",1988,0.984042142565864,0.589212514646463,1.05123344207684,0,0,0.979206010954769,0.536607712108653,0,1.00447846294597,0
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,2.38206993976229,1.19096025182433,1.02924464033437,0,0,3.20856745184249,1.28828324929559,0,1.31075017808142,0
"17",1993,2.76003965852954,1.4262864714981,2.02675509043163,0.675699643592299,0,1.81949489688328,1.34895633068277,0,1.23889647186208,0
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,3.52837658300727,0.647627869256677,1.40442512722226,2.28304515963316,0,2.2516119360903,0.999371901247875,0,1.48142637438295,0
"20",1996,3.41671337073657,0.625847963209434,1.95665056994666,1.95639785174335,0,2.31945759144235,1.48423554445135,0,1.53009380225858,0
"21",1997,1.84895856595244,1.37810516034586,1.7837928103422,0,0.461996682513841,2.74005670051289,1.8726907951547,0,1.26784956543808,0
"22",1998,3.67428387711341,0.763313512342404,1.14210034362005,2.98178087061424,0,2.69624107762537,0.95895499385987,0,1.3865838655056,0
"23",1999,0.956296188181777,2.76814817537658,0.965772969567746,0,0,3.04808977856104,1.82135135121373,0,1.44022802073592,0
"24",2000,2.38034932681595,1.40048686232368,1.29692587489665,1.79147564128349,0,1.91842167953507,1.2892525441157,0,1.47560199896836,0
"25",2001,3.49507642489903,2.74599770348988,1.64366789766654,3.43879115222235,0,3.3196686994646,1.50967440972043,0,1.7824296296779,0
"26",2002,0.643337192389588,0.504219146049646,0.677999592033585,0.542964197570451,0,1.56431196707349,0.507735850434444,0,1.06444105498901,0
"27",2003,1.4145134611716,0.353063956800464,0.76767101928874,0,0,1.0112386624515,0.331941774267955,0,1.79331229514411,0
"28",2004,1.48654744706346,0.605972566663079,1.15805445149781,1.96483152467445,0,0.782710117415084,0.708755828917633,0,1.4987491831643,0
"29",2005,1.1674083455708,0.482888240030442,1.17691976170552,0.925518082104439,0,0.697143718389352,0.470292861009612,0,1.32421419688377,0
"30",2006,2.27987013911616,0.237403441387546,0,0.0040591676135065,0,0.54070046185021,1.2125572342972,0,1.58442536394229,0
"31",2007,1.62217950052658,0.542003119889776,0.995071734206163,1.02636920874032,0,1.53276335739355,0.731543325153519,0,1.2402299113132,0
"32",2008,0.497878771952304,0.244579071087496,0.50265530471966,0.135937947342957,0,0.16752166208897,0.533851375003973,0,1.21527067931913,0
"33",2009,0.879124876156014,0.413467394031994,0.491540527939449,0,0,0.87752058371811,1.2144751999153,0,1.39270160963742,0
"34",2010,2.23975893829705,0.643225913109666,1.58734254745411,0.985279635738339,0,0.658531985982382,0.569880459170247,0,1.30411969532693,0
"35",2011,1.16223724139947,0.502213099593545,0.435626108146812,0,0,1.27604585606367,0.420241709082923,0,0.954876090695399,0
"36",2012,1.13897069077366,0.424176371874087,0.16428716437845,0,0,2.61635723380871,0.565900992074331,0,1.10062825659502,0
"37",2013,1.39045517206602,2.62557720967879,1.52072517924089,0,0,1.98323278417477,1.49892395897459,0,1.02161728936443,0
"38",2014,0.746395702656167,1.16474863567184,0.736564665163346,0.234588927109846,0,1.1374264965724,0.651876899638867,0,0.851022907588535,0
"39",2015,3.75901408042819,1.5957363785888,2.42962013332255,2.17448447898924,0.570121045612829,1.7995704875843,0,0,1.49893781111763,0
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,1.55525458445647,2.83598559889589,1.03614543652293,0.428924064247529,0,1.47397649323401,0.926777774254894,0,1.19816579378996,0
