"","Time","Var","Value"
"1",1968,"Series",6.99004736082077
"2",1969,"Series",7.88699694416379
"3",1970,"Series",7.23821058227808
"4",1971,"Series",7.85987016982265
"5",1972,"Series",7.84323662856057
"6",1973,"Series",8.00604711597099
"7",1974,"Series",8.34119070291437
"8",1975,"Series",7.67331699648207
"9",1976,"Series",8.2640870970318
"10",1977,"Series",7.66011072685347
"11",1978,"Series",6.9702178680156
"12",1979,"Series",7.55528316067605
"13",1980,"Series",7.5494283419972
"14",1981,"Series",7.33308009228652
"15",1982,"Series",7.67901726223685
"16",1983,"Series",7.86001537936919
"17",1984,"Series",8.45049204571785
"18",1985,"Series",8.76241354256815
"19",1986,"Series",8.44104114726039
"20",1987,"Series",7.18501400850164
"21",1988,"Series",7.86516858685267
"22",1989,"Series",7.24347439972929
"23",1990,"Series",7.89510788411701
"24",1991,"Series",7.75853441150231
"25",1992,"Series",7.59464540454781
"26",1993,"Series",7.26774480365933
"27",1994,"Series",8.48068022265857
"28",1995,"Series",8.26048461977018
"29",1996,"Series",7.81005202435784
"30",1997,"Series",7.96122002431483
"31",1998,"Series",7.00806602211321
"32",1999,"Series",8.51837484639897
"33",2000,"Series",8.19697646529402
"34",2001,"Series",7.92090325904984
"35",2002,"Series",8.73388319522254
"36",2003,"Series",7.50312543139845
"37",2004,"Series",6.90927882322912
"38",2005,"Series",7.95644973481303
"39",2006,"Series",8.57648109667187
"40",2007,"Series",7.12929795641431
"41",2008,"Series",8.49615278406496
"42",2009,"Series",8.42293793694484
"43",2010,"Series",8.94344875118388
"44",2011,"Series",8.90722573293872
"45",2012,"Series",9.09926786363542
"46",2013,"Series",8.78002449730397
"47",2014,"Series",9.18385718804243
"48",2015,"Series",8.10903102467637
"49",2016,"Series",9.70386105771241
"50",2017,"Series",8.73921216591497
"51",2018,"Series",9.07539638392863
"52",2019,"Series",9.1258466066805
"53",1968,"Trend",7.41074054832419
"54",1969,"Trend",7.43590406255181
"55",1970,"Trend",7.46106757677941
"56",1971,"Trend",7.48623109100703
"57",1972,"Trend",7.51139460523463
"58",1973,"Trend",7.53655811946224
"59",1974,"Trend",7.56172163368986
"60",1975,"Trend",7.58688514791746
"61",1976,"Trend",7.61204866214508
"62",1977,"Trend",7.63721217637269
"63",1978,"Trend",7.6623756906003
"64",1979,"Trend",7.68753920482791
"65",1980,"Trend",7.71270271905552
"66",1981,"Trend",7.73786623328313
"67",1982,"Trend",7.76302974751074
"68",1983,"Trend",7.78819326173835
"69",1984,"Trend",7.81335677596596
"70",1985,"Trend",7.83852029019357
"71",1986,"Trend",7.86368380442118
"72",1987,"Trend",7.88884731864879
"73",1988,"Trend",7.9140108328764
"74",1989,"Trend",7.93917434710401
"75",1990,"Trend",7.96433786133162
"76",1991,"Trend",7.98950137555924
"77",1992,"Trend",8.01466488978684
"78",1993,"Trend",8.03982840401446
"79",1994,"Trend",8.06499191824206
"80",1995,"Trend",8.09015543246968
"81",1996,"Trend",8.11531894669729
"82",1997,"Trend",8.14048246092489
"83",1998,"Trend",8.16564597515251
"84",1999,"Trend",8.19080948938011
"85",2000,"Trend",8.21597300360773
"86",2001,"Trend",8.24113651783534
"87",2002,"Trend",8.26630003206295
"88",2003,"Trend",8.29146354629056
"89",2004,"Trend",8.31662706051817
"90",2005,"Trend",8.34179057474578
"91",2006,"Trend",8.36695408897339
"92",2007,"Trend",8.392117603201
"93",2008,"Trend",8.41728111742862
"94",2009,"Trend",8.44244463165622
"95",2010,"Trend",8.46760814588383
"96",2011,"Trend",8.49277166011144
"97",2012,"Trend",8.51793517433905
"98",2013,"Trend",8.54309868856667
"99",2014,"Trend",8.56826220279427
"100",2015,"Trend",8.59342571702189
"101",2016,"Trend",8.61858923124949
"102",2017,"Trend",8.64375274547711
"103",2018,"Trend",8.66891625970472
"104",2019,"Trend",8.69407977393233
"105",1968,"Regime mean",7.80347665964108
"106",1969,"Regime mean",7.80347665964108
"107",1970,"Regime mean",7.80347665964108
"108",1971,"Regime mean",7.80347665964108
"109",1972,"Regime mean",7.80347665964108
"110",1973,"Regime mean",7.80347665964108
"111",1974,"Regime mean",7.80347665964108
"112",1975,"Regime mean",7.80347665964108
"113",1976,"Regime mean",7.80347665964108
"114",1977,"Regime mean",7.80347665964108
"115",1978,"Regime mean",7.80347665964108
"116",1979,"Regime mean",7.80347665964108
"117",1980,"Regime mean",7.80347665964108
"118",1981,"Regime mean",7.80347665964108
"119",1982,"Regime mean",7.80347665964108
"120",1983,"Regime mean",7.80347665964108
"121",1984,"Regime mean",7.80347665964108
"122",1985,"Regime mean",7.80347665964108
"123",1986,"Regime mean",7.80347665964108
"124",1987,"Regime mean",7.80347665964108
"125",1988,"Regime mean",7.80347665964108
"126",1989,"Regime mean",7.80347665964108
"127",1990,"Regime mean",7.80347665964108
"128",1991,"Regime mean",7.80347665964108
"129",1992,"Regime mean",7.80347665964108
"130",1993,"Regime mean",7.80347665964108
"131",1994,"Regime mean",7.80347665964108
"132",1995,"Regime mean",7.80347665964108
"133",1996,"Regime mean",7.80347665964108
"134",1997,"Regime mean",7.80347665964108
"135",1998,"Regime mean",7.80347665964108
"136",1999,"Regime mean",7.80347665964108
"137",2000,"Regime mean",7.80347665964108
"138",2001,"Regime mean",7.80347665964108
"139",2002,"Regime mean",7.80347665964108
"140",2003,"Regime mean",7.80347665964108
"141",2004,"Regime mean",7.80347665964108
"142",2005,"Regime mean",7.80347665964108
"143",2006,"Regime mean",7.80347665964108
"144",2007,"Regime mean",7.80347665964108
"145",2008,"Regime mean",8.88218849941893
"146",2009,"Regime mean",8.88218849941893
"147",2010,"Regime mean",8.88218849941893
"148",2011,"Regime mean",8.88218849941893
"149",2012,"Regime mean",8.88218849941893
"150",2013,"Regime mean",8.88218849941893
"151",2014,"Regime mean",8.88218849941893
"152",2015,"Regime mean",8.88218849941893
"153",2016,"Regime mean",8.88218849941893
"154",2017,"Regime mean",8.88218849941893
"155",2018,"Regime mean",8.88218849941893
"156",2019,"Regime mean",8.88218849941893
