"","Time","Var","Value"
"1",1997,"Series",1.47340440527305
"2",1998,"Series",1.18102896541358
"3",1999,"Series",2.17772736099873
"4",2000,"Series",2.3097600733878
"5",2002,"Series",1.50504175458454
"6",2003,"Series",1.3459656833604
"7",2004,"Series",1.16832748926148
"8",2005,"Series",1.32575675867233
"9",2006,"Series",1.78990425700578
"10",2007,"Series",1.9995548971252
"11",2008,"Series",1.73489075032383
"12",2011,"Series",1.31545167034793
"13",2012,"Series",1.89894980254765
"14",2013,"Series",1.35566231423817
"15",2014,"Series",1.71255956402543
"16",2015,"Series",1.52292850981567
"17",2016,"Series",1.16582477054252
"18",2017,"Series",1.19907839638778
"19",2018,"Series",0.958393152297057
"20",2019,"Series",1.72454415420688
