"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0.402594211499941,1.2860455880002,0,0,0,0,1.65386102048849,0,1.67408499310268,0
"2",1978,0,0.467040258310949,0,0,0,0,1.51503231047259,0,1.45827845149492,0
"3",1979,2.03876803355138,1.46271519675237,0,0,0.708158198608536,2.43718483831231,1.55827937530491,0.0439388534883368,1.45156736152011,0
"4",1980,0.888376641702535,2.57615509497196,0,0.508883520049225,0.45162391964321,1.78972234810925,1.90207898450712,0.450759705480313,1.55404263806473,2.11688537985273
"5",1981,0.838559987917774,0.610125781453409,0,0.217021901261575,0,2.04263833920702,1.35243023437818,-0.00323890823329092,1.41208103903055,0
"6",1982,1.09763533613941,0.729659295825327,0,0,0,1.21540968494017,0.553285128164873,0,1.40799737071972,-0.00333954538947041
"7",1983,0.671416619620165,0.622843694178173,0,0,0,0.450605489868977,0.621313783480335,0.348875946765114,1.18040908512638,0.0468067992513422
"8",1984,0.858653156070086,0.471336505756672,0,0,0,1.15009520615077,0.835769604785292,0.143514517641324,1.19651224128659,0.272335430585764
"9",1985,0.659771585398417,0.280209743003844,0,0.0641714219447231,0,0.566464241279682,0.252286567702661,0.0430674550048202,1.31394550269455,-0.0285144087131949
"10",1986,0.971990460476346,0.426166800752151,0,0.165501946154961,0.430090466066577,0.703408522179402,1.45796786995969,0,1.32147473042481,0.975836295581119
"11",1987,0.926959700178731,0.400982367648647,0,0.275479087318031,0,0.722112345517091,1.14852841057737,0,1.31970193654619,0
"12",1988,0.179764556976613,0.381462867172431,0,0,0,0,0.765794925460208,0,1.44374458173472,0.0890597255953078
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,1.90795494002703,0.85263969204851,0,0,0,1.68758067437646,2.69597664216154,0,1.4387556692982,0
"16",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1993,0.932946088973862,2.71559072737268,0,0,0,1.70033057024506,3.0900612235339,0,1.4414620276158,0.971465544920091
"18",1994,1.42254694885944,0.993732969126133,0,0.353800706369744,0,0.985745586161587,2.79916500531636,0,1.56136877960471,0.204306692926397
"19",1995,1.61827329647719,0.885773715416887,0,0.255398199133144,0.831176563278838,1.24555446702192,1.72548602270276,0.319433291024173,1.23427700872987,0.196735030840305
"20",1996,1.33679770665463,0.803043589913726,0,0.397249805627808,0.941697388416723,1.71471916216957,1.50281440234422,0.16626526565266,1.50913528265582,0.379148865174935
"21",1997,1.22002163132597,1.08236878142052,0,0.340219559824313,0,2.09971522063642,2.72721207116799,0,1.4659745019249,1.18050367403086
"22",1998,1.90902571958062,0.799976028313699,0,0.594077769905549,0,2.52817243324181,1.5651391869779,0,1.43408913989862,0
"23",1999,1.12561752886856,2.50785506657612,0,0,0,1.91289282860791,3.0101985542533,0,1.48348074570962,0.823020138489765
"24",2000,1.527324974589,2.95783329238824,0,0.671189566136973,1.85413848998301,2.63078202925408,1.96904217168691,0.762374677515548,1.40643598483352,0.440773009681376
"25",2001,0.777383602904699,1.39311994896514,0,0.488280083417109,0.367444097005136,0.631814181668026,2.47962686914806,0.0348320454042228,1.46655158665024,0.329305226303547
"26",2002,0.885125692457584,1.06682742997227,0,0.244089569852976,0,0.636459083749467,1.92130930210959,0,1.32802703342903,0.121357092893707
"27",2003,1.10336498771475,0.764292068421193,0,0.176918203013904,0.447282775180337,1.24569323603719,2.6415635405848,0.22366462003629,1.44534532812257,0.963011678223744
"28",2004,1.16192658427837,0.854826578770901,0,0,0,0.898647664266236,2.49240521778734,0,1.31891814020326,0
"29",2005,0.490350429305132,0.553165298553918,0,0.11705429009946,0,0.648286838967991,2.50024203883893,0,1.29160378494859,0
"30",2006,0.831685524721475,0.482204647012233,0,0.119525006988246,0,1.18581470496887,1.88117784170643,0,1.30996206202815,0.273363470403585
"31",2007,0.685722142852814,0.503064984353842,0,0.24419700781022,0,0.374518293761014,2.7847291578931,0,1.44080342007223,0.258494881178707
"32",2008,0.660554453076362,0.589499689480867,0,0.122876635107285,0.263924737479526,1.37446501488954,2.83628550861722,0.262869017239696,1.42048216138341,0.385772778572862
"33",2009,1.25281457087921,0.981174891145926,0,0.31922790036135,0,1.22317067879573,2.02822493413169,0.450487090366436,1.33461883019936,0.42478878463377
"34",2010,0.86333677051618,0.420713704169323,0,0.0689228924779377,0.207272347809705,1.58458302340877,1.97528797650531,0.193254426571729,1.15407423598473,0.114088542865342
"35",2011,1.52675729938444,0.406122249615512,0,0.0987883809748435,0,1.89340137805192,1.80797637127337,0.162652204536275,1.25690374299414,0.0818729178216647
"36",2012,1.7255666220644,2.56955421900607,0,0.9843077183021,1.39845187591254,3.38172206559899,3.12017885014906,0.909178909782904,1.38644792944,2.0270027330014
"37",2013,1.79073495012086,2.76347721832799,0,0.577817828640962,1.4269858925179,1.77805386294235,1.99857788141068,0.147967926205817,1.3531572665464,0.775755470855548
"38",2014,1.16741611880896,2.55462576735258,0,0.187645467829981,0,2.56512120772695,2.91346121683271,0.690140403286924,1.12502730693981,0.792721157958852
"39",2015,1.85580573061908,2.93519336544216,0,0.757480399909192,1.77270212724367,2.11486071006209,3.02650660021614,0,1.35919772900973,1.1534544823556
"40",2016,2.53422372423578,2.96871304942785,0,0.840107412379459,0.641193484503914,2.57433640320256,2.55366715034873,1.63400172017087,1.30085501054284,3.04310019242
"41",2017,1.87356874961666,3.24616866521264,0,0.591651289980357,0,2.62293975838616,1.71751896015056,0,1.39798354202964,0.851441994008867
