"","Time","Var","Value"
"1",1992,"Series",32.2188152730917
"2",1994,"Series",32.3355271411686
"3",1995,"Series",32.312007277469
"4",1998,"Series",31.5200779310762
"5",2000,"Series",32.552347577238
"6",2002,"Series",32.5300052673
"7",2004,"Series",32.388498650146
"8",2006,"Series",32.3554654169492
"9",2010,"Series",31.7498773146574
"10",2011,"Series",31.715267984702
"11",2014,"Series",32.4486217846086
"12",2016,"Series",32.2756054836286
"13",2018,"Series",32.3084102785609
"14",2019,"Series",31.8138410730639
