"","Time","Var","Value"
"1",1998,"Series",0.927775175031692
"2",1999,"Series",1.58506079239816
"3",2000,"Series",1.77935210645486
"4",2002,"Series",1.35236720339263
"5",2003,"Series",2.83013689689142
"6",2004,"Series",1.08856421737856
"7",2005,"Series",1.17396156367545
"8",2006,"Series",1.74305629319547
"9",2007,"Series",1.44762743018205
"10",2008,"Series",1.488539502854
"11",2009,"Series",1.63033075061246
"12",2011,"Series",0.935130496092494
"13",2012,"Series",1.39811574140477
"14",2014,"Series",1.55410515255228
"15",2015,"Series",1.11130007958883
"16",2016,"Series",1.06731910268408
"17",2018,"Series",0.936365783812437
"18",2019,"Series",0.827898663161339
