"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0.744615876313643,2.59635861406759,0,0,0,0,1.8688926428567,0,1.47846418164756,0
"2",1978,0,2.69153078324203,0,0,0,0,2.02245535903468,0,1.54348708770025,0
"3",1979,1.9351800592269,2.84872295717331,0,0,0.71473215319384,2.05904073544347,1.98200046532643,0.831727094352321,1.43214951773542,0
"4",1980,1.63661337572207,2.9871616243488,0,0.977131301547001,0.442439234285479,2.09130371850801,1.84340509223848,1.4802249950853,1.56930393598254,2.26841670861138
"5",1981,1.49266013947984,2.92155733017023,0,1.22761884217706,0,2.01615764007885,1.85641161615656,0.735810822572451,1.42716604409848,0
"6",1982,1.51312118821207,2.37807174609244,0,0,0,1.67445610124867,1.26235338412599,0,1.39876397282116,1.48771117574136
"7",1983,1.204534623811,2.18619749193092,0,0,0,1.58008920400652,0.974882336973038,0.624411831279653,1.28804916186211,0.7666950163461
"8",1984,1.74942141032253,1.91442947332437,0,0,0,1.19855549908596,1.07239453571526,0.473068935881224,1.34364496272342,1.85419094789893
"9",1985,2.3741434163953,2.42705371589449,0,0.933458542910208,0,1.58576728109713,1.03069791261062,0.83992866040726,1.40937168465511,1.56200936254033
"10",1986,1.93721089434634,2.65268646158568,0,1.97180240262979,0.737300320732497,1.50063079303496,1.70701027231301,0,1.26350294497799,1.0269404090799
"11",1987,1.17257278902015,2.76821325513183,0,0.774866299830196,0,1.48130283163553,2.35859926071515,0,1.39620235695837,0
"12",1988,0.880488267937833,2.61998890036439,0,0,0,0,1.84236309637852,0,1.51104025271519,1.64249104865526
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,1.94532162785042,2.77916509802198,0,0,0,1.75874864455075,2.65721543920824,0,1.49053703677609,0
"16",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1993,1.67052285802446,3.11602078082704,0,0,0,2.09312755905002,3.12386025136761,0,1.48486584138841,1.77054274072282
"18",1994,1.94159907739181,2.8527166213802,0,1.04921764965927,0,2.1887936398549,2.871820738193,0,1.68129918983655,1.02483954043245
"19",1995,2.29367687502429,2.76455935155068,0,0.911133643250791,0.780833338530617,1.87959711432858,2.03265302414091,0.946184281249815,1.25511381051393,1.07000103272533
"20",1996,1.93190492458083,2.21773633536076,0,0.991475133975405,1.31171612707916,2.11099049760818,1.82206373520999,0.732122853111452,1.58071498294828,1.35791978385435
"21",1997,1.93175530504038,2.69835606899959,0,1.01940778438964,0,2.02438723806984,2.99686451896331,0,1.54372499114091,1.77132709040392
"22",1998,1.45719534495235,2.65776675416706,0,1.03683897913126,0,2.39949964571109,2.44783775909931,0,1.46947120937422,0
"23",1999,1.73938834035916,3.4363428192626,0,0,0,1.81514372986463,3.28656767416516,0,1.47971795667133,1.12903767222129
"24",2000,2.10685767191188,3.32167194268826,0,1.40704186317899,1.8286611926212,2.85824617428214,1.96269360622704,1.29004860675443,1.46924654020535,1.70387664202536
"25",2001,1.75743700563886,3.12222337358065,0,1.75501434220929,0.678719070451777,1.38866856396718,3.01283587721799,1.00058866997961,1.41079401845961,1.47788706014904
"26",2002,2.01247017567237,2.81526157523188,0,1.35371015822639,0,1.39711036804636,2.51147141494654,0,1.42579114321671,1.08258089425695
"27",2003,2.18415633259317,2.91930970159663,0,1.38209286657242,1.25349164207499,1.58554612532824,3.12935492415017,1.25100898711109,1.48570346195598,1.44199955004198
"28",2004,1.55096374314198,3.00195302962261,0,0,0,1.54337848058239,3.26354263511924,0,1.37999314866566,0
"29",2005,2.12998554620955,2.75504617248845,0,1.36341996260264,0,1.23983387208244,3.0185428018214,0,1.41138086601697,0
"30",2006,2.4142190218816,2.8562129815763,0,1.79859335300912,0,1.9796514980054,2.42730337954581,0,1.47428220006332,2.35004287659476
"31",2007,1.80822019180898,2.21383603027229,0,1.19840806731483,0,1.42726376712977,2.98818538436395,0,1.45658642395652,1.15090213863712
"32",2008,2.57986754300079,2.58727889693699,0,1.89458228281193,1.15280041627758,2.00320417336957,2.98946190743758,1.56677600142473,1.50978606920178,0.877327246856605
"33",2009,1.89367178869684,2.5269422955428,0,1.2539279768471,0,1.29512250400773,2.36628020280886,0.91450445408275,1.35387440932429,1.03634604548573
"34",2010,1.87686777792446,2.43809970538439,0,1.56239680975157,0.54733107425069,1.63413884233109,2.34373603251799,1.32860000537082,1.28649340197795,1.31723559456103
"35",2011,1.84217877156462,2.67956618039173,0,1.79307892953343,0,2.01993057747479,2.48263800468838,0.733331023676199,1.30380207762036,1.0783495341839
"36",2012,2.50462122702498,3.1328838666768,0,1.66018924680079,0.581315348504125,3.04226785408091,3.21180631783132,1.22133858525085,1.3879412145692,2.38692712169268
"37",2013,2.51381974179338,3.1915168117302,0,1.57974030316823,1.87142643759814,2.13361541890774,2.25390198779368,1.47018833653049,1.48164214224285,2.07380610034292
"38",2014,2.09869494388762,3.05688829706369,0,1.42598685358994,0,2.76442822270606,3.14863323048931,0.838181211283232,1.37273342723438,1.69132370510109
"39",2015,2.99692085112747,3.26394789221813,0,2.10232347957506,1.2164177168572,2.1241451417003,2.95628169649891,0,1.49225229587039,1.75766161827181
"40",2016,3.43430819423194,2.97352927102503,0,1.66136581068442,1.37263382209096,2.69077772381118,2.88752380241202,2.14326078491478,1.34956685381612,3.41213272815127
"41",2017,2.39454020724251,3.3267005591405,0,1.32958699938881,0,2.64953121351985,2.57541102117157,0,1.46120246344415,1.31740483994279
