"","Time","Acartia spp.","Calanus finmarchicus","Centropages hamatus","Centropages typicus","Metridia lucens","Oithona spp.","Pseudocalanus spp.","Temora longicornis"
"1",1977,0,3.55673989741367,1.16243766290173,1.89079366375346,2.20841334094155,1.5499617888589,3.90553222894619,0.734776395500168
"2",1978,0,3.12055013495939,1.07454056918051,2.2356799798343,1.60834580691176,0.853821700797417,3.87787890617603,0.274247376668351
"3",1979,0.975404225226362,3.57680594509425,1.00964366423229,3.22767679603103,2.58304832906104,1.55125006181552,3.82193846222879,1.09969265141755
"4",1980,0.499523524150128,3.64876053667574,1.88749140601711,3.13379741886677,2.82346837644512,1.59476365692326,3.6746333774485,1.01460976231456
"5",1981,1.23486801805632,3.7943840880259,1.1993918873798,2.8082433385308,2.58450474463047,1.00286264654579,4.04405701991766,1.1972632959526
"6",1982,1.28549954334115,3.60924314884644,1.19938743355697,3.24284428244681,2.45143390962017,1.89187724984534,3.8460539688486,0.852437297776468
"7",1983,0.720375349136849,3.65698044896313,1.6051332499552,2.53693443104099,2.09522981303292,2.14168650502043,3.48604471173403,1.2432453094132
"8",1984,0.55383212575635,3.56179132388288,1.11624980510282,2.16243505161209,1.74600967832945,0.70719500995494,3.52325124132546,1.09358968765323
"9",1985,0.793134223035461,3.79214501108199,1.42174773151403,2.63252716630129,1.94336815941324,1.43444134011045,3.46092728777037,0.62179241752466
"10",1986,0.716866723897648,3.67970773310803,1.79926532856907,2.83549366253077,1.49768231681457,0.962162332385415,3.26259706677183,0
"11",1987,0.819775809471332,4.25931537305795,1.99774782508701,2.4541007173845,2.96166840368468,1.48451462761727,3.5678062939957,1.85408008564264
"12",1988,0.819204210277884,3.63591207250816,1.22766458131233,2.36277361838348,1.85654096240048,1.71608818584768,3.61428530485095,1.50879573870757
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,0.517976111125072,3.28186759572942,1.085022951738,3.48015109411988,3.27036878476417,3.09532714833775,3.61022585227272,1.81836482481718
"17",1993,0.779506682543094,3.90230337237568,1.29289348301157,3.12373104618938,3.37331829713101,3.09012421423348,3.93371543559212,2.3203939043202
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,0,3.61773285610152,1.97033071141263,3.64591738789431,3.03545919596886,2.88136844656621,3.52695768753891,2.15089212156682
"20",1996,0,4.03973161250786,2.02162880158174,3.55064158089143,3.34500641203253,2.9433425761912,3.9272919461667,2.36120020818328
"21",1997,0,3.14443166894103,1.51022081793544,3.53128465748391,3.05545054597379,2.96570633794817,3.90405991883932,2.51042555292874
"22",1998,0,4.13055194474095,2.33561242974015,3.74535540304505,3.31889202918246,3.25006042719107,4.04624903104393,2.85950117919452
"23",1999,0,3.52776660606376,1.61036080103912,3.67826080877221,3.63287552578348,3.1932593510159,3.94676415139062,2.2586632717612
"24",2000,0,3.55422627119503,1.30692960025244,4.06101851410706,2.84638310649955,3.00258532043239,3.78562148764016,1.77151067685893
"25",2001,0,3.39656887606259,1.93925022621393,4.12342879112665,3.58045886831186,3.65342596191494,3.93036622411446,2.73782554882909
"26",2002,0,3.33847695046304,1.48673905031611,2.76755722784183,2.27561829262045,2.5977599274169,3.08558920719377,1.38114160253978
"27",2003,0,4.13663042860081,1.19440498089658,2.47514487955674,2.92554696194556,3.12858870897007,3.38268178151452,1.46689389314848
"28",2004,0,4.18713856961473,0.736565674580793,2.31847522253201,2.42951416739781,3.21998729530072,3.75269658732546,1.52211400664642
"29",2005,0,3.98995958374384,1.58209285452226,2.01286323303791,2.87145289418521,2.52647784311868,3.63069999987257,1.67302411274106
"30",2006,0.702534313479663,3.80072847219084,1.19516182438484,2.45278392442315,2.33927005150119,2.28488042909884,3.01066913773099,0.752536774987913
"31",2007,0,3.5541491225793,1.31162103431748,2.81924761214115,2.18060450562158,2.3129766902868,2.75411769436354,1.27122300962708
"32",2008,0,3.80789716416765,1.37904377739618,2.67752118753758,2.08915416420441,1.83514130106769,3.49730141297457,1.51858517740016
"33",2009,0,3.70545006040077,1.58699251508722,2.78691148478979,2.32050705640498,2.14705632862659,2.97801228199425,1.40998016595236
"34",2010,0,3.7931543786634,1.28164418336382,2.50096746626465,2.78546484497366,2.70838273892749,3.55460418170937,1.05977801896133
"35",2011,0.676961621360793,3.32587269546757,1.62705105277622,2.80278111001277,2.78239760584141,2.24681934148865,3.69182987649836,1.45923863606548
"36",2012,0,3.57616095915477,1.65706070587223,3.6516303744354,1.82105179032019,2.19714999786094,2.4772934961094,1.1001947207428
"37",2013,0,3.68647388664503,1.17949693619892,3.5902472990183,2.71970719657092,3.05639906324037,3.20969159102836,2.55872816762302
"38",2014,0,3.94272351263405,1.94398364538191,3.26585216490276,2.83510216184233,3.07768460023536,3.76223787742109,2.22677080752014
"39",2015,0,4.05196522299259,1.85955014761307,2.78434207498643,2.46882202604818,3.27739731564927,4.08669809838182,3.57436289205823
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,0,3.29501426202053,2.07126435754766,3.52223460166954,2.0993463787344,2.86262178903131,3.14334236979537,2.31984735588328
