"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0,2.08630213200497,0,0,0,0,0.871119445290656,0,1.36604368475853,0
"2",1978,0,2.80099262485873,0,0,0,0,1.846858477828,0,1.16739044882256,0
"3",1979,2.13458528675296,1.94310128502994,1.89966256703844,0,0,2.42164239528813,1.0941706619495,0,1.47102725215361,0
"4",1980,1.94046488205678,2.71979023095514,1.61297232381991,0,0,2.5017595196783,1.51559774344742,0,1.23560177576683,0
"5",1981,2.34851283460241,2.04882186141201,1.69442261287838,0,0,1.12463083513912,1.77923538135996,0,1.31065811415743,0
"6",1982,2.31519674832379,2.12782719815708,1.19123144165942,0,0,2.96447753422667,2.01121487045776,0,1.18915252878813,0
"7",1983,1.88749782006448,2.12574455690258,1.2608000792069,0.381273686621052,0,1.8633762223411,0.627101480710117,0,1.28323279420073,0
"8",1984,0.865058850993719,2.04143753997447,0.965693385946845,0,0,1.02589571814757,0,0,1.18338866172174,0
"9",1985,1.06634042637033,1.63255392393979,1.04599474870322,0.566760271865206,0,1.20291290138709,0.880532225201183,0,1.42757898213555,0
"10",1986,0.99018634470868,1.80923344752359,0.669565657327283,0,0,2.24004435601065,0.0175629387988824,0,1.44496619305965,0
"11",1987,2.49451492424616,1.92534962662262,1.54395729044933,1.41646886456085,0,1.89530749395391,0,0,1.54657252527735,0
"12",1988,2.30208533340693,2.19688779166179,1.1594501167244,0,0,1.78862091877579,0.664482937284505,0,1.34780624517961,0
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,2.56742643246987,1.56700999768202,1.14033978997774,0,0,3.31314769702273,1.23343147869258,0,1.35095102992234,0
"17",1993,3.36583759219662,2.49403777282195,1.49920543062023,1.2096929907541,0,2.09099364074928,1.42072760836376,0,1.35838151751684,0
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,2.55754332180123,2.29230287513366,1.30354048130124,1.20077196697798,0,2.59997031670244,1.58980747882138,0,1.43991574047287,0
"20",1996,3.11419449673449,1.458301771519,1.86433936078952,1.69708108866166,0,2.31821812685185,1.51812107498726,0,1.46756710613647,0
"21",1997,2.39960857804358,1.600529349158,1.62796036509062,0,1.19732602885695,2.83110576923927,1.83791509790177,0,1.34788467573447,0
"22",1998,3.71657617224978,1.86216617455477,1.29061988749833,1.72207891067048,0,2.74076154301181,1.17264602638317,0,1.50844813403573,0
"23",1999,1.36619371068444,2.82419765035411,1.46666357416071,0,0,2.75976439306779,1.62316663989644,0,1.42904614257885,0
"24",2000,2.41616455179148,2.3611106936906,1.47122019581795,1.51337770354483,0,2.44176640672166,1.49740551636951,0,1.48419758585477,0
"25",2001,2.61392918030196,2.85852025009395,1.56328560866372,1.92214992342519,0,3.46736777448968,1.50067002499098,0,1.55025554819298,0
"26",2002,1.90096911283618,2.48238589155899,0.735967421156468,0.831522119701395,0,1.67086651951995,1.56312451917093,0,1.40014190901007,0
"27",2003,1.81524627031189,2.01736612822498,1.10868517553152,0,0,1.18759553035659,0.626358825448577,0,1.61703646613389,0
"28",2004,2.07495908052216,2.49028898108772,1.3476091756457,1.41524553361809,0,2.55167706145511,0.873552608927618,0,1.69534340749309,0
"29",2005,3.33963916367456,1.93692447391397,0.748474875834572,0.884988132266382,0,1.52407296521754,0.632598999533922,0,1.36893174682155,0
"30",2006,2.05753790198546,2.64324395901964,0,0.00401883724233383,0,1.71970709950128,1.53357874061536,0,1.43335905973393,0
"31",2007,2.13383284440647,2.31928951623176,0.930246676740336,1.35034806434819,0,1.98582363388285,1.66074955891545,0,1.39505964547015,0
"32",2008,1.24503234908126,2.13923150284237,0.880208780273347,0.162817832451887,0,1.49196201965923,1.14428693599135,0,1.38468702588034,0
"33",2009,2.08316220027442,1.90523001773185,0.995201971536075,0,0,1.86806208737768,1.41400269324803,0,1.41511709078129,0
"34",2010,2.53026645243691,1.88355837770613,1.21732487385323,1.18345762104579,0,1.19258174611757,1.07376271041841,0,1.2445017260509,0
"35",2011,2.06441124136383,2.10855690306225,1.25608311580831,0,0,2.10049382031858,0.889746249554353,0,1.1899046560706,0
"36",2012,1.26501136018175,2.33224626065892,0.171197001230935,0,0,2.92249433156222,1.72746985305545,0,1.26304662067449,0
"37",2013,1.6304380161254,2.97368431076857,1.71955311477098,0,0,2.13477506327209,1.69751504957226,0,1.27580023271649,0
"38",2014,2.58899224220736,2.55571253368186,1.94926848241118,2.11213191524941,0,1.63658149044526,1.04250445329132,0,1.39832989468635,0
"39",2015,4.28646059211963,2.00024255146179,2.74004658352984,2.60085573892463,0.49978051677197,2.44812756976601,0,0,1.58503377742976,0
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,1.95188881262863,3.10698067878355,1.5664587854006,1.09378131381954,0,1.73689941959061,1.31627646537641,0,1.30858914242072,0
