"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0.502079500718315,1.82807860381828,0,0,0,0,1.65401256516695,0,1.6093132438761,0
"2",1978,0,1.3980054310602,0,0,0,0,1.64948896625584,0,1.47097738675396,0
"3",1979,2.06269306492389,1.9972692637627,0,0,0.683960347663566,2.25249181716716,1.48264070190119,0.0438463443926805,1.42633329321654,0
"4",1980,1.07485490190419,2.7474910149211,0,0.338027254076743,0.42346640884187,1.68547143481147,1.7763026122679,0.412781048344587,1.55029858707216,2.27484987930921
"5",1981,1.12383480652642,1.48854368166636,0,0.246541214334569,0,1.99430349169839,1.4788539728869,-0.000790523242223398,1.37329119356966,0
"6",1982,1.05711408465884,1.453792535047,0,0,0,1.33453979638051,0.824407141703437,0,1.34539607097795,0.0661230583893439
"7",1983,0.75992888190395,1.20032054963406,0,0,0,0.59317503740341,0.634912981488416,0.225307664275217,1.17332887066498,0.094640181961041
"8",1984,1.00215540718514,0.99197706798816,0,0,0,1.14934997120347,0.781745542912535,0.129284006170844,1.20732213372175,0.508934006582585
"9",1985,1.06571788905082,0.975595334708982,0,0.0833522375015167,0,0.732240355598627,0.353889118055603,0.0425813231104412,1.32633890981739,0.294365504338833
"10",1986,1.19341650325631,1.2598589114348,0,0.42144512158704,0.437561384136851,0.947461447371127,1.50505410312148,0,1.26051910827736,0.964098964498614
"11",1987,0.959974046098095,1.31345856790322,0,0.302380200641112,0,0.768230087997839,1.44912118134456,0,1.33885137412485,0
"12",1988,0.197472815551865,1.1664827802191,0,0,0,0,0.942064822265352,0,1.45954147511495,0.586902305790878
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,1.63973381102653,1.64315285109005,0,0,0,1.62463839665085,2.56799517928635,0,1.45013891849422,0
"16",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1993,1.04967059988497,2.87766036866559,0,0,0,1.68781663640279,3.11273209261523,0,1.45409727785854,1.12840869184048
"18",1994,1.34735051360897,1.71402980696608,0,0.24420057137753,0,1.42031591491453,2.79944378384515,0,1.60532698253242,0.23044960065303
"19",1995,1.73929344140821,1.64298811431399,0,0.234357452356341,0.739141849554336,1.20052473332574,1.81419139133042,0.199620985522175,1.24152817982944,0.382297858072557
"20",1996,1.26169200349245,1.27149403875647,0,0.30095991552489,0.904808779146306,1.81806858024567,1.74698124040891,0.112043699834094,1.53397396319196,0.530334043042198
"21",1997,1.17247508139667,1.49725188570952,0,0.239583982135932,0,1.92670668429785,2.77301898894334,0,1.49812612417125,1.44292236702142
"22",1998,1.81722161070851,1.3135744132754,0,0.393322085893684,0,2.45730906321819,1.67243585294165,0,1.4456420450467,0
"23",1999,1.22359130094595,2.76412013431639,0,0,0,1.71174165840437,3.0473797752305,0,1.45959426320473,0.842876338415672
"24",2000,1.45168332034732,3.06543222719559,0,0.597236520768026,1.82782504463864,2.59810806578106,1.93865510226513,0.616620736501854,1.41765422774575,0.692092831877689
"25",2001,0.960093660990603,2.03844788983412,0,0.53169602774438,0.273491897138266,0.651154172812599,2.66768791510474,0.0707616055051285,1.42309602678695,0.440185924715179
"26",2002,1.0698365556127,1.55415506623977,0,0.229436851843194,0,0.693558996004442,1.96555531784597,0,1.33505183046441,0.340367881702683
"27",2003,1.42558293228257,1.55337786321406,0,0.267773882822865,0.381101635613542,1.16048223672828,2.76819273133649,0.163664097419086,1.4163795687128,1.11339162504062
"28",2004,1.25024002960915,1.70501752444537,0,0,0,1.00370817333603,2.6688782465165,0,1.34751822328494,0
"29",2005,0.866921170363559,1.31250096517646,0,0.118864870333799,0,0.80657883447865,2.60016175298436,0,1.32115413462688,0
"30",2006,1.17376531242916,1.25407297434738,0,0.221814323486936,0,1.40624449380689,2.10485445137238,0,1.33955505840792,1.07955656054131
