"","Time","Var","Value"
"1",1997,"Series",1.53501930849092
"2",1998,"Series",1.26661694887494
"3",1999,"Series",2.01410279636111
"4",2000,"Series",2.20384347966849
"5",2002,"Series",1.70748409250587
"6",2003,"Series",1.3690918599531
"7",2004,"Series",1.23758900008148
"8",2005,"Series",1.36813939411822
"9",2006,"Series",1.73414251915969
"10",2007,"Series",1.95424410607456
"11",2008,"Series",1.65569314882063
"12",2011,"Series",1.26719297727814
"13",2012,"Series",1.95351248163709
"14",2013,"Series",1.40576759960722
"15",2014,"Series",1.85344402615162
"16",2015,"Series",1.62784889123351
"17",2016,"Series",1.16855320909278
"18",2017,"Series",1.13410290937738
"19",2018,"Series",1.02230784672924
"20",2019,"Series",1.62740571512717
"21",1997,"Regime mean",1.63460828937604
"22",1998,"Regime mean",1.63460828937604
"23",1999,"Regime mean",1.63460828937604
"24",2000,"Regime mean",1.63460828937604
"25",2002,"Regime mean",1.63460828937604
"26",2003,"Regime mean",1.63460828937604
"27",2004,"Regime mean",1.63460828937604
"28",2005,"Regime mean",1.63460828937604
"29",2006,"Regime mean",1.63460828937604
"30",2007,"Regime mean",1.63460828937604
"31",2008,"Regime mean",1.63460828937604
"32",2011,"Regime mean",1.63460828937604
"33",2012,"Regime mean",1.63460828937604
"34",2013,"Regime mean",1.63460828937604
"35",2014,"Regime mean",1.63460828937604
"36",2015,"Regime mean",1.63460828937604
"37",2016,"Regime mean",1.10832132173313
"38",2017,"Regime mean",1.10832132173313
"39",2018,"Regime mean",1.10832132173313
"40",2019,"Regime mean",1.62740571512717
