"","Time","Acartia spp.","Calanus finmarchicus","Centropages hamatus","Centropages typicus","Metridia lucens","Oithona spp.","Pseudocalanus spp.","Temora longicornis"
"1",1977,0.695197941490554,3.76811441759195,1.53244010278176,4.38580130973655,2.67738120808841,0.681560822478271,3.22413234840148,1.03749304688064
"2",1978,0.999768309485833,3.58583481279054,1.70887488054897,4.32298828651916,2.46129696699127,0.958586712133099,3.5748909282622,0.626652990637809
"3",1979,1.44074506967181,3.39254725083014,1.5182193843615,4.13717016592578,3.83960650198376,1.78051692272892,2.69311636138183,1.28384616160762
"4",1980,1.26770247964167,3.04293189182821,0,4.23053055518007,3.04888599441845,0.976629193023457,2.02078861896359,1.20236293124259
"5",1981,1.35626968690752,2.5168978458038,1.17397714916792,4.08618557223143,2.79396941966162,1.23212144946395,2.36044457407377,0.951066453774693
"6",1982,1.16376376835385,2.96068210089862,1.23669149055599,3.78000994581477,2.86503235878921,1.65094697724988,2.89957924919318,1.30778482375189
"7",1983,1.0073878706728,3.02570714959546,0.870705259325763,3.51631632815318,1.78339804686109,0.962173105868434,2.13894078374491,0.984189815944626
"8",1984,1.06465162195161,3.22127437355819,1.37058257985819,3.90751345960487,2.00111907527786,0.280950056956203,1.98600599470276,0.79475643586622
"9",1985,1.65287425659223,3.29490935343563,1.3142692074746,3.76495102004805,1.70746390342207,0.678953576886844,2.23117670485294,0.730886170188179
"10",1986,1.51641821669794,3.57206348514279,1.46759933365168,3.76781147949262,2.16978798992747,1.32164531587871,2.96860343873585,1.43490952000404
"11",1987,1.49813873509544,3.82940262462603,1.46573105164027,3.81949519842009,2.24641453665267,1.10272215820456,2.9895379405717,0.916431614389601
"12",1988,2.34843903098971,3.87511573171157,1.36945134877243,4.19439562138053,2.1575166373963,0.63365343821419,3.00190005192369,0.461995097829955
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,1.04816722690627,3.40514050698821,1.34692289366925,4.30857654908908,2.85155380821959,2.77845803655155,2.98372579344353,1.41525814995564
"16",1992,NA,NA,NA,NA,NA,NA,NA,NA
"17",1993,1.17075680802513,3.352064825618,1.55709585568311,4.42091186438956,3.57276848169498,3.16941609207593,2.93724315863948,2.13225654407634
"18",1994,1.11256745239101,3.31108489633229,1.11583302417845,4.43331628900623,2.76635963197366,3.05009642552129,1.84792760887459,1.21545701244104
"19",1995,0.857882924023336,2.91251632312456,1.57710813751016,4.2865406272559,2.58074618136926,1.8799652441183,2.01287636503512,1.30782604168093
"20",1996,0,3.04391405612627,1.53783390221736,4.70394640149558,3.16316648445749,2.85163006570721,2.89160669804103,2.19028222614991
"21",1997,0,3.59050021227316,1.54229404866693,4.62227537600431,2.76427463902899,3.02966508752465,2.58937762519825,2.02054843440962
"22",1998,0.928092537477009,3.24399179436716,1.49166796047648,4.47342058121427,3.74072926081212,3.33962585193612,3.07254901619089,2.57207545024372
"23",1999,1.16169832859614,3.08538026027701,1.33591091913477,4.42545854668715,2.93247387877448,3.1878771501123,2.02122122416472,0
"24",2000,0.873767560301627,2.81608730900779,1.36266918614368,4.61997940825487,3.1250233699513,3.49437339486902,2.05217385863517,1.5060031516308
"25",2001,0.733447497095898,3.81562773047543,1.31300214306747,3.63222328516246,2.76952885801088,2.70580368401851,2.22058424706537,0.956949318867907
"26",2002,1.02271136324615,3.23262923471816,1.22756439435326,4.00247328419751,2.10254974234774,1.67742120430598,1.361897672808,0
"27",2003,0.793873895886338,3.85550273865368,1.28639608223187,3.5460875565894,2.25794318446874,1.37681052308659,2.37660524245778,1.11701578286359
"28",2004,0.503478982196954,3.90462094775026,1.19958373905665,2.45608931182343,2.29760023560687,1.85762592574467,2.25694039841566,0
"29",2005,0.724198078775382,3.45706557527415,1.24434932796005,2.48180249335742,2.33329525404914,1.41605508186621,2.05889803983222,0
"30",2006,0.746917677247195,3.25065573585847,0,3.8056886425716,2.49177148099804,2.54375612075401,2.01621068949477,1.17766060472025
"31",2007,0.666944853080423,3.68764707539534,1.05877474572213,3.37177940920076,2.40587316723105,1.68979086309248,1.74171903268503,0.801004290594714
"32",2008,0.905875569543915,3.35677319883134,1.22731960857211,3.823317784582,2.4644487196268,1.60978379428509,2.11020875019997,1.10639602675357
"33",2009,0.880149404209031,3.04356801977666,1.28022868192785,3.91084330770256,2.39885797020285,1.94730592280042,2.32373438799732,0
"34",2010,0.486734388240319,3.14549572685478,0.99234171631835,3.94611926251745,2.44818705318135,2.35803206908913,2.28029096374552,0
"35",2011,0.801130706318266,3.09244140887754,0.0280813448219724,4.08519964310485,2.17508273743731,1.99869008085013,2.07176554204084,0
"36",2012,0.950491214461665,2.70212249194061,0,4.40296785826604,2.56091497924706,3.1040227251429,1.24893215043115,1.30411518365621
"37",2013,1.04232296500818,3.08495036545191,1.06324783855016,4.16524884539584,2.6858582280087,3.06027714686604,2.05179522928459,1.32566479759332
"38",2014,1.1083348562728,2.74863037703492,0,4.01182182277941,3.04942350463236,3.14536917480301,1.65105703233648,1.15836791157349
"39",2015,1.40434289479572,2.70809728212328,1.28997137742938,4.55297963720157,2.96571437523206,3.2817480872722,2.26778962627026,1.8362942635762
"40",2016,0.855299048699609,2.48679691903044,0.983003652263647,4.11169460043985,2.41362576552453,3.12939314165531,1.39888608544571,0.917903452019977
"41",2017,0.532783061929683,2.70111691590521,1.00011152721418,4.24577371345748,3.04168907636164,3.26387274164846,1.7536721109874,1.25072636978059
