"","Time","Var","Value"
"1",1968,"Series",8.72135166634945
"2",1969,"Series",9.35940577070593
"3",1970,"Series",8.7083943270661
"4",1971,"Series",9.38008740776078
"5",1972,"Series",9.43167582995642
"6",1973,"Series",9.86469433148215
"7",1974,"Series",9.98063252230998
"8",1975,"Series",9.20222599495005
"9",1976,"Series",10.0311721241949
"10",1977,"Series",9.46788559080908
"11",1978,"Series",8.6793259271633
"12",1979,"Series",9.49281049177625
"13",1980,"Series",9.54732534718944
"14",1981,"Series",8.88169172692855
"15",1982,"Series",9.26413800158327
"16",1983,"Series",9.3573679779331
"17",1984,"Series",9.97872735395218
"18",1985,"Series",10.4984924785837
"19",1986,"Series",10.0670184562535
"20",1987,"Series",8.51060016806666
"21",1988,"Series",9.05822574966528
"22",1989,"Series",8.93530565092091
"23",1990,"Series",9.54089669653813
"24",1991,"Series",9.44520516349445
"25",1992,"Series",9.2643794559262
"26",1993,"Series",9.14114158056943
"27",1994,"Series",10.0579426419612
"28",1995,"Series",10.2221866678688
"29",1996,"Series",8.92468032537281
"30",1997,"Series",9.68576951260446
"31",1998,"Series",8.6962130378651
"32",1999,"Series",10.521155953107
"33",2000,"Series",9.72984613475059
"34",2001,"Series",9.50505172192268
"35",2002,"Series",10.4855325550085
"36",2003,"Series",9.08310804943156
"37",2004,"Series",8.54699430025733
"38",2005,"Series",9.56072485064969
"39",2006,"Series",9.97916591236416
"40",2007,"Series",8.77989525522469
"41",2008,"Series",10.4054743393174
"42",2009,"Series",10.0370507539325
"43",2010,"Series",10.4167340051484
"44",2011,"Series",10.4765548457024
"45",2012,"Series",10.9013176193508
"46",2013,"Series",10.3721892128474
"47",2014,"Series",10.9201877806454
"48",2015,"Series",10.1781585653778
"49",2016,"Series",11.377421167533
"50",2017,"Series",10.4716430410854
"51",2018,"Series",10.6010220018562
"52",2019,"Series",10.8301843715196
"53",1968,"Trend",9.03616825394926
"54",1969,"Trend",9.06233388985384
"55",1970,"Trend",9.08849952575842
"56",1971,"Trend",9.114665161663
"57",1972,"Trend",9.14083079756757
"58",1973,"Trend",9.16699643347216
"59",1974,"Trend",9.19316206937673
"60",1975,"Trend",9.21932770528132
"61",1976,"Trend",9.24549334118589
"62",1977,"Trend",9.27165897709047
"63",1978,"Trend",9.29782461299505
"64",1979,"Trend",9.32399024889963
"65",1980,"Trend",9.35015588480421
"66",1981,"Trend",9.37632152070879
"67",1982,"Trend",9.40248715661337
"68",1983,"Trend",9.42865279251794
"69",1984,"Trend",9.45481842842253
"70",1985,"Trend",9.4809840643271
"71",1986,"Trend",9.50714970023169
"72",1987,"Trend",9.53331533613626
"73",1988,"Trend",9.55948097204084
"74",1989,"Trend",9.58564660794542
"75",1990,"Trend",9.61181224385
