"","Time","Var","Value"
"1",1992,"Series",32.3378709492171
"2",1994,"Series",32.4951742938102
"3",1995,"Series",32.5205758012595
"4",1998,"Series",31.6900705528122
"5",2000,"Series",32.7453065932542
"6",2002,"Series",32.6375268970169
"7",2004,"Series",32.5781539277056
"8",2006,"Series",32.4212260077449
"9",2010,"Series",32.0602518168446
"10",2011,"Series",31.977513802254
"11",2014,"Series",32.6340077849548
"12",2016,"Series",32.4637329585802
"13",2018,"Series",32.5684511728436
"14",2019,"Series",32.0560357767725
