"","Time","Acartia spp.","Calanus finmarchicus","Centropages hamatus","Centropages typicus","Metridia lucens","Oithona spp.","Pseudocalanus spp.","Temora longicornis"
"1",1977,0,3.59131588291928,0.526584174615831,0.638893554051485,2.26138150912522,1.34248271482763,3.16013474668447,0.0690284737093336
"2",1978,0,3.33866430264274,0.716108379522958,1.0978641984303,1.91933763430039,0.48456357363337,3.0483373795516,0.0266194928210953
"3",1979,0.793116563880627,4.2593529031601,0.824025044458188,2.97513999309154,3.42744497677858,2.28808117583984,3.73828343355998,0.384803832079709
"4",1980,0.413237729960484,3.5104479306387,0.98761844049451,2.5839777075548,3.26884567286359,1.51237027867637,3.22668284051509,0.170716784646183
"5",1981,0.706473797509289,3.6073418674948,0.649503439320893,2.46287519877287,2.99528424788179,0.553734981844816,3.38275516416568,0.454308091902066
"6",1982,0.795200839239229,3.56748760988643,0.692695496809931,3.12187989168328,3.14236301062918,1.89261781663311,3.29835080089469,0.316272683547279
"7",1983,0.489898504471138,3.76014849389165,1.12138211555496,1.40663824204534,2.21525347208994,2.12274584539125,3.17932590164325,0.796775565582056
"8",1984,0.362153001172555,3.98743259527409,0.618610827003409,0.854374425572666,1.8526491250653,0.962104292891656,2.9442147796779,0.444566486166872
"9",1985,0.331185120951484,3.65129540374205,0.840431647875907,1.10686441882914,1.62227308066317,1.13764852484473,2.77749050910967,0.188692792610198
"10",1986,0.291357304474036,3.64558311742645,0.86178823014931,1.50710404363428,1.56602929329415,0.869699375053144,2.44378202767941,0
"11",1987,0.590689186596847,4.24124337702945,1.2473541486577,1.1870955032181,2.73792032431195,1.329686888774,3.21801861080682,0.964368413919051
"12",1988,0.603585833606561,3.53985371401063,0.85675660313951,0.621317551631982,1.49732718578649,0.880557142746876,2.68901225126387,0.395291977804641
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,0.345138425365699,3.48480198242771,0.630062419627235,2.82364179969418,3.45533917407238,3.06897127701171,3.40997539386804,1.03769076837601
"17",1993,0.626934673382269,4.02919825254921,1.17738742209416,2.51804516984824,3.26195805586135,2.89651646450656,3.65182582487805,1.46537494587953
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,0,4.23260832357759,1.32654043521835,2.88701762821438,3.24269840095875,2.97666316381197,3.7394152727419,1.78503173725304
"20",1996,0,4.50461432944033,1.22946063427742,2.65574675362218,3.34595804801002,2.89037384626153,3.82225689949451,1.96592488671047
"21",1997,0,3.91351492475458,0.919441274363625,2.63644935306623,3.25032051636396,2.82570197202258,3.63822132788341,1.49045082769687
"22",1998,0,4.19085712087285,1.26799669562473,2.92104604825382,3.26120589314378,3.25484391151496,3.678305779425,1.88504446980298
"23",1999,0,3.86003588649661,1.02910078736525,3.11058684876236,3.88025659968638,3.30760275528833,3.97962189301603,1.64389275887285
"24",2000,0,3.85983382531692,0.786719478303539,3.5687701819912,3.19351105695262,2.97110933050766,3.91137379262859,1.38776114099309
"25",2001,0,4.17908911872874,1.062583276082,3.46921667939531,3.85188190249835,3.89650732607748,4.24827565425831,2.10520577590529
"26",2002,0,3.69594476770556,1.01026762270018,0.917365419915141,1.74793511728844,2.02660321901007,2.53129538850074,0.824876664933828
"27",2003,0,4.33918400264191,0.698657960054621,0.560129577053832,2.51847972036788,3.16799717147394,3.4074045806886,0.412454162058295
"28",2004,0,4.09932121203973,0.387445212211007,0.800217219423595,1.95498390766184,3.18378431734075,3.37620596951046,1.13404906197818
"29",2005,0,3.83073476577529,0.995662052570445,0.928802837819247,2.51741184982287,2.36410285545738,2.76931368429456,0.606159277264754
"30",2006,0.342934500883275,3.80188780861805,0.680965050185934,0.792511398808744,1.87510384805549,2.3879242451393,2.38491850618093,0.592378454225991
"31",2007,0,4.13540320635104,0.794871651325874,1.67493204569817,2.16924797277403,2.14651680808882,2.92190781896983,0.686527719101643
"32",2008,0,3.88145838932507,0.76414227479399,0.920716270533598,1.7550118785952,1.42418623883309,2.42872791933335,0.594565650746207
"33",2009,0,3.79240019931987,0.807797824278902,1.29631370459088,1.99368388556306,1.94734500244852,2.16115650203803,0.406518029199844
"34",2010,0,4.05124652292141,0.652756224246286,1.33753848236716,3.03885669114283,2.77035681693929,3.50336025314157,0.581544446537732
"35",2011,0.212992371778292,3.56473429741281,0.859184606810873,1.79279924880049,2.82563089326505,2.01184435336403,3.11751855522698,0.861860215412456
"36",2012,0,3.72711214549368,1.05195114476827,2.87776527439795,2.19651557584949,2.11871161856611,2.82341092611565,0.723711217158283
"37",2013,0,3.67862991195725,1.04738017208919,3.15692097855498,3.09686729895932,3.04255477345329,3.6146227137373,1.86634931044951
"38",2014,0,3.60973467180082,1.15447947056478,2.06815995881031,2.80676425256589,2.64683953369614,3.0122674206058,1.03602998474667
"39",2015,0,4.55868678038369,1.42629304716454,2.02953694482403,2.59884202199046,3.29994869277859,3.88747871692553,3.13802739630276
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,0,3.90359477280207,1.81145278962487,3.06853865372227,2.15916162666169,2.86646626484363,2.75845799437158,1.98976109426803
