"","Time","Var","Value"
"1",1968,"Series",13.2474431972878
"2",1969,"Series",13.1518423691398
"3",1970,"Series",13.2643798608535
"4",1971,"Series",14.4309524344092
"5",1972,"Series",12.8393760275252
"6",1973,"Series",13.1827130200155
"7",1974,"Series",13.1613981294663
"8",1975,"Series",13.5435226804925
"9",1976,"Series",13.2543680648709
"10",1977,"Series",13.2010079938473
"11",1978,"Series",12.6691041725874
"12",1979,"Series",13.450280340464
"13",1980,"Series",12.7531594901159
"14",1981,"Series",13.0496913438126
"15",1982,"Series",13.2026538416637
"16",1983,"Series",13.4080145661812
"17",1984,"Series",13.6850528787072
"18",1985,"Series",14.4101375806004
"19",1986,"Series",13.2306151729462
"20",1987,"Series",13.6415686666654
"21",1988,"Series",12.4018116352528
"22",1989,"Series",13.2488549668551
"23",1990,"Series",13.4150373118083
"24",1991,"Series",13.1438134201069
"25",1992,"Series",12.6895251503402
"26",1993,"Series",12.5138848730931
"27",1994,"Series",13.0287594181506
"28",1995,"Series",13.7702440639867
"29",1996,"Series",12.2733136072238
"30",1997,"Series",13.1351231209268
"31",1998,"Series",12.8234961205313
"32",1999,"Series",13.9510284328649
"33",2000,"Series",13.4467773246333
"34",2001,"Series",13.5456849764111
"35",2002,"Series",14.3116854652161
"36",2003,"Series",13.3880414801863
"37",2004,"Series",13.06128818192
"38",2005,"Series",13.8908961319902
"39",2006,"Series",13.8289693303567
"40",2007,"Series",13.723820497575
"41",2008,"Series",13.473150590022
"42",2009,"Series",13.5193085532674
"43",2010,"Series",13.771563503053
"44",2011,"Series",14.2038718543393
"45",2012,"Series",15.2958236411867
"46",2013,"Series",14.0426825932438
"47",2014,"Series",14.9088054774535
"48",2015,"Series",14.4191950132807
"49",2016,"Series",14.9952595674689
"50",2017,"Series",15.3423009368091
"51",2018,"Series",14.932590747124
"52",2019,"Series",14.5488710847514
"53",1968,"Trend",12.8797898946377
"54",1969,"Trend",12.9079120102784
"55",1970,"Trend",12.9360341259192
"56",1971,"Trend",12.96415624156
"57",1972,"Trend",12.9922783572008
"58",1973,"Trend",13.0204004728416
"59",1974,"Trend",13.0485225884824
"60",1975,"Trend",13.0766447041232
"61",1976,"Trend",13.104766819764
"62",1977,"Trend",13.1328889354048
"63",1978,"Trend",13.1610110510456
"64",1979,"Trend",13.1891331666863
"65",1980,"Trend",13.2172552823271
"66",1981,"Trend",13.2453773979679
"67",1982,"Trend",13.2734995136087
"68",1983,"Trend",13.3016216292495
"69",1984,"Trend",13.3297437448903
"70",1985,"Trend",13.3578658605311
"71",1986,"Trend",13.3859879761719
"72",1987,"Trend",13.4141100918127
"73",1988,"Trend",13.4422322074535
"74",1989,"Trend",13.4703543230942
"75",1990,"Trend",13.498476438735
"76",1991,"Trend",13.5265985543758
"77",1992,"Trend",13.5547206700166
"78",1993,"Trend",13.5828427856574
"79",1994,"Trend",13.6109649012982
"80",1995,"Trend",13.639087016939
"81",1996,"Trend",13.6672091325798
"82",1997,"Trend",13.6953312482206
"83",1998,"Trend",13.7234533638614
"84",1999,"Trend",13.7515754795022
"85",2000,"Trend",13.7796975951429
"86",2001,"Trend",13.8078197107837
"87",2002,"Trend",13.8359418264245
"88",2003,"Trend",13.8640639420653
"89",2004,"Trend",13.8921860577061
"90",2005,"Trend",13.9203081733469
"91",2006,"Trend",13.9484302889877
"92",2007,"Trend",13.9765524046285
"93",2008,"Trend",14.0046745202693
"94",2009,"Trend",14.0327966359101
"95",2010,"Trend",14.0609187515509
"96",2011,"Trend",14.0890408671916
"97",2012,"Trend",14.1171629828324
"98",2013,"Trend",14.1452850984732
"99",2014,"Trend",14.173407214114
"100",2015,"Trend",14.2015293297548
"101",2016,"Trend",14.2296514453956
"102",2017,"Trend",14.2577735610364
"103",2018,"Trend",14.2858956766772
"104",2019,"Trend",14.314017792318
"105",1968,"Regime mean",13.3286827904052
"106",1969,"Regime mean",13.3286827904052
"107",1970,"Regime mean",13.3286827904052
"108",1971,"Regime mean",13.3286827904052
"109",1972,"Regime mean",13.3286827904052
"110",1973,"Regime mean",13.3286827904052
"111",1974,"Regime mean",13.3286827904052
"112",1975,"Regime mean",13.3286827904052
"113",1976,"Regime mean",13.3286827904052
"114",1977,"Regime mean",13.3286827904052
"115",1978,"Regime mean",13.3286827904052
"116",1979,"Regime mean",13.3286827904052
"117",1980,"Regime mean",13.3286827904052
"118",1981,"Regime mean",13.3286827904052
"119",1982,"Regime mean",13.3286827904052
"120",1983,"Regime mean",13.3286827904052
"121",1984,"Regime mean",13.3286827904052
"122",1985,"Regime mean",13.3286827904052
"123",1986,"Regime mean",13.3286827904052
"124",1987,"Regime mean",13.3286827904052
"125",1988,"Regime mean",13.3286827904052
"126",1989,"Regime mean",13.3286827904052
"127",1990,"Regime mean",13.3286827904052
"128",1991,"Regime mean",13.3286827904052
"129",1992,"Regime mean",13.3286827904052
"130",1993,"Regime mean",13.3286827904052
"131",1994,"Regime mean",13.3286827904052
"132",1995,"Regime mean",13.3286827904052
"133",1996,"Regime mean",13.3286827904052
"134",1997,"Regime mean",13.3286827904052
"135",1998,"Regime mean",13.3286827904052
"136",1999,"Regime mean",13.3286827904052
"137",2000,"Regime mean",13.3286827904052
"138",2001,"Regime mean",13.3286827904052
"139",2002,"Regime mean",13.3286827904052
"140",2003,"Regime mean",13.3286827904052
"141",2004,"Regime mean",13.3286827904052
"142",2005,"Regime mean",13.3286827904052
"143",2006,"Regime mean",13.3286827904052
"144",2007,"Regime mean",13.3286827904052
"145",2008,"Regime mean",13.3286827904052
"146",2009,"Regime mean",13.3286827904052
"147",2010,"Regime mean",13.3286827904052
"148",2011,"Regime mean",14.7432667684064
"149",2012,"Regime mean",14.7432667684064
"150",2013,"Regime mean",14.7432667684064
"151",2014,"Regime mean",14.7432667684064
"152",2015,"Regime mean",14.7432667684064
"153",2016,"Regime mean",14.7432667684064
"154",2017,"Regime mean",14.7432667684064
"155",2018,"Regime mean",14.7432667684064
"156",2019,"Regime mean",14.7432667684064
