"","Time","Acartia spp.","Calanus finmarchicus","Centropages hamatus","Centropages typicus","Metridia lucens","Oithona spp.","Pseudocalanus spp.","Temora longicornis"
"1",1977,0.882528202378407,4.14385907384557,1.074462380621,4.40297404581239,2.9609312475034,0.570609831484168,3.21376500084653,0.964725525961366
"2",1978,1.22907495762267,3.77837899029885,1.34231040315721,4.25986590106181,2.72511497602953,0.972237451356624,3.63910060998984,0.642793621962716
"3",1979,1.23338467858966,3.64609835158117,0.972458291186877,4.0159657732252,4.05062059525105,1.93478455986312,2.69603710702758,0.947459120702747
"4",1980,1.24952443586914,3.49455452528621,0,4.1736203219046,3.43697809648941,1.09770307037616,2.43359243965122,1.06141749283343
"5",1981,1.40659789450474,2.68437324348056,0.814926780657244,4.13839315990948,2.92278186281582,1.37161795850052,2.47919404700353,0.872858064795701
"6",1982,1.04059513854385,2.97627808487928,0.725456175277076,3.73017229231566,2.98349413761738,1.87928229835598,2.95192199788154,0.997294804472935
"7",1983,0.987751141200398,3.30091643269697,0.541346585541731,3.47201828192906,1.9137230586943,0.956821080306483,2.24820302671081,0.807541038262771
"8",1984,1.12683631284884,3.48879177640709,1.01096604342093,3.81251111208669,2.25705258399113,0.298747579702554,2.1037998880772,0.845344979493669
"9",1985,1.57554763485713,3.60698246870508,0.98602111287692,3.56596338194587,1.85393864057301,0.622562201351349,2.26213055795298,0.65817578941883
"10",1986,1.55431578929779,3.92744789880107,1.14122704092593,3.84712097268084,2.57843714157543,1.37940353450293,3.19554763800043,1.27220566248483
"11",1987,1.45116257254582,3.98630459244538,1.04341279419174,3.84785610351394,2.53196083477495,1.00243755299837,3.21386989976475,0.874622045907402
"12",1988,2.31839858808715,4.04560335408565,1.23596857866592,4.13117933982418,2.21105981334956,0.568693076807818,3.0183488583628,0.366898714240569
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,1.34606566879552,3.66512223120381,1.1647541164421,4.36609452899111,3.16855931087118,2.90348718100846,3.16130122118268,1.54819236940359
"16",1992,NA,NA,NA,NA,NA,NA,NA,NA
"17",1993,1.29633155586494,3.6159011471717,1.2465111965934,4.39228501768591,3.78342565597382,3.32429549764748,3.00301100394828,2.15526996832103
"18",1994,1.03813335397285,3.68101818515784,0.774352135617962,4.27307720686372,2.9977008580675,3.04618415495768,2.0428388703029,1.14953439229874
"19",1995,0.868412565281783,3.37713817319832,1.19650522812086,4.28592510239746,2.90777022464834,1.90131326596,2.41383672500274,1.10617871690714
"20",1996,0,3.29435198581777,0.965302901250466,4.69770156834086,3.25410428423048,2.85670414098302,2.87272656932612,2.00460073989125
"21",1997,0,3.80632783586865,1.13499452546394,4.56281841247051,2.88721436725897,3.0306868898373,2.85522427111945,1.92718364788123
"22",1998,0.953684161759812,3.39404762926654,1.13185229991801,4.46787663548979,3.8295694561703,3.43123012389013,3.15622610357955,2.55321443832975
"23",1999,1.0097435480811,3.60660860567264,0.966408797699377,4.43993396639272,3.2655064674602,3.27845989335594,2.38777408244696,0
"24",2000,0.918124459158665,2.95593518891706,1.03913685103961,4.60131881804824,3.26634640608107,3.59558991206481,2.3966497583612,1.43786625878062
"25",2001,0.717876327691859,4.1547328909295,0.875476792212524,3.52816376976942,3.07446506176352,2.7245824409101,2.50232218082464,0.916196151347151
"26",2002,1.09225685400929,3.64540685899099,0.840435881241498,3.91615144014617,2.4412667399595,1.7128825316855,1.69584203941138,0
"27",2003,0.72872439012951,4.09660812236591,0.990458402578101,3.39794897621088,2.3145571212537,1.40185920252143,2.61993023118686,0.944351523925002
"28",2004,0.550888300929276,4.07599835929766,0.819080689513388,2.10538221445863,2.4835377348472,1.82684434969059,2.35739391943365,0
"29",2005,0.677221409591912,3.71025468200604,0.948190524375029,2.29561105279175,2.58121401755179,1.36585467584398,2.28337753276062,0
"30",2006,0.789284594257352,3.58026177917901,0,3.62409133591439,2.68658658254362,2.50107987697541,2.20435569412352,0.823398784612673
"31",2007,0.624839570298896,3.93412549051301,0.812054076891017,3.14865568232498,2.56773063041814,1.66331296434075,1.81937559977964,0.710069620383645
"32",2008,0.860764142974422,3.75294675906219,1.06337598723157,3.77717272721036,2.64223785906652,1.57846470473679,2.26796132629996,1.0289062645202
"33",2009,0.923309260989016,3.252482823594,1.11073067043821,3.88535985763522,2.64559849405806,2.04726549429106,2.52795942753736,0
"34",2010,0.362966494954717,3.45531824731948,0.656830548422374,3.85440188258435,2.65473093197516,2.35415671855299,2.42875648780124,0
"35",2011,0.874232906319396,3.33076449638971,0.0230076207344054,3.95418232645811,2.3867868204106,2.06514224427654,2.31661176142168,0
"36",2012,0.918173526208848,3.23636825496907,0,4.37334632153745,2.80470276259395,3.16957522110867,1.45119883770015,1.50800465874186
"37",2013,0.910843697090056,3.47253830525803,0.792538843720768,4.11784394131434,2.92722448786569,3.2386779954166,2.52148154267316,1.34579816455705
"38",2014,1.00397195213626,3.14225318143916,0,3.85454740847187,3.29694450539101,3.1845914564824,1.71757781199819,1.07180043115974
"39",2015,1.23071307621066,3.1623600453729,0.869892539862601,4.54242635192806,3.2264928088351,3.33746378859742,2.37444293225247,1.8020319329576
"40",2016,0.901216682196736,3.1729178365372,0.787147036904714,4.08216260801264,2.75726037437151,3.14533083352257,1.52829974538989,0.891953568439133
"41",2017,0.695407054943695,3.02939615086806,0.938025699861273,4.15434078996636,3.29804622902352,3.263987388589,1.7460037234279,1.21911125875783
