"","Time","Var","Value"
"1",1968,"Series",3.22790587478791
"2",1969,"Series",3.50651616693435
"3",1970,"Series",3.52355694385425
"4",1971,"Series",2.74262876632039
"5",1972,"Series",3.74081158313314
"6",1973,"Series",3.57569497706751
"7",1974,"Series",3.2771160385763
"8",1975,"Series",3.06463809069261
"9",1976,"Series",4.5681353112214
"10",1977,"Series",3.25141321704363
"11",1978,"Series",2.51429842129358
"12",1979,"Series",3.37079081681163
"13",1980,"Series",3.57222585932525
"14",1981,"Series",3.72050884724361
"15",1982,"Series",3.16350202972205
"16",1983,"Series",3.79465813702119
"17",1984,"Series",3.42610808405042
"18",1985,"Series",4.43760680279493
"19",1986,"Series",4.5824911706238
"20",1987,"Series",2.78927167162246
"21",1988,"Series",3.68717527606922
"22",1989,"Series",3.8034904487308
"23",1990,"Series",4.48937201708909
"24",1991,"Series",4.59362032083491
"25",1992,"Series",2.98257549365893
"26",1993,"Series",2.70938263057177
"27",1994,"Series",3.87359522991401
"28",1995,"Series",3.99495941565566
"29",1996,"Series",3.17660910990181
"30",1997,"Series",3.96337206306777
"31",1998,"Series",4.31463613106502
"32",1999,"Series",4.68002247534587
"33",2000,"Series",4.43540590304562
"34",2001,"Series",3.79245522293777
"35",2002,"Series",4.99064709654669
"36",2003,"Series",3.27515754937458
"37",2004,"Series",2.54563185670583
"38",2005,"Series",3.63923098943399
"39",2006,"Series",4.69155389889101
"40",2007,"Series",3.57874361265255
"41",2008,"Series",4.64026507873078
"42",2009,"Series",4.01356449056757
"43",2010,"Series",4.91478988965574
"44",2011,"Series",4.34879328242455
"45",2012,"Series",5.91282839136144
"46",2013,"Series",4.84176214145027
"47",2014,"Series",4.27491066283751
"48",2015,"Series",3.47954962021075
"49",2016,"Series",5.162189529685
"50",2017,"Series",4.24412263022049
"51",2018,"Series",4.62890944335194
"52",2019,"Series",4.0915316523715
"53",1968,"Trend",3.23472049721004
"54",1969,"Trend",3.2599205473681
"55",1970,"Trend",3.28512059752615
"56",1971,"Trend",3.3103206476842
"57",1972,"Trend",3.33552069784226
"58",1973,"Trend",3.3607207480003
"59",1974,"Trend",3.38592079815836
"60",1975,"Trend",3.41112084831641
"61",1976,"Trend",3.43632089847446
"62",1977,"Trend",3.46152094863252
"63",1978,"Trend",3.48672099879057
"64",1979,"Trend",3.51192104894862
"65",1980,"Trend",3.53712109910668
"66",1981,"Trend",3.56232114926473
"67",1982,"Trend",3.58752119942278
"68",1983,"Trend",3.61272124958083
"69",1984,"Trend",3.63792129973888
"70",1985,"Trend",3.66312134989694
"71",1986,"Trend",3.68832140005499
"72",1987,"Trend",3.71352145021304
"73",1988,"Trend",3.73872150037109
"74",1989,"Trend",3.76392155052915
"75",1990,"Trend",3.7891216006872
"76",1991,"Trend",3.81432165084525
"77",1992,"Trend",3.83952170100331
"78",1993,"Trend",3.86472175116135
"79",1994,"Trend",3.88992180131941
"80",1995,"Trend",3.91512185147747
"81",1996,"Trend",3.94032190163551
"82",1997,"Trend",3.96552195179357
"83",1998,"Trend",3.99072200195162
"84",1999,"Trend",4.01592205210967
"85",2000,"Trend",4.04112210226773
"86",2001,"Trend",4.06632215242578
"87",2002,"Trend",4.09152220258383
"88",2003,"Trend",4.11672225274188
"89",2004,"Trend",4.14192230289994
"90",2005,"Trend",4.16712235305798
"91",2006,"Trend",4.19232240321604
"92",2007,"Trend",4.21752245337409
"93",2008,"Trend",4.24272250353214
"94",2009,"Trend",4.2679225536902
"95",2010,"Trend",4.29312260384825
"96",2011,"Trend",4.3183226540063
"97",2012,"Trend",4.34352270416436
"98",2013,"Trend",4.36872275432241
"99",2014,"Trend",4.39392280448046
"100",2015,"Trend",4.41912285463851
"101",2016,"Trend",4.44432290479656
"102",2017,"Trend",4.46952295495462
"103",2018,"Trend",4.49472300511267
"104",2019,"Trend",4.51992305527072
"105",1968,"Regime mean",3.7076510743079
"106",1969,"Regime mean",3.7076510743079
"107",1970,"Regime mean",3.7076510743079
"108",1971,"Regime mean",3.7076510743079
"109",1972,"Regime mean",3.7076510743079
"110",1973,"Regime mean",3.7076510743079
"111",1974,"Regime mean",3.7076510743079
"112",1975,"Regime mean",3.7076510743079
"113",1976,"Regime mean",3.7076510743079
"114",1977,"Regime mean",3.7076510743079
"115",1978,"Regime mean",3.7076510743079
"116",1979,"Regime mean",3.7076510743079
"117",1980,"Regime mean",3.7076510743079
"118",1981,"Regime mean",3.7076510743079
"119",1982,"Regime mean",3.7076510743079
"120",1983,"Regime mean",3.7076510743079
"121",1984,"Regime mean",3.7076510743079
"122",1985,"Regime mean",3.7076510743079
"123",1986,"Regime mean",3.7076510743079
"124",1987,"Regime mean",3.7076510743079
"125",1988,"Regime mean",3.7076510743079
"126",1989,"Regime mean",3.7076510743079
"127",1990,"Regime mean",3.7076510743079
"128",1991,"Regime mean",3.7076510743079
"129",1992,"Regime mean",3.7076510743079
"130",1993,"Regime mean",3.7076510743079
"131",1994,"Regime mean",3.7076510743079
"132",1995,"Regime mean",3.7076510743079
"133",1996,"Regime mean",3.7076510743079
"134",1997,"Regime mean",3.7076510743079
"135",1998,"Regime mean",3.7076510743079
"136",1999,"Regime mean",3.7076510743079
"137",2000,"Regime mean",3.7076510743079
"138",2001,"Regime mean",3.7076510743079
"139",2002,"Regime mean",3.7076510743079
"140",2003,"Regime mean",3.7076510743079
"141",2004,"Regime mean",3.7076510743079
"142",2005,"Regime mean",3.7076510743079
"143",2006,"Regime mean",3.7076510743079
"144",2007,"Regime mean",3.7076510743079
"145",2008,"Regime mean",3.7076510743079
"146",2009,"Regime mean",3.7076510743079
"147",2010,"Regime mean",4.58993872435692
"148",2011,"Regime mean",4.58993872435692
"149",2012,"Regime mean",4.58993872435692
"150",2013,"Regime mean",4.58993872435692
"151",2014,"Regime mean",4.58993872435692
"152",2015,"Regime mean",4.58993872435692
"153",2016,"Regime mean",4.58993872435692
"154",2017,"Regime mean",4.58993872435692
"155",2018,"Regime mean",4.58993872435692
"156",2019,"Regime mean",4.58993872435692
