"","Time","Var","Value"
"1",1968,"Series",12.6000952895535
"2",1969,"Series",12.6394830237142
"3",1970,"Series",12.7012646865982
"4",1971,"Series",13.7605532482917
"5",1972,"Series",12.2975003535498
"6",1973,"Series",12.5902990225645
"7",1974,"Series",12.5189462518224
"8",1975,"Series",13.1729216784343
"9",1976,"Series",12.7147378901727
"10",1977,"Series",13.0921560206212
"11",1978,"Series",12.205180725403
"12",1979,"Series",12.921592755005
"13",1980,"Series",12.1255574757917
"14",1981,"Series",12.7579560584265
"15",1982,"Series",12.9016533846112
"16",1983,"Series",12.8028996737198
"17",1984,"Series",13.232214260666
"18",1985,"Series",13.8521136890557
"19",1986,"Series",12.7264608295562
"20",1987,"Series",13.4445456861145
"21",1988,"Series",11.8041921781959
"22",1989,"Series",12.8044838699365
"23",1990,"Series",13.491577125765
"24",1991,"Series",12.5731693828575
"25",1992,"Series",11.9223357093583
"26",1993,"Series",11.8475992112633
"27",1994,"Series",12.5898277143171
"28",1995,"Series",13.1257676236717
"29",1996,"Series",11.8715671951531
"30",1997,"Series",12.5227969945524
"31",1998,"Series",12.2362220286227
"32",1999,"Series",13.3318347674278
"33",2000,"Series",12.9085002501183
"34",2001,"Series",12.7864296469944
"35",2002,"Series",13.5439526005309
"36",2003,"Series",12.8933605320679
"37",2004,"Series",12.370497526985
"38",2005,"Series",13.1963476648973
"39",2006,"Series",13.2450797236157
"40",2007,"Series",13.1934089824469
"41",2008,"Series",12.8482736717669
"42",2009,"Series",13.1342841417077
"43",2010,"Series",13.4766565766516
"44",2011,"Series",13.6312112099975
"45",2012,"Series",14.6833412207689
"46",2013,"Series",13.3753783821432
"47",2014,"Series",14.3841706313552
"48",2015,"Series",13.9041020626073
"49",2016,"Series",14.4600050473025
"50",2017,"Series",14.7675440294385
"51",2018,"Series",14.3668540645203
"52",2019,"Series",14.1417627425782
"53",1968,"Trend",12.3698173630689
"54",1969,"Trend",12.3972327678005
"55",1970,"Trend",12.4246481725321
"56",1971,"Trend",12.4520635772637
"57",1972,"Trend",12.4794789819952
"58",1973,"Trend",12.5068943867268
"59",1974,"Trend",12.5343097914584
"60",1975,"Trend",12.56172519619
"61",1976,"Trend",12.5891406009216
"62",1977,"Trend",12.6165560056532
"63",1978,"Trend",12.6439714103848
"64",1979,"Trend",12.6713868151164
"65",1980,"Trend",12.6988022198479
"66",1981,"Trend",12.7262176245795
"67",1982,"Trend",12.7536330293111
"68",1983,"Trend",12.7810484340427
"69",1984,"Trend",12.8084638387743
"70",1985,"Trend",12.8358792435059
"71",1986,"Trend",12.8632946482375
"72",1987,"Trend",12.8907100529691
"73",1988,"Trend",12.9181254577007
"74",1989,"Trend",12.9455408624323
"75",1990,"Trend",12.9729562671638
"76",1991,"Trend",13.0003716718954
"77",1992,"Trend",13.027787076627
"78",1993,"Trend",13.0552024813586
"79",1994,"Trend",13.0826178860902
"80",1995,"Trend",13.1100332908218
"81",1996,"Trend",13.1374486955534
"82",1997,"Trend",13.164864100285
"83",1998,"Trend",13.1922795050166
"84",1999,"Trend",13.2196949097481
"85",2000,"Trend",13.2471103144797
"86",2001,"Trend",13.2745257192113
"87",2002,"Trend",13.3019411239429
"88",2003,"Trend",13.3293565286745
"89",2004,"Trend",13.3567719334061
"90",2005,"Trend",13.3841873381377
"91",2006,"Trend",13.4116027428693
"92",2007,"Trend",13.4390181476009
"93",2008,"Trend",13.4664335523324
"94",2009,"Trend",13.493848957064
"95",2010,"Trend",13.5212643617956
"96",2011,"Trend",13.5486797665272
"97",2012,"Trend",13.5760951712588
"98",2013,"Trend",13.6035105759904
"99",2014,"Trend",13.630925980722
"100",2015,"Trend",13.6583413854536
"101",2016,"Trend",13.6857567901852
"102",2017,"Trend",13.7131721949167
"103",2018,"Trend",13.7405875996483
"104",2019,"Trend",13.7680030043799
"105",1968,"Regime mean",12.7928485844268
"106",1969,"Regime mean",12.7928485844268
"107",1970,"Regime mean",12.7928485844268
"108",1971,"Regime mean",12.7928485844268
