"","Time","Var","Value"
"1",1997,"Series",1.69036500878229
"2",1998,"Series",1.28453402023304
"3",1999,"Series",2.29310468732689
"4",2000,"Series",2.56897203026093
"5",2002,"Series",1.58747654073624
"6",2003,"Series",1.47290997149503
"7",2004,"Series",1.24055249011899
"8",2005,"Series",1.45196567374054
"9",2006,"Series",2.02415297706244
"10",2007,"Series",2.1932319884843
"11",2008,"Series",1.88035379486281
"12",2011,"Series",1.51292717727215
"13",2012,"Series",1.86276452243451
"14",2013,"Series",1.55096821050392
"15",2014,"Series",1.83805525635939
"16",2015,"Series",1.51800942806082
"17",2016,"Series",1.34538048886173
"18",2017,"Series",1.27316590359046
"19",2018,"Series",1.06805138761865
"20",2019,"Series",1.84573659054246
