"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0,1.25748564154347,0,0,0,0,0.735270883377696,0,1.22973387151214,0
"2",1978,0,0.982456428271488,0,0,0,0,1.50587526371982,0,1.21841286338953,0
"3",1979,2.18994541446914,0.618324210223567,2.1493790034734,0,0,2.61415250155619,1.48901396542354,0,1.57032662165196,0
"4",1980,0.90188875471918,2.0506936713861,0.589112719932431,0,0,2.59286169653118,1.38634294584403,0,1.11444789526989,0
"5",1981,0.730549644361892,1.95776886003706,0.501141068026086,0,0,1.18768638276133,2.10079712198085,0,1.01550274009452,0
"6",1982,2.08896802048921,0.976685121159266,0.767127753578743,0,0,2.98248876592042,2.1606940312283,0,1.19603176230931,0
"7",1983,1.78800850755692,0.0713812130131171,0.926999638267959,0.148685943613993,0,1.89935637206373,0.605315639153161,0,1.34610446682325,0
"8",1984,3.04256506951188,0.111775156267398,1.38901917471716,0,0,0.970176083988729,0,0,1.2697443451023,0
"9",1985,0.917513574914629,0.577395586192706,0.957909212457588,0.376757666312033,0,1.28664258449951,0.710829974732842,0,1.19564617278765,0
"10",1986,0.609046579152451,0.0575063842882496,0.723865411420907,0,0,1.3113908757928,0.00256540437034402,0,1.09497314403555,0
"11",1987,3.79031451030203,0.144316234150918,2.56809352884408,1.95196822711927,0,1.70791064087948,0,0,1.53690841526913,0
"12",1988,1.01226567118575,0.345324357984087,1.18135310243401,0,0,0.992536567652762,0.558684752150749,0,0.990061721153984,0
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,2.41554406886911,1.1107214023513,1.13900850407582,0,0,3.12052491125731,1.18120344157529,0,1.29846852170863,0
"17",1993,2.91639407838093,1.20956540550072,2.18907364000142,0.575125290808478,0,1.90471683841977,1.29806134963217,0,1.22703713112303,0
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,3.52100566605633,0.321892379454966,1.7492147442986,2.12389196913045,0,2.19241835701789,0.832209182716242,0,1.46045033051439,0
"20",1996,3.4715105771958,0.532637776367873,2.0638204589305,1.92703036696367,0,2.3067508942137,1.4063388464167,0,1.53124492890855,0
"21",1997,2.03499879555379,1.36052641247947,2.00370511521516,0,0.56568480194169,2.87037115002842,1.93719422256679,0,1.26521491189466,0
"22",1998,3.70344794758362,0.682223227438839,1.12337666331237,3.06292811704633,0,2.67701322711653,0.872822818272098,0,1.36904602528534,0
"23",1999,0.832164798868073,2.77713440123735,1.05881647835796,0,0,3.340805869048,1.83461797204017,0,1.4273580809138,0
"24",2000,2.2259329709504,1.32212554763467,1.34444304670297,1.59909629683073,0,2.14951900117286,1.2241288203095,0,1.46749002194556,0
"25",2001,3.58501830884736,2.74190854377983,1.72978489948685,3.54433120902854,0,3.33155998571275,1.41250677553793,0,1.81126020282324,0
"26",2002,0.456314663498714,0.320406281544513,0.844579277448701,0.442751738703028,0,1.574337924698,0.4091766075118,0,1.00796433164463,0
"27",2003,1.16084013235953,0.165705804082973,0.834305813939173,0,0,1.01324456736214,0.310733972012609,0,1.78961704652827,0
"28",2004,1.43857018156155,0.414627440821177,1.27602454736319,1.89232105082808,0,0.677274948830545,0.690592612211422,0,1.52453102696792,0
"29",2005,0.887782948501177,0.317911058792197,1.33110392769511,0.84748035152677,0,0.706955397025574,0.454299200800085,0,1.34549821149431,0
"30",2006,2.39191790122828,-0.0137853351806735,0,0.00407578000928109,0,0.553180241274811,1.20953462542742,0,1.59872420276822,0
"31",2007,1.66724694337491,0.361688572180838,1.01124527012359,1.11860214809885,0,1.52721137412844,0.612998897656222,0,1.26931218347164,0
"32",2008,0.347576612002628,0.100054791158035,0.504255736038593,0.135782736797371,0,0.125636718213571,0.489497514415196,0,1.22346838605652,0
"33",2009,0.765004022704122,0.416706485095162,0.443069288938376,0,0,0.97744331390942,1.18628580981211,0,1.39832681499449,0
"34",2010,2.30661180882296,0.653508130854994,1.87800158369682,0.911826304762901,0,0.718276535391532,0.477702294180309,0,1.2838916521747,0
"35",2011,1.05322843761399,0.357728832806182,0.433935658934216,0,0,1.28387327659445,0.358437128527533,0,0.908752062422726,0
"36",2012,1.25350996381341,0.239410656382591,0.162631000574813,0,0,2.64259557618671,0.386164007359313,0,1.1130143389241,0
"37",2013,1.34539992243975,2.58667521860377,1.53795178872265,0,0,1.9811552779072,1.46583429643724,0,0.949683889609744,0
"38",2014,0.342326156917825,0.927630058625144,0.789524390553095,0.173790166141827,0,1.18415179167173,0.56234918168565,0,0.81409828812458,0
"39",2015,3.71829091058368,1.63249152051057,2.48878133842895,1.81789893626386,0.699487983580387,1.82742304362224,0,0,1.4606419600746,0
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,1.34487959553072,2.91105331743985,1.20053394487286,0.379903916924315,0,1.53691218353021,0.941928598116549,0,1.20606210161969,0
