"","Time","Var","Value"
"1",1992,"Series",33.2104806472933
"2",1993,"Series",33.3489942331163
"3",1994,"Series",33.7355519477945
"4",1995,"Series",33.553989142564
"5",1996,"Series",33.0330649197532
"6",1997,"Series",33.381304043244
"7",1998,"Series",32.9658839045047
"8",1999,"Series",33.8096589268124
"9",2000,"Series",33.4478988162693
"10",2001,"Series",33.3300497388191
"11",2002,"Series",33.716253330078
"12",2003,"Series",33.3682201877834
"13",2004,"Series",33.049044014069
"14",2005,"Series",33.2266165330164
"15",2006,"Series",33.3692604864326
"16",2007,"Series",33.296390154078
"17",2008,"Series",33.1937207100731
"18",2009,"Series",33.3926873462154
"19",2010,"Series",33.5049315440112
"20",2011,"Series",33.3386361999698
"21",2012,"Series",33.8455396921243
"22",2013,"Series",33.5689634725147
"23",2014,"Series",33.7013107562147
"24",2015,"Series",33.7753340162392
"25",2016,"Series",33.6932546325209
"26",2017,"Series",33.4132035810455
"27",2018,"Series",33.3725754681277
"28",2019,"Series",33.6315662428767
"29",1992,"Regime mean",33.3636318412949
"30",1993,"Regime mean",33.3636318412949
"31",1994,"Regime mean",33.3636318412949
"32",1995,"Regime mean",33.3636318412949
"33",1996,"Regime mean",33.3636318412949
"34",1997,"Regime mean",33.3636318412949
"35",1998,"Regime mean",33.3636318412949
"36",1999,"Regime mean",33.3636318412949
"37",2000,"Regime mean",33.3636318412949
"38",2001,"Regime mean",33.3636318412949
"39",2002,"Regime mean",33.3636318412949
"40",2003,"Regime mean",33.3636318412949
"41",2004,"Regime mean",33.3636318412949
"42",2005,"Regime mean",33.3636318412949
"43",2006,"Regime mean",33.3636318412949
"44",2007,"Regime mean",33.3636318412949
"45",2008,"Regime mean",33.3636318412949
"46",2009,"Regime mean",33.3636318412949
"47",2010,"Regime mean",33.3636318412949
"48",2011,"Regime mean",33.3636318412949
"49",2012,"Regime mean",33.625218482708
"50",2013,"Regime mean",33.625218482708
"51",2014,"Regime mean",33.625218482708
"52",2015,"Regime mean",33.625218482708
"53",2016,"Regime mean",33.625218482708
"54",2017,"Regime mean",33.625218482708
"55",2018,"Regime mean",33.625218482708
"56",2019,"Regime mean",33.625218482708
