"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0,1.89819454553879,0,0,0,0,0.865305049606811,0,1.28775972219711,0
"2",1978,0,2.0297466131931,0,0,0,0,1.72526758645968,0,1.2480884412045,0
"3",1979,2.38778074181255,1.22708888034951,2.15615378046062,0,0,2.43682496168117,1.34148520778816,0,1.60714255051598,0
"4",1980,1.33859256909148,2.42386768790017,1.29019007871611,0,0,2.40820053805756,1.57285049183256,0,1.20438269025615,0
"5",1981,1.43857873197477,2.03542318949721,1.62331763482091,0,0,1.17371966842901,2.32309767012034,0,1.23775388657713,0
"6",1982,2.21082541635523,1.61775102690058,1.43325726582857,0,0,2.95362105431572,2.36011379883038,0,1.23491432757082,0
"7",1983,1.71837591305563,1.31093436778149,1.25118186737167,0.308413917621566,0,1.8134373961673,0.610289946092664,0,1.40791883190179,0
"8",1984,1.60787058679216,1.28718602612318,1.31071779679755,0,0,0.879539778826477,0,0,1.28768419202059,0
"9",1985,0.955157264366467,1.08061794290225,1.12263972357473,0.508384416002744,0,1.06049498360641,0.625067409012665,0,1.39169295368408,0
"10",1986,0.9784963253438,1.08512814267311,0.670833096338911,0,0,1.22784747981225,0.00844671278063594,0,1.33585874075054,0
"11",1987,2.69296877224915,0.965121013611873,1.93934740768314,1.61236379828704,0,1.56141990955643,0,0,1.53460321034666,0
"12",1988,1.78253899150621,1.55489487597894,1.42395945519737,0,0,1.08994762348847,0.505624744543238,0,1.26233148000119,0
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,2.63995431088293,1.48875709521946,1.25558725617238,0,0,3.31038081048353,1.24239429958502,0,1.42387357441685,0
"17",1993,3.17169091841135,2.08955262626614,1.90012412989189,1.43155416662912,0,2.07364800239966,1.44265292898905,0,1.3003635306164,0
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,3.39944113684243,1.46405489555871,1.63367948897416,1.94349560512431,0,2.3016551112727,1.27672493859058,0,1.48711468686129,0
"20",1996,3.33810889231657,1.02719566662473,2.25269713031692,1.96655189882959,0,2.28352615270594,1.63874366212209,0,1.50647822620038,0
"21",1997,2.12890723484712,1.52622746410772,1.97467491658071,0,0.683183542559053,2.63348685603655,2.00538377680565,0,1.3308137543348,0
"22",1998,3.71756177795559,1.28864072076926,1.44455175370268,2.32224768692727,0,2.49185670023705,1.08481355051497,0,1.48087450260632,0
"23",1999,1.25541978377038,2.81683505175383,1.65476428589527,0,0,2.88870915201587,1.63781698811867,0,1.45839424307622,0
"24",2000,2.78426083480134,1.97417222434905,1.86157141834441,1.94877062295234,0,2.25503804763466,1.37599991753976,0,1.48324911170441,0
"25",2001,3.35344392324781,2.77893031670285,1.97612881374025,2.94624121155458,0,3.32549362488829,1.44445961537832,0,1.66009114512504,0
"26",2002,1.71704830588067,1.63489494077407,0.92919791650422,0.883479984378292,0,1.58748780403986,0.873333390499443,0,1.32640110493186,0
"27",2003,1.87690312145197,1.07163861653849,1.09436980114043,0,0,1.07390804019364,0.441466474180417,0,1.76824972109956,0
"28",2004,2.0374497984786,1.48124779042002,1.40735064652882,1.91461312725945,0,1.31320707124643,0.786346371263765,0,1.81709018510324,0
"29",2005,2.27837295027474,1.2858561394854,0.942606782975015,1.15010849674811,0,0.973679966893891,0.482025421405139,0,1.39713424067789,0
"30",2006,2.29817918628049,1.55542326161354,0,0.00394403593229442,0,0.754392254894857,1.25464069087739,0,1.49815716199616,0
"31",2007,2.23490463704988,1.45207817380159,1.21940233042744,1.78171682070123,0,1.67249125234794,1.18399249279095,0,1.39736116486384,0
"32",2008,1.28115964287763,1.31528594196084,0.868038976548146,0.165655754207735,0,0.512017569249597,0.801038896275197,0,1.31977383284609,0
"33",2009,1.64231857964631,1.20206205625354,1.04485347884014,0,0,1.11180869902228,1.26925710548304,0,1.40449341576129,0
"34",2010,2.42403745393423,1.22061281262871,1.26114026790587,1.31588634360888,0,0.786330576194062,0.751073932187443,0,1.28840045367485,0
"35",2011,2.15235985182933,1.30544975356186,1.04280154655799,0,0,1.5738938612622,0.607853432380682,0,1.11423911149232,0
"36",2012,1.4432024132769,1.29435013109543,0.178042128551105,0,0,2.68992997911546,1.1218002895615,0,1.20791209596922,0
"37",2013,1.7536739567806,2.79400434050717,1.54299327040095,0,0,2.05166763733183,1.58121661270316,0,1.11743953439446,0
"38",2014,1.92804468973245,2.01416703858927,1.42677243390262,1.70244675945864,0,1.21221682535261,0.806443777619902,0,1.15932521845641,0
"39",2015,4.10274444602284,1.79398818025016,2.95457256170832,2.96922480809125,0.460111393070727,1.84386137489337,0,0,1.62543022434155,0
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,2.25232327936383,2.98328737878179,1.58748758017088,1.16689678230386,0,1.41378249474208,1.11048601858997,0,1.3106783654953,0
