"","Time","Acartia spp.","Calanus finmarchicus","Centropages hamatus","Centropages typicus","Metridia lucens","Oithona spp.","Pseudocalanus spp.","Temora longicornis"
"1",1977,0,3.54060398604045,0.653489653568381,1.01813932495292,2.02756889591958,1.42240793570121,3.41049740336225,0.188935960828034
"2",1978,0,3.27018067179732,0.949876846382936,1.4675582781691,1.96356477843107,0.641460469398357,3.342706058418,0.0431050103486166
"3",1979,0.835993882731194,4.02872623968069,0.809785087084067,3.05971786116627,3.21855533745469,2.13174087149428,3.76287225335259,0.468780608235935
"4",1980,0.441534444391874,3.53391585963295,1.20937434125189,2.86928017921646,3.23862136587604,1.6551098177571,3.35423753883208,0.381865062310497
"5",1981,0.815894136450988,3.73234764867582,0.84816141123992,2.7330141328152,3.08148675688905,0.676938460676664,3.65238738584471,0.662623453851233
"6",1982,1.02096141212769,3.52002210943749,0.830081766756234,3.19537180824769,2.99458119516616,1.90942603610767,3.47380597736464,0.341352491666567
"7",1983,0.64024538907006,3.7189424868841,1.20934066324586,1.93757923742314,2.19877096989498,2.09767117694453,3.28740439674276,0.771121679370388
"8",1984,0.438479471667741,3.86988404408041,0.885787070358507,1.33097977631201,1.65148184968972,0.810742721498094,3.25985115117737,0.548315815585947
"9",1985,0.503923847660677,3.73344709621443,1.10751207828197,1.49195965583045,1.5295264329127,1.13209135250978,3.05654324468988,0.22176555120129
"10",1986,0.452016574338863,3.71089162934895,1.24625906314685,1.97400413602622,1.41980056769704,0.956764004655262,2.8145992628065,0
"11",1987,0.734305689138344,4.31283976521499,1.36632340992845,1.50114166919437,2.90855305343956,1.42764138906846,3.27223767270593,1.18409693873571
"12",1988,0.777575345148199,3.55535135800703,1.01948488785845,1.16697874584567,1.39759239908233,1.14937764125978,2.9777267927895,0.813782439770024
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,0.524900559562197,3.37382628008601,0.898082881850512,3.12804055463351,3.44361506600503,3.0895066017135,3.50675421472592,1.38678890855728
"17",1993,0.692008301622644,4.08258484098953,1.17666198490087,2.79386298699773,3.40776357899401,3.01933903157853,3.71572136983503,1.72101123549441
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,0,4.08239949139325,1.58631319256371,3.14996268261059,3.22498900656181,2.89180211723232,3.7406006804683,1.89250818610545
"20",1996,0,4.33400731464941,1.25394290188735,2.95842259603951,3.37865966882161,2.88946070077716,3.80871030551404,2.02210845826817
"21",1997,0,3.62702532451103,1.22567939725324,3.03645070543422,3.30731763588399,2.88184468148724,3.75739301549702,1.78519554780118
"22",1998,0,4.30291807945081,1.66797701694053,3.1672305476836,3.35209661997229,3.25378871544264,3.83598658954346,2.32017616025272
"23",1999,0,3.78442830913222,1.32666389117609,3.25456246502207,3.74397008255349,3.20596648309951,3.93274024463084,1.86752174234076
"24",2000,0,3.84060862334852,1.08540022942321,3.78226687827501,3.10411638983272,2.99895595463762,3.90937246597428,1.65075099444777
"25",2001,0,3.97305077375347,1.38843737876974,3.62577442922132,3.76730196256189,3.85686094081456,4.2250469462364,2.2043472858202
"26",2002,0,3.74213604618879,1.40423990553916,1.63207118785283,1.84119131486585,2.30038542199633,2.90457073595284,1.10095273933333
"27",2003,0,4.33864772903436,0.844219760510259,1.11273149787637,2.75527831479378,3.14930542835643,3.51346835665868,0.635893904982792
"28",2004,0,4.20916365413063,0.548714551744516,1.28449815695918,2.10479024447047,3.21410006582014,3.52792528651908,1.18731436167814
"29",2005,0,3.96318481939036,1.21409676227249,1.19265528510294,2.58445723924383,2.38369622328174,2.98317062892152,0.87426710889558
"30",2006,0.582498107890359,3.80596721272018,1.0493576024795,1.10640861635316,1.65822218783724,2.21230958370764,2.656701888961,0.632560787183533
"31",2007,0,4.03560504706305,1.22511657799438,1.90141917708676,2.16962360448408,2.15123967883249,3.07723995857105,0.980412863592753
"32",2008,0,3.9347032104947,1.10334432178218,1.29186805924389,1.72325805665422,1.48710697334531,2.86650808126916,0.985016399516295
"33",2009,0,3.76053989819621,1.27846176943786,1.6788912750939,1.93797772941543,1.84276764592049,2.35089977524521,0.562708298246586
"34",2010,0,4.07453898193608,0.837124484005156,1.83523546621077,3.0264491587585,2.77728860843232,3.50666165810394,0.754606081250028
"35",2011,0.323432208768847,3.5027711612104,1.16260016255295,2.16628550015881,2.93029164614539,1.95193765107989,3.34414802467415,1.01450509245941
"36",2012,0,3.74907960722579,1.36563599938738,3.18917988450212,2.12213548582945,2.10735178781919,2.95858898069154,0.813090906054962
"37",2013,0,3.52946907379401,1.17708448499921,3.24771190330187,3.21447248775369,3.01739196522717,3.49285616887902,2.13700531531806
"38",2014,0,3.81828388171202,1.54923784489783,2.5429858081822,2.81686447635481,2.80445517152754,3.24774468652358,1.41959229307305
"39",2015,0,4.634280400876,1.60580117309768,2.30244737116545,2.54418164405817,3.27357399093053,3.88235305302049,3.26545609599207
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,0,3.81397235412107,2.26641310484348,3.32900890514158,2.18270791917784,2.86331003200957,2.94448723737406,2.20133823334131
