"","Time","Var","Value"
"1",1997,"Series",1.5337746898653
"2",1998,"Series",1.26671339876335
"3",1999,"Series",1.97614902689
"4",2000,"Series",2.23497028787494
"5",2002,"Series",1.77431455362755
"6",2003,"Series",1.47232172405649
"7",2004,"Series",1.28940247513565
"8",2005,"Series",1.43808533730522
"9",2006,"Series",1.71461304041247
"10",2007,"Series",2.02198620669639
"11",2008,"Series",1.67206332648168
"12",2011,"Series",1.28078161791395
"13",2012,"Series",1.96489677448661
"14",2013,"Series",1.46281897262598
"15",2014,"Series",1.84590654168873
"16",2015,"Series",1.67688802475234
"17",2016,"Series",1.15863570408018
"18",2017,"Series",1.07166016887377
"19",2018,"Series",1.07640476072438
"20",2019,"Series",1.59323107740103
"21",1997,"Regime mean",1.66410537491104
"22",1998,"Regime mean",1.66410537491104
"23",1999,"Regime mean",1.66410537491104
"24",2000,"Regime mean",1.66410537491104
"25",2002,"Regime mean",1.66410537491104
"26",2003,"Regime mean",1.66410537491104
"27",2004,"Regime mean",1.66410537491104
"28",2005,"Regime mean",1.66410537491104
"29",2006,"Regime mean",1.66410537491104
"30",2007,"Regime mean",1.66410537491104
"31",2008,"Regime mean",1.66410537491104
"32",2011,"Regime mean",1.66410537491104
"33",2012,"Regime mean",1.66410537491104
"34",2013,"Regime mean",1.66410537491104
"35",2014,"Regime mean",1.66410537491104
"36",2015,"Regime mean",1.66410537491104
"37",2016,"Regime mean",1.22498292776984
"38",2017,"Regime mean",1.22498292776984
"39",2018,"Regime mean",1.22498292776984
"40",2019,"Regime mean",1.22498292776984
