"","Time","Acartia spp.","Calanus finmarchicus","Centropages hamatus","Centropages typicus","Metridia lucens","Oithona spp.","Pseudocalanus spp.","Temora longicornis"
"1",1977,1.00638862813161,3.5026573099549,1.67772965936753,4.39602079135173,2.59990133551756,0.907607691852293,3.25954427406442,1.22694011065244
"2",1978,1.23625436854358,3.62326741741783,1.96881313269097,4.5236464001283,2.58371670401901,1.06970718732721,3.72513720065265,0.91638028295589
"3",1979,1.74734393644798,3.34012696739021,1.65686643210546,4.23149096749651,3.83255369883314,1.82816561276095,2.7194277485732,1.55567075441635
"4",1980,1.36301779258333,2.8515911970178,0,4.24463619341929,2.92606090863779,0.942236466390815,2.02342474672793,1.43072133539304
"5",1981,1.69188105911185,2.43265518699104,1.44399607816905,4.25336062153983,2.76439332543835,1.23500104028588,2.6214213504586,1.19855926577144
"6",1982,1.47994621609087,2.97871446954168,1.49589201619838,4.01424425634873,2.80717392957447,1.46140251469159,3.11935737358093,1.69061538310253
"7",1983,1.43434427186163,2.90242001692242,1.29308531636422,3.96357117716063,1.83721112320528,0.994398452417733,2.46547455532607,1.35043440351991
"8",1984,1.35528944802356,3.16141994658694,1.43810372590544,4.11289289956864,2.01662983749059,0.55478271345327,2.1192085940655,0.837691100391117
"9",1985,2.02280240458306,3.24022702624931,1.54440039700616,4.09178009741793,1.60685753874524,0.804898862384809,2.43042347252664,0.963922689782835
"10",1986,1.83873444464465,3.56916154065315,1.77117044461937,3.95722302770997,2.15561562538517,1.63311544104305,3.12874037000979,1.74841205053417
"11",1987,1.67324788504731,3.77460581330931,1.81513737497486,3.92781041597545,2.20517291021565,1.19477973116266,3.02651128653042,1.09433904049677
"12",1988,2.51404689062594,3.69839026968163,1.62256367379462,4.32825760234926,2.16610181391966,0.829599287945466,3.14953661880921,0.743385766664781
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,1.06268903559614,3.29849339762323,1.77024697816028,4.48436388224122,2.84407010339279,2.95919260463619,3.09629792698355,1.75439233814867
"16",1992,NA,NA,NA,NA,NA,NA,NA,NA
"17",1993,1.08771302369273,3.23015840334143,1.77910577137688,4.42569416250253,3.54019553089066,3.17859745130941,2.95547955556817,2.30697513567063
"18",1994,1.24317890306902,3.03083870645055,1.59945992706842,4.63206027792245,2.62979457180961,3.05774089269753,1.78197875228084,1.5395685565907
"19",1995,0.969167126466499,2.68686334244799,1.48228850109621,4.28914645531583,2.28474162464619,1.97004576998401,1.86663760411653,1.46663206896014
"20",1996,0,2.99619510680175,1.96825594569916,4.75271767496195,3.20731041044977,2.9596677847059,3.01892573154969,2.50024892680991
"21",1997,0,3.37880259531291,1.70693840272981,4.62839989343542,2.68791836124053,3.0959698762648,2.36535693260962,2.1665760545226
"22",1998,0.988978981846747,3.25314795765568,1.91347030544352,4.56137993333237,3.68777258273658,3.32709792665538,3.14041125321077,2.65502720965656
"23",1999,1.48428122796596,2.66361851234265,1.50583138314752,4.42669442452887,2.66309446552087,3.18292220991679,1.81501558341049,0
"24",2000,1.10557915214164,2.46371617690251,1.69044546186693,4.73150232583645,2.9470484154383,3.52535638783511,1.96300092788374,1.68033456094605
"25",2001,1.19102168121865,3.66295717479599,1.53351688768487,3.88389095242188,2.67748330454338,2.88931031813976,2.30313373553222,1.1592877140255
"26",2002,1.37918647540342,3.15015108441374,1.26339165951289,4.04569757579671,1.87672717839149,1.84125036965605,1.3995646909244,0
"27",2003,1.08784008581636,3.87481644693873,1.47301701719368,3.74845202800683,2.12676814533102,1.6538302341491,2.39167197128957,1.36772348051921
"28",2004,0.76483260345827,3.84469221635124,1.36836560859069,2.5697817668794,2.25264710297133,1.86395768954139,2.36856598595105,0
"29",2005,1.16043935208765,3.48732160265397,1.47796023228532,2.82876057773211,2.19017938545439,1.61322865414525,2.16833334155654,0
"30",2006,1.21781797032301,3.04194111166004,0,3.94889090127884,2.3683456011269,2.76471966560356,2.10361923492738,1.41071638450601
"31",2007,1.09737346230307,3.56367683921459,1.39452820469892,3.70371028175525,2.32428936547829,1.76860613965613,1.80233749652383,0.981741554869154
"32",2008,1.2043039705471,3.24207120333179,1.5479282974924,3.97581758627083,2.23947463146279,1.85895789027104,2.22170223272853,1.35227087138973
"33",2009,1.11566735548302,2.88783388528495,1.41709705457477,4.05249438937038,2.3184055622135,2.04552760586305,2.40096733167214,0
"34",2010,0.741163196734721,2.98165351239363,1.29643297891738,4.16850030958955,2.3444228935582,2.43183815518246,2.23846238510828,0
"35",2011,0.979044423670294,3.02238530131467,0.018647815137105,4.25763479658426,2.10317407930461,2.10268308198957,2.07477428115925,0
"36",2012,1.21834597928879,2.39546576577732,0,4.35308444874965,2.22054196890619,3.12309238835749,1.28008648314218,1.27956435548507
"37",2013,1.27069568989879,2.97866022532452,1.23764354897169,4.32840646534256,2.65046367365932,3.19024915799232,2.02363357403197,1.595516978718
"38",2014,1.27331544726756,2.56992280728447,0,4.2413290799931,2.91867909280463,3.18007792339324,1.72259398470888,1.42538750886006
"39",2015,1.79526806234457,2.38919211014706,1.11662661504326,4.52601365738687,2.71330869507138,3.2950318848609,2.18122046215549,1.97353111009454
"40",2016,1.05594212073455,1.98720816400134,0.906792943886328,3.93767582313841,1.9709073651376,3.12169426115153,1.3135231386454,0.906157152306877
"41",2017,0.969401749711694,2.5423769769669,0.863812909946409,4.35366761722747,3.18141500321245,3.29237702671918,1.7592379805912,1.22116401985288
