"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0,1.79660297156118,0,0,0,0,0.760929425671249,0,1.36777287412289,0
"2",1978,0,2.77562405030937,0,0,0,0,1.62429687228347,0,1.09411882314219,0
"3",1979,1.40630210295667,2.56669067753934,1.12729979146761,0,0,2.53805238610568,0.981807756618328,0,1.26851864036542,0
"4",1980,2.7504219571047,2.79174752738743,1.24381327416986,0,0,2.89404621875833,1.60951228165255,0,1.2291189286785,0
"5",1981,2.84427004756676,2.00354990982654,1.31293437763627,0,0,1.02899279560563,1.22760495605647,0,1.23586548596451,0
"6",1982,2.69737153630858,2.02884317864867,0.895303873204001,0,0,3.12680950531447,1.39164318496725,0,1.13250861314092,0
"7",1983,1.44840849630286,2.45012901760338,0.738209741683567,0.312079339778605,0,2.09957239507687,0.67661196241271,0,1.09297882455201,0
"8",1984,0.659668549566073,2.05012047240548,0.732085046628167,0,0,1.38129921991692,0,0,1.1778806954723,0
"9",1985,0.817528478552844,1.73660382951657,0.832179535862913,0.272234220438082,0,1.42362343919374,1.32765810557875,0,1.27708830931924,0
"10",1986,0.968013248388265,1.87051183275463,0.983988268589051,0,0,2.7815258044873,0.0205393219892043,0,1.46011128566849,0
"11",1987,2.77439422277591,2.24338671988251,1.52664794347503,1.24572841315026,0,2.62500342884512,0,0,1.58105188873546,0
"12",1988,2.34400005055545,1.86657498396268,1.00273153741293,0,0,2.63149534995715,1.03869302288097,0,1.31431749251152,0
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,1.98766814989408,1.44931348897294,1.18696210213091,0,0,3.23587176608609,1.09422676384468,0,1.31325560301013,0
"17",1993,3.43744100244442,2.4861141637666,0.928274692832485,0.707666063317933,0,2.60510401193021,1.40675318004339,0,1.43729028729206,0
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,1.26428890259164,2.52689164908731,1.08623086792499,0.422049519148874,0,2.71958096591712,1.61836149042309,0,1.37427876852474,0
"20",1996,2.55361334337365,1.64707270130347,1.20891522862631,1.03096686469232,0,2.37230022421006,1.13228115249554,0,1.3958078144915,0
"21",1997,1.99787066238838,1.67958067220413,1.22151927613214,0,1.55617270014563,3.35513190302936,1.70754721523123,0,1.35883231288362,0
"22",1998,3.66923203351488,1.75875114413032,1.02905210206257,1.00481952749973,0,3.2329822667684,1.09852765227069,0,1.48176514700185,0
"23",1999,1.16248466124084,2.92593380924056,1.05183101552974,0,0,3.32299518461181,1.71540771094725,0,1.37518890316716,0
"24",2000,1.54032821209425,2.33395096231169,0.901834536065882,0.466571890129642,0,2.83534841586461,1.49524875775467,0,1.46316545773319,0
"25",2001,1.55760332505793,3.00922019527126,1.05665369552147,0.81795925218452,0,3.68490196096049,1.49411133780307,0,1.44684252082424,0
"26",2002,1.09160514105976,2.60447352419661,0.610126281505826,0.460098965273848,0,1.71451059549877,1.99373865635736,0,1.39248339998855,0
"27",2003,0.850406601159692,2.45888470663022,0.978687204811837,0,0,1.35686602659862,0.900889366134819,0,1.41863755127614,0
"28",2004,1.4377514744724,2.78238708592485,1.10552408383691,0.449030825528957,0,3.72174036225796,0.985394191980733,0,1.60369884779032,0
"29",2005,3.2955136650441,2.07818501704396,0.627946338548869,0.533930381928809,0,2.46452450574177,0.851871271800936,0,1.42453766239674,0
"30",2006,1.28970180095122,2.90476049614781,0,0.00399036772691579,0,2.28692093675493,1.85106957943149,0,1.41088674278685,0
"31",2007,1.46171462317802,2.52927540897561,0.476087746280507,0.510871442077103,0,2.2231418506963,2.17287236790811,0,1.36699512086805,0
"32",2008,0.66682222600204,2.33566270743264,0.726620601040267,0.139888604011198,0,2.63308260028188,1.4926062627674,0,1.4822048656154,0
"33",2009,1.56922067776177,2.30710530174813,0.708576238438071,0,0,2.6705492526709,1.67216339429236,0,1.42413728244257,0
"34",2010,2.3821134891036,2.44259922640998,1.07618690074732,0.717888553042637,0,2.02632614901747,1.49460275641001,0,1.25536828304513,0
"35",2011,1.07209612898272,2.24124726047496,1.17531661324139,0,0,2.84181055534844,1.22095274673067,0,1.13438488518242,0
"36",2012,0.829888707502773,2.58530123610195,0.128208191654806,0,0,3.14580813461783,2.07051917229236,0,1.32386724584844,0
"37",2013,1.12782232943025,3.05735184955728,1.45020559495107,0,0,2.14563783268916,1.77423001726499,0,1.27675629807286,0
"38",2014,1.74512509937037,2.21549887737008,2.1643487894473,1.94587192136628,0,2.28674397176197,1.09427082786629,0,1.5264074030168,0
"39",2015,3.85777049640911,2.1141311378437,1.98823655091084,1.54452419420053,1.00245027444612,3.15468190217175,0,0,1.3915840902934,0
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,1.11367506096198,3.12987999939894,1.19052983340502,0.505155640830692,0,1.75469034481507,1.20431383168882,0,1.25893701992171,0
