"","Time","Var","Value"
"1",1968,"Series",6.02910236773304
"2",1969,"Series",6.39323636457918
"3",1970,"Series",6.10904393375527
"4",1971,"Series",6.49120636770935
"5",1972,"Series",7.697183203889
"6",1973,"Series",7.79374966477346
"7",1974,"Series",8.81620922642161
"8",1975,"Series",7.45385304208684
"9",1976,"Series",8.34751556397105
"10",1977,"Series",6.06109050858462
"11",1978,"Series",5.56150786117557
"12",1979,"Series",6.4665683823281
"13",1980,"Series",6.73121807312416
"14",1981,"Series",6.60896568962108
"15",1982,"Series",6.62164026191545
"16",1983,"Series",7.25830976495811
"17",1984,"Series",7.1166057574264
"18",1985,"Series",7.74815808360031
"19",1986,"Series",7.76180158200889
"20",1987,"Series",6.5556409686928
"21",1988,"Series",7.43522222130509
"22",1989,"Series",7.22060019436908
"23",1990,"Series",7.81448065173573
"24",1991,"Series",8.61545311097027
"25",1992,"Series",7.37081479941691
"26",1993,"Series",5.98855865396601
"27",1994,"Series",6.88255103482364
"28",1995,"Series",8.04698626178995
"29",1996,"Series",6.29926921893067
"30",1997,"Series",8.35630536078626
"31",1998,"Series",7.24568567652072
"32",1999,"Series",8.33307429580447
"33",2000,"Series",8.07850312992373
"34",2001,"Series",7.40702108146442
"35",2002,"Series",9.10945694407688
"36",2003,"Series",6.15438954419815
"37",2004,"Series",6.00661888262852
"38",2005,"Series",6.55425918972135
"39",2006,"Series",8.51017251082396
"40",2007,"Series",7.1899825740942
"41",2008,"Series",8.33586695304243
"42",2009,"Series",7.18357623824236
"43",2010,"Series",7.02067602306598
"44",2011,"Series",7.21341425718289
"45",2012,"Series",9.98961176684784
"46",2013,"Series",7.79691936940149
"47",2014,"Series",6.64875906704088
"48",2015,"Series",6.56491872953418
"49",2016,"Series",8.8615865436784
"50",2017,"Series",7.67096877287084
"51",2018,"Series",7.45158979586099
"52",2019,"Series",7.96567596107078
"53",1968,"Trend",6.84446027180285
"54",1969,"Trend",6.86333933767751
"55",1970,"Trend",6.88221840355217
"56",1971,"Trend",6.90109746942682
"57",1972,"Trend",6.91997653530148
"58",1973,"Trend",6.93885560117614
"59",1974,"Trend",6.95773466705079
"60",1975,"Trend",6.97661373292545
"61",1976,"Trend",6.99549279880011
"62",1977,"Trend",7.01437186467476
"63",1978,"Trend",7.03325093054942
"64",1979,"Trend",7.05212999642408
"65",1980,"Trend",7.07100906229874
"66",1981,"Trend",7.08988812817339
"67",1982,"Trend",7.10876719404805
"68",1983,"Trend",7.1276462599227
"69",1984,"Trend",7.14652532579736
"70",1985,"Trend",7.16540439167201
"71",1986,"Trend",7.18428345754667
"72",1987,"Trend",7.20316252342133
"73",1988,"Trend",7.22204158929598
"74",1989,"Trend",7.24092065517064
"75",1990,"Trend",7.2597997210453
"76",1991,"Trend",7.27867878691995
"77",1992,"Trend",7.29755785279461
"78",1993,"Trend",7.31643691866927
"79",1994,"Trend",7.33531598454393
"80",1995,"Trend",7.35419505041858
"81",1996,"Trend",7.37307411629324
"82",1997,"Trend",7.3919531821679
"83",1998,"Trend",7.41083224804255
"84",1999,"Trend",7.42971131391721
"85",2000,"Trend",7.44859037979187
"86",2001,"Trend",7.46746944566652
"87",2002,"Trend",7.48634851154117
"88",2003,"Trend",7.50522757741583
"89",2004,"Trend",7.52410664329049
"90",2005,"Trend",7.54298570916514
"91",2006,"Trend",7.5618647750398
"92",2007,"Trend",7.58074384091446
"93",2008,"Trend",7.59962290678912
"94",2009,"Trend",7.61850197266377
"95",2010,"Trend",7.63738103853843
"96",2011,"Trend",7.65626010441309
"97",2012,"Trend",7.67513917028774
"98",2013,"Trend",7.6940182361624
"99",2014,"Trend",7.71289730203706
"100",2015,"Trend",7.73177636791171
"101",2016,"Trend",7.75065543378637
"102",2017,"Trend",7.76953449966103
"103",2018,"Trend",7.78841356553568
"104",2019,"Trend",7.80729263141034
"105",1968,"Regime mean",6.25564725844421
"106",1969,"Regime mean",6.25564725844421
"107",1970,"Regime mean",6.25564725844421
"108",1971,"Regime mean",6.25564725844421
"109",1972,"Regime mean",8.02170214022839
"110",1973,"Regime mean",8.02170214022839
"111",1974,"Regime mean",8.02170214022839
"112",1975,"Regime mean",8.02170214022839
"113",1976,"Regime mean",8.02170214022839
"114",1977,"Regime mean",7.34452269182848
"115",1978,"Regime mean",7.34452269182848
"116",1979,"Regime mean",7.34452269182848
"117",1980,"Regime mean",7.34452269182848
"118",1981,"Regime mean",7.34452269182848
"119",1982,"Regime mean",7.34452269182848
"120",1983,"Regime mean",7.34452269182848
"121",1984,"Regime mean",7.34452269182848
"122",1985,"Regime mean",7.34452269182848
"123",1986,"Regime mean",7.34452269182848
"124",1987,"Regime mean",7.34452269182848
"125",1988,"Regime mean",7.34452269182848
