"","Time","Var","Value"
"1",1968,"Series",11.9440256987984
"2",1969,"Series",12.8701802920124
"3",1970,"Series",11.4688348971428
"4",1971,"Series",12.5392584302323
"5",1972,"Series",13.6381453111758
"6",1973,"Series",13.8748763454294
"7",1974,"Series",14.0923643658625
"8",1975,"Series",13.2820607500759
"9",1976,"Series",13.4044090957298
"10",1977,"Series",13.4136537616094
"11",1978,"Series",12.2887781967983
"12",1979,"Series",12.8217960494969
"13",1980,"Series",13.0403638373099
"14",1981,"Series",12.7934926282165
"15",1982,"Series",13.0539026995369
"16",1983,"Series",12.9403918062404
"17",1984,"Series",12.831126567739
"18",1985,"Series",14.9061838834773
"19",1986,"Series",13.5695776378447
"20",1987,"Series",12.2419335228441
"21",1988,"Series",11.5886011768529
"22",1989,"Series",12.9361160635606
"23",1990,"Series",13.9849031810527
"24",1991,"Series",13.2175899618343
"25",1992,"Series",13.0008461857378
"26",1993,"Series",12.0098971471628
"27",1994,"Series",13.7227312699729
"28",1995,"Series",15.102157929134
"29",1996,"Series",12.5115171127201
"30",1997,"Series",13.6641949499074
"31",1998,"Series",12.4998068253574
"32",1999,"Series",15.2328168302567
"33",2000,"Series",14.1780492074678
"34",2001,"Series",12.868726520835
"35",2002,"Series",14.1267803910335
"36",2003,"Series",13.5570301444874
"37",2004,"Series",12.894688382097
"38",2005,"Series",12.7373078813536
"39",2006,"Series",14.3242107565676
"40",2007,"Series",12.6155932629061
"41",2008,"Series",14.7519165913894
"42",2009,"Series",15.0973423365585
"43",2010,"Series",13.9190908156605
"44",2011,"Series",13.7015992479755
"45",2012,"Series",14.0735931695315
"46",2013,"Series",12.9165471950751
"47",2014,"Series",15.432895098787
"48",2015,"Series",14.0067766631919
"49",2016,"Series",15.6289865710525
"50",2017,"Series",15.565400488214
"51",2018,"Series",14.0303731553375
"52",2019,"Series",14.7125200550083
"53",1968,"Trend",12.5838193797936
"54",1969,"Trend",12.6194659518874
"55",1970,"Trend",12.6551125239812
"56",1971,"Trend",12.690759096075
"57",1972,"Trend",12.7264056681688
"58",1973,"Trend",12.7620522402626
"59",1974,"Trend",12.7976988123564
"60",1975,"Trend",12.8333453844502
"61",1976,"Trend",12.868991956544
"62",1977,"Trend",12.9046385286378
"63",1978,"Trend",12.9402851007316
"64",1979,"Trend",12.9759316728254
"65",1980,"Trend",13.0115782449192
"66",1981,"Trend",13.047224817013
"67",1982,"Trend",13.0828713891069
"68",1983,"Trend",13.1185179612007
"69",1984,"Trend",13.1541645332945
"70",1985,"Trend",13.1898111053883
"71",1986,"Trend",13.2254576774821
"72",1987,"Trend",13.2611042495759
"73",1988,"Trend",13.2967508216697
"74",1989,"Trend",13.3323973937635
"75",1990,"Trend",13.3680439658573
"76",1991,"Trend",13.4036905379511
"77",1992,"Trend",13.4393371100449
"78",1993,"Trend",13.4749836821387
"79",1994,"Trend",13.5106302542325
"80",1995,"Trend",13.5462768263263
"81",1996,"Trend",13.5819233984201
"82",1997,"Trend",13.6175699705139
"83",1998,"Trend",13.6532165426077
"84",1999,"Trend",13.6888631147015
"85",2000,"Trend",13.7245096867953
"86",2001,"Trend",13.7601562588891
"87",2002,"Trend",13.7958028309829
"88",2003,"Trend",13.8314494030767
"89",2004,"Trend",13.8670959751705
"90",2005,"Trend",13.9027425472643
"91",2006,"Trend",13.9383891193581
"92",2007,"Trend",13.9740356914519
"93",2008,"Trend",14.0096822635457
"94",2009,"Trend",14.0453288356396
"95",2010,"Trend",14.0809754077333
"96",2011,"Trend",14.1166219798272
"97",2012,"Trend",14.152268551921
"98",2013,"Trend",14.1879151240148
"99",2014,"Trend",14.2235616961086
"100",2015,"Trend",14.2592082682024
"101",2016,"Trend",14.2948548402962
"102",2017,"Trend",14.33050141239
"103",2018,"Trend",14.3661479844838
"104",2019,"Trend",14.4017945565776
"105",1968,"Regime mean",12.2055748295465
"106",1969,"Regime mean",12.2055748295465
"107",1970,"Regime mean",12.2055748295465
"108",1971,"Regime mean",12.2055748295465
"109",1972,"Regime mean",13.414921690378
"110",1973,"Regime mean",13.414921690378
"111",1974,"Regime mean",13.414921690378
"112",1975,"Regime mean",13.414921690378
"113",1976,"Regime mean",13.414921690378
"114",1977,"Regime mean",13.414921690378
"115",1978,"Regime mean",13.414921690378
"116",1979,"Regime mean",13.414921690378
"117",1980,"Regime mean",13.414921690378
"118",1981,"Regime mean",13.414921690378
"119",1982,"Regime mean",13.414921690378
"120",1983,"Regime mean",13.414921690378
"121",1984,"Regime mean",13.414921690378
"122",1985,"Regime mean",13.414921690378
"123",1986,"Regime mean",13.414921690378
"124",1987,"Regime mean",13.414921690378
"125",1988,"Regime mean",13.414921690378
"126",1989,"Regime mean",13.414921690378
"127",1990,"Regime mean",13.414921690378
"128",1991,"Regime mean",13.414921690378
"129",1992,"Regime mean",13.414921690378
"130",1993,"Regime mean",13.414921690378
"131",1994,"Regime mean",13.414921690378
"132",1995,"Regime mean",13.414921690378
"133",1996,"Regime mean",13.414921690378
"134",1997,"Regime mean",13.414921690378
"135",1998,"Regime mean",13.414921690378
"136",1999,"Regime mean",13.414921690378
"137",2000,"Regime mean",13.414921690378
"138",2001,"Regime mean",13.414921690378
"139",2002,"Regime mean",13.414921690378
"140",2003,"Regime mean",13.414921690378
"141",2004,"Regime mean",13.414921690378
"142",2005,"Regime mean",13.414921690378
"143",2006,"Regime mean",13.414921690378
"144",2007,"Regime mean",13.414921690378
"145",2008,"Regime mean",13.414921690378
"146",2009,"Regime mean",13.414921690378
"147",2010,"Regime mean",13.414921690378
"148",2011,"Regime mean",13.414921690378
"149",2012,"Regime mean",13.414921690378
"150",2013,"Regime mean",13.414921690378
"151",2014,"Regime mean",14.8961586719319
"152",2015,"Regime mean",14.8961586719319
"153",2016,"Regime mean",14.8961586719319
"154",2017,"Regime mean",14.8961586719319
"155",2018,"Regime mean",14.8961586719319
"156",2019,"Regime mean",14.8961586719319
