"","Time","Var","Value"
"1",1968,"Series",6.78342916262982
"2",1969,"Series",7.45383527944616
"3",1970,"Series",5.3007659093672
"4",1971,"Series",5.98358924081529
"5",1972,"Series",8.37127577235746
"6",1973,"Series",7.40826940403936
"7",1974,"Series",8.45233841495316
"8",1975,"Series",7.89795370057787
"9",1976,"Series",8.68263637200996
"10",1977,"Series",6.85237771629496
"11",1978,"Series",5.67941512138143
"12",1979,"Series",6.23203634190742
"13",1980,"Series",6.81614472443206
"14",1981,"Series",6.32267686229064
"15",1982,"Series",5.94986154419608
"16",1983,"Series",7.8979077456256
"17",1984,"Series",7.95506168505556
"18",1985,"Series",9.07578175021582
"19",1986,"Series",8.72979213663783
"20",1987,"Series",6.65948063173367
"21",1988,"Series",7.87312674535068
"22",1989,"Series",8.5855794876442
"23",1990,"Series",9.39205154685718
"24",1991,"Series",9.51214276276069
"25",1992,"Series",7.91857594787359
"26",1993,"Series",6.32244506117165
"27",1994,"Series",7.66698594694897
"28",1995,"Series",8.52976968892546
"29",1996,"Series",6.30489508729395
"30",1997,"Series",8.71675547111863
"31",1998,"Series",8.79074853190043
"32",1999,"Series",8.83330224215783
"33",2000,"Series",8.49944073551616
"34",2001,"Series",8.14600000405463
"35",2002,"Series",10.0583267182472
"36",2003,"Series",7.50003035456086
"37",2004,"Series",7.02781497594831
"38",2005,"Series",6.98184504299001
"39",2006,"Series",8.879177371352
"40",2007,"Series",8.10090447915592
"41",2008,"Series",8.39000327406318
"42",2009,"Series",8.0471748422717
"43",2010,"Series",8.44991306673746
"44",2011,"Series",8.20063508642164
"45",2012,"Series",11.3068468018281
"46",2013,"Series",7.95990690899743
"47",2014,"Series",5.79262742112869
"48",2015,"Series",7.15373825211377
"49",2016,"Series",7.15542091146283
"50",2017,"Series",8.3250750704715
"51",2018,"Series",6.92016458739451
"52",2019,"Series",7.88409889596423
