"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0.973759670788667,2.96307249561131,0,0,0,0,2.44639219325441,0,1.47010816614827,0
"2",1978,0,2.76679303863261,0,0,0,0,2.11509053633333,0,1.59932164211693,0
"3",1979,2.06650935581043,3.09681782238767,0,0,0.810131212927418,2.02083637450603,2.48945582716216,1.97931665490547,1.52478442442491,0
"4",1980,2.31127910988237,3.15718996441621,0,1.74264860521676,0.524103509844942,2.74660939412916,2.31858999230856,2.96729596712425,1.63285933026519,2.12662713066465
"5",1981,2.10863546082945,3.39396574272772,0,2.53704850100722,0,2.06150530739659,2.0516054692256,1.99992582484884,1.60225858190788,0
"6",1982,2.06475705471321,2.53610290778176,0,0,0,1.74940709174876,1.59376935502281,0,1.54680830503571,2.76409411386982
"7",1983,1.69442296104417,2.54440267506838,0,0,0,1.81403849812757,1.45719814368001,1.39525739469978,1.48681462551506,1.74443528423731
"8",1984,2.15554294297488,2.32416672624027,0,0,0,1.24580795180019,1.51810967831641,1.37209033905213,1.46252360982301,2.34014948606021
"9",1985,3.16019369179622,3.20325165448007,0,1.8336896480702,0,1.90696843037972,1.95277315639534,1.84527590205896,1.51034330580676,2.38813081674862
"10",1986,2.49644509929975,3.25039247311524,0,3.09347788293112,0.994591448980406,1.64209487982868,1.88878218995329,0,1.37225977311011,1.1511481145661
"11",1987,1.60012552687111,3.1946143331761,0,1.23317629000199,0,2.28374293978279,2.87397039456603,0,1.45579044948102,0
"12",1988,1.99208266620308,3.2481997588901,0,0,0,0,2.50093949999974,0,1.53700851659525,1.99953197848398
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,2.54972371631237,3.10285698319839,0,0,0,1.94018964927344,2.97395089346592,0,1.5044384898004,0
"16",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1993,2.12944749157371,3.28186579550865,0,0,0,1.86386898166877,3.10429715994655,0,1.49665081700491,2.30750559559698
"18",1994,2.83104754694802,3.33321754700891,0,2.11398798430102,0,2.47887940319242,3.0225165682283,0,1.74887359895684,2.00027773995
"19",1995,2.66780506654831,2.97765410602094,0,1.45490819705824,0.938289313399443,2.31746722841947,2.06337447319835,1.92683492481871,1.31192110067947,1.90538911455793
