"","Time","Var","Value"
"1",1997,"Series",0.99526171039544
"2",1998,"Series",0.798032692808517
"3",1999,"Series",1.36011758683758
"4",2000,"Series",1.5574987864381
"5",2002,"Series",1.69758005741469
"6",2003,"Series",1.52865721594783
"7",2004,"Series",1.56184733289845
"8",2005,"Series",1.99736125308577
"9",2006,"Series",1.31177319815913
"10",2007,"Series",1.38921905645022
"11",2008,"Series",1.34874398918712
"12",2011,"Series",1.81656681465865
"13",2012,"Series",1.52504711215369
"14",2013,"Series",0.925806079702634
"15",2014,"Series",1.38320034281822
"16",2015,"Series",1.31991105579844
"17",2016,"Series",0.844978997430719
"18",2017,"Series",0.899308385911776
"19",2018,"Series",0.883859463459674
"20",2019,"Series",1.05635167585069
"21",1997,"Regime mean",1.40728901779715
"22",1998,"Regime mean",1.40728901779715
"23",1999,"Regime mean",1.40728901779715
"24",2000,"Regime mean",1.40728901779715
"25",2002,"Regime mean",1.40728901779715
"26",2003,"Regime mean",1.40728901779715
"27",2004,"Regime mean",1.40728901779715
"28",2005,"Regime mean",1.40728901779715
"29",2006,"Regime mean",1.40728901779715
"30",2007,"Regime mean",1.40728901779715
"31",2008,"Regime mean",1.40728901779715
"32",2011,"Regime mean",1.40728901779715
"33",2012,"Regime mean",1.40728901779715
"34",2013,"Regime mean",1.40728901779715
"35",2014,"Regime mean",1.40728901779715
"36",2015,"Regime mean",1.40728901779715
"37",2016,"Regime mean",0.921124630663215
"38",2017,"Regime mean",0.921124630663215
"39",2018,"Regime mean",0.921124630663215
"40",2019,"Regime mean",0.921124630663215
