"","Time","Var","Value"
"1",1968,"Series",9.20419692383181
"2",1969,"Series",9.74536819443337
"3",1970,"Series",9.09896946251584
"4",1971,"Series",9.76789007826201
"5",1972,"Series",9.84915143049275
"6",1973,"Series",10.2866730908396
"7",1974,"Series",10.4732731646609
"8",1975,"Series",9.59396333346274
"9",1976,"Series",10.4669548175979
"10",1977,"Series",10.0788573619862
"11",1978,"Series",9.1228499273166
"12",1979,"Series",9.91516398094697
"13",1980,"Series",10.0260930292431
"14",1981,"Series",9.2944942188522
"15",1982,"Series",9.66457682703619
"16",1983,"Series",9.70207218448224
"17",1984,"Series",10.3815484079286
"18",1985,"Series",10.97248623699
"19",1986,"Series",10.4331279746812
"20",1987,"Series",8.83814446527504
"21",1988,"Series",9.37576082572464
"22",1989,"Series",9.38077558716816
"23",1990,"Series",10.0228108329441
"24",1991,"Series",9.88640951674582
"25",1992,"Series",9.69304149364984
"26",1993,"Series",9.56473881696168
"27",1994,"Series",10.5106589972304
"28",1995,"Series",10.8456002924444
"29",1996,"Series",9.26418114493887
"30",1997,"Series",10.1193899795951
"31",1998,"Series",9.05941337452859
"32",1999,"Series",11.0564897184177
"33",2000,"Series",10.1293230059215
"34",2001,"Series",9.89674083279479
"35",2002,"Series",10.8821040986163
"36",2003,"Series",9.44161490061934
"37",2004,"Series",9.03386002213765
"38",2005,"Series",9.93028002546113
"39",2006,"Series",10.4090138228671
"40",2007,"Series",9.09662781150048
"41",2008,"Series",10.7121822122314
"42",2009,"Series",10.4897881777227
"43",2010,"Series",10.8427993452144
"44",2011,"Series",10.9289465088246
"45",2012,"Series",11.3709182420627
"46",2013,"Series",10.7109436430142
"47",2014,"Series",11.4442794236264
"48",2015,"Series",10.7120660185731
"49",2016,"Series",11.9686072726955
"50",2017,"Series",10.9589085615302
"51",2018,"Series",11.0477385122659
"52",2019,"Series",11.328633329313
"53",1968,"Trend",9.4528885422948
"54",1969,"Trend",9.47964593087613
"55",1970,"Trend",9.50640331945747
"56",1971,"Trend",9.5331607080388
"57",1972,"Trend",9.55991809662013
"58",1973,"Trend",9.58667548520146
"59",1974,"Trend",9.6134328737828
"60",1975,"Trend",9.64019026236413
"61",1976,"Trend",9.66694765094546
"62",1977,"Trend",9.69370503952679
"63",1978,"Trend",9.72046242810813
"64",1979,"Trend",9.74721981668946
"65",1980,"Trend",9.77397720527079
"66",1981,"Trend",9.80073459385213
"67",1982,"Trend",9.82749198243346
"68",1983,"Trend",9.85424937101479
"69",1984,"Trend",9.88100675959612
"70",1985,"Trend",9.90776414817746
"71",1986,"Trend",9.93452153675879
"72",1987,"Trend",9.96127892534012
"73",1988,"Trend",9.98803631392146
"74",1989,"Trend",10.0147937025028
"75",1990,"Trend",10.0415510910841
"76",1991,"Trend",10.0683084796654
"77",1992,"Trend",10.0950658682468
"78",1993,"Trend",10.1218232568281
"79",1994,"Trend",10.1485806454094
"80",1995,"Trend",10.1753380339908
"81",1996,"Trend",10.2020954225721
"82",1997,"Trend",10.2288528111534
"83",1998,"Trend",10.2556101997348
"84",1999,"Trend",10.2823675883161
"85",2000,"Trend",10.3091249768974
"86",2001,"Trend",10.3358823654788
"87",2002,"Trend",10.3626397540601
"88",2003,"Trend",10.3893971426414
"89",2004,"Trend",10.4161545312228
"90",2005,"Trend",10.4429119198041
"91",2006,"Trend",10.4696693083854
"92",2007,"Trend",10.4964266969668
"93",2008,"Trend",10.5231840855481
"94",2009,"Trend",10.5499414741294
"95",2010,"Trend",10.5766988627108
"96",2011,"Trend",10.6034562512921
"97",2012,"Trend",10.6302136398734
"98",2013,"Trend",10.6569710284548
"99",2014,"Trend",10.6837284170361
"100",2015,"Trend",10.7104858056174
"101",2016,"Trend",10.7372431941988
"102",2017,"Trend",10.7640005827801
"103",2018,"Trend",10.7907579713614
"104",2019,"Trend",10.8175153599428
"105",1968,"Regime mean",9.86286725527757
"106",1969,"Regime mean",9.86286725527757
"107",1970,"Regime mean",9.86286725527757
"108",1971,"Regime mean",9.86286725527757
"109",1972,"Regime mean",9.86286725527757
"110",1973,"Regime mean",9.86286725527757
"111",1974,"Regime mean",9.86286725527757
"112",1975,"Regime mean",9.86286725527757
"113",1976,"Regime mean",9.86286725527757
"114",1977,"Regime mean",9.86286725527757
"115",1978,"Regime mean",9.86286725527757
"116",1979,"Regime mean",9.86286725527757
"117",1980,"Regime mean",9.86286725527757
"118",1981,"Regime mean",9.86286725527757
"119",1982,"Regime mean",9.86286725527757
"120",1983,"Regime mean",9.86286725527757
"121",1984,"Regime mean",9.86286725527757
"122",1985,"Regime mean",9.86286725527757
"123",1986,"Regime mean",9.86286725527757
"124",1987,"Regime mean",9.86286725527757
"125",1988,"Regime mean",9.86286725527757
"126",1989,"Regime mean",9.86286725527757
"127",1990,"Regime mean",9.86286725527757
"128",1991,"Regime mean",9.86286725527757
"129",1992,"Regime mean",9.86286725527757
"130",1993,"Regime mean",9.86286725527757
