"","Time","Var","Value"
"1",1998,"Series",1.2488175847854
"2",1999,"Series",1.32502525206241
"3",2000,"Series",1.59377462077522
"4",2002,"Series",1.38849350517275
"5",2003,"Series",2.11948445401357
"6",2004,"Series",1.89248651179584
"7",2005,"Series",1.12299622303495
"8",2006,"Series",1.40722209630252
"9",2007,"Series",1.22377844719303
"10",2008,"Series",1.43910168170681
"11",2009,"Series",0.929258651852961
"12",2011,"Series",1.2082846966215
"13",2012,"Series",0.975716983082218
"14",2014,"Series",1.38555863518362
"15",2015,"Series",1.13413000406727
"16",2016,"Series",1.01583504733357
"17",2018,"Series",1.0414618965775
"18",2019,"Series",0.859627994745837
"19",1998,"Trend",1.58456745933036
"20",1999,"Trend",1.54919759520158
"21",2000,"Trend",1.51382773107281
"22",2002,"Trend",1.47845786694403
"23",2003,"Trend",1.44308800281526
"24",2004,"Trend",1.40771813868648
"25",2005,"Trend",1.37234827455771
"26",2006,"Trend",1.33697841042893
"27",2007,"Trend",1.30160854630016
"28",2008,"Trend",1.26623868217139
"29",2009,"Trend",1.23086881804262
"30",2011,"Trend",1.19549895391384
"31",2012,"Trend",1.16012908978507
"32",2014,"Trend",1.12475922565629
"33",2015,"Trend",1.08938936152752
"34",2016,"Trend",1.05401949739874
"35",2018,"Trend",1.01864963326997
"36",2019,"Trend",0.983279769141191
"37",1998,"Regime mean",1.47611803768425
"38",1999,"Regime mean",1.47611803768425
"39",2000,"Regime mean",1.47611803768425
"40",2002,"Regime mean",1.47611803768425
"41",2003,"Regime mean",1.47611803768425
"42",2004,"Regime mean",1.47611803768425
"43",2005,"Regime mean",1.47611803768425
"44",2006,"Regime mean",1.47611803768425
"45",2007,"Regime mean",1.47611803768425
"46",2008,"Regime mean",1.47611803768425
"47",2009,"Regime mean",1.06873423868306
"48",2011,"Regime mean",1.06873423868306
"49",2012,"Regime mean",1.06873423868306
"50",2014,"Regime mean",1.06873423868306
"51",2015,"Regime mean",1.06873423868306
"52",2016,"Regime mean",1.06873423868306
"53",2018,"Regime mean",1.06873423868306
"54",2019,"Regime mean",1.06873423868306
