"","Time","Var","Value"
"1",1992,"Series",33.1011166925518
"2",1993,"Series",33.2805344474079
"3",1994,"Series",33.6736465494081
"4",1995,"Series",33.4315004117527
"5",1996,"Series",32.6738861961076
"6",1997,"Series",33.2698770564132
"7",1998,"Series",32.6798538799125
"8",1999,"Series",33.8627268676171
"9",2000,"Series",33.3963934890178
"10",2001,"Series",33.2554492672278
"11",2002,"Series",33.52592350444
"12",2003,"Series",33.3274618328975
"13",2004,"Series",32.9573805273976
"14",2005,"Series",32.9895908857663
"15",2006,"Series",33.1046522524523
"16",2007,"Series",33.1684250219785
"17",2008,"Series",32.9500440690334
"18",2009,"Series",33.4006539866354
"19",2010,"Series",33.3284537104423
"20",2011,"Series",33.0208958947126
"21",2012,"Series",33.7566334351884
"22",2013,"Series",33.4663996251171
"23",2014,"Series",33.7215713880722
"24",2015,"Series",33.8033549806091
"25",2016,"Series",33.560767702581
"26",2017,"Series",33.4072016571196
"27",2018,"Series",33.1203869600718
"28",2019,"Series",33.5113898414105
"29",1992,"Regime mean",33.2199233271586
"30",1993,"Regime mean",33.2199233271586
"31",1994,"Regime mean",33.2199233271586
"32",1995,"Regime mean",33.2199233271586
"33",1996,"Regime mean",33.2199233271586
"34",1997,"Regime mean",33.2199233271586
"35",1998,"Regime mean",33.2199233271586
"36",1999,"Regime mean",33.2199233271586
"37",2000,"Regime mean",33.2199233271586
"38",2001,"Regime mean",33.2199233271586
"39",2002,"Regime mean",33.2199233271586
"40",2003,"Regime mean",33.2199233271586
"41",2004,"Regime mean",33.2199233271586
"42",2005,"Regime mean",33.2199233271586
"43",2006,"Regime mean",33.2199233271586
"44",2007,"Regime mean",33.2199233271586
"45",2008,"Regime mean",33.2199233271586
"46",2009,"Regime mean",33.2199233271586
"47",2010,"Regime mean",33.2199233271586
"48",2011,"Regime mean",33.2199233271586
"49",2012,"Regime mean",33.5434631987712
"50",2013,"Regime mean",33.5434631987712
"51",2014,"Regime mean",33.5434631987712
"52",2015,"Regime mean",33.5434631987712
"53",2016,"Regime mean",33.5434631987712
"54",2017,"Regime mean",33.5434631987712
"55",2018,"Regime mean",33.5434631987712
"56",2019,"Regime mean",33.5434631987712
