"","Time","Acartia spp.","Calanus finmarchicus","Centropages hamatus","Centropages typicus","Metridia lucens","Oithona spp.","Pseudocalanus spp.","Temora longicornis"
"1",1977,0,3.50457512239439,0.382241466537026,0.572530279783579,2.4891143557735,1.50329783275278,2.94457052154151,0.0712177492032631
"2",1978,0,3.41013159489336,0.495017566083099,0.685420038325395,2.37847082412227,0.586296983064737,2.76232983908119,0.0366255117019488
"3",1979,0.79159596981829,4.28620559738175,0.828106956551096,2.99138521732838,3.61678870926985,2.42044116405361,3.7474463736628,0.413751891454178
"4",1980,0.431754765600665,3.37201352269082,0.728957459307282,2.69304635796862,3.55233044685975,1.41483078515195,3.15879181669734,0.22790203223939
"5",1981,0.492285963530006,3.4154411403631,0.382709989560846,2.51611654718669,3.24511237087873,0.521550221987581,3.17846526009182,0.410453715627883
"6",1982,0.634691118764748,3.43597740030031,0.53657973581132,3.11626994056871,3.48058670565106,1.95603557099694,3.11019175788344,0.371293499454984
"7",1983,0.531175080496468,3.71971542159706,0.848975826504712,1.2539841851301,2.27888737964954,2.13888803094442,2.99469440062581,0.596883887077048
"8",1984,0.299667684268341,4.06870679443833,0.417648351664575,0.6600281834986,2.03909940498646,1.04664208393619,2.82854341997152,0.447714659338998
"9",1985,0.334262717395222,3.44962714439793,0.525794266404301,0.78159821855153,1.71449737034072,1.06146841761542,2.51061275918673,0.207845543453697
"10",1986,0.221846740969682,3.70931675439775,0.467206457821288,1.32154620752019,1.76803341562442,0.890474783108061,2.2113832314713,0
"11",1987,0.721925166525422,4.44096379077383,1.09065484045108,0.827015938399881,2.82934370440519,1.39654884617478,3.33360532015211,0.9016328234856
"12",1988,0.499435962208727,3.45514664349356,0.752009346610123,0.347979776865791,1.55043524577063,0.838578724802937,2.44479051639452,0.36498270304631
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,0.419257393249248,3.42860995963479,0.580285405300209,2.71620341599833,3.46132794869349,3.10650671548335,3.35554654307121,0.973911496294993
"17",1993,0.679726825632286,4.00353657347927,1.04249355964776,2.5075184543473,3.25705506952564,2.95190849208225,3.56807451976835,1.22573859331202
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,0,4.231944082808,1.03314640005558,2.7480067861195,3.33420170517208,3.0171248441574,3.8024253667438,1.64070664812667
"20",1996,0,4.48991389205064,1.08222431037464,2.50944770802619,3.3449183416345,2.87361675140978,3.76526529989778,1.9283546649626
"21",1997,0,3.76476412033959,0.732360049678325,2.51997228987076,3.38201583119753,2.97679417333715,3.55407976568241,1.256913211804
"22",1998,0,4.21065250113294,0.908688556004975,2.76377128587926,3.31344582829942,3.32073004616602,3.61760711936042,1.60886369858541
"23",1999,0,3.87018869429134,0.748248032944792,3.03234431160905,4.02780533780211,3.44013565323967,3.98494083987043,1.23845094293894
"24",2000,0,3.83590229909823,0.751249260585512,3.49528684646776,3.16328353328729,2.99532844212619,4.01443105557703,1.18536160647632
"25",2001,0,4.12815994473618,0.958290733166676,3.31340590661296,3.90492279154122,3.95512215948758,4.32428458501651,1.92652325825802
"26",2002,0,3.59075505643833,0.769502744624795,0.78239486227832,1.79419756588327,2.03492258076592,2.32683338848082,0.75426280656115
"27",2003,0,4.24781966360581,0.599209559252742,0.597231696350089,2.52902323863319,3.17984936097814,3.3936009762534,0.324405628107845
"28",2004,0,3.96923959583412,0.47326635197522,0.703378125913446,1.89568305831983,3.07074578928263,3.1945123378525,1.05493273661334
"29",2005,0,3.76450757505231,0.894499656090852,0.8181589536477,2.41032349463647,2.42754145615276,2.57582276233888,0.38410899319602
"30",2006,0.313199713465546,3.77100817946369,0.487363504181509,0.499768254569881,1.90709431332282,2.45581430610567,2.15968550588527,0.632094097620605
"31",2007,0,4.0538365055127,0.66028411076182,1.35717207563663,2.23488791391749,2.07821528805769,2.67939116009686,0.607980403021351
"32",2008,0,3.8843898336536,0.450669389201876,0.639874214825401,1.88476813991926,1.36399675691637,2.23957997855743,0.474073325851117
"33",2009,0,3.78626631754691,0.539486357069165,1.05790953992479,2.07943026718253,1.94111076887114,1.91923616405668,0.225666214361988
"34",2010,0,4.10995364157681,0.599174318069856,1.29034241824709,3.13583931755889,2.78725093417357,3.52792410415857,0.639706841226887
"35",2011,0.241758989402358,3.51957327055302,0.696108264286805,1.76105792111944,2.80186046106022,1.90997244717895,2.81142921251081,0.735469723106028
"36",2012,0,3.71393197387053,0.654200584289202,2.61339522638472,2.44563374050452,2.14532196941182,2.79934506522741,0.555849835140229
"37",2013,0,3.48927092218613,1.04097283489379,3.05354119506771,3.08733089853161,3.02225655818891,3.53686257487625,1.6735147573593
"38",2014,0,3.47138088222637,0.859457573010224,1.8333009635895,2.84250985565359,2.63083556502938,2.79184649652616,0.874681455727672
"39",2015,0,4.48593358778309,1.49407326072126,2.11312184616469,2.65994313507221,3.28462332290567,3.87412165236209,3.10258323711361
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,0,3.78481381673811,1.664748826407,2.97730282706026,2.15813778582344,2.85563192477321,2.3165708052879,1.80215389859511
