"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0,1.65880215288219,0,0,0,0,0.713511454945365,0,1.38291159544426,0
"2",1978,0,2.71056374093184,0,0,0,0,1.58724881376155,0,1.05951771590298,0
"3",1979,1.21174089976631,2.55438252852743,1.04966115762333,0,0,2.59060837203271,0.982188488424957,0,1.21943627956156,0
"4",1980,2.87922092020069,2.80840438554736,1.1355471575545,0,0,2.99341542513045,1.60391933479639,0,1.22146310603838,0
"5",1981,2.88606508912095,1.99740107498735,1.00523128534571,0,0,1.01257929602121,1.14635918365976,0,1.21830526065938,0
"6",1982,2.82318801169267,1.9629417109815,0.700984120235113,0,0,3.19734061113256,1.2656163894439,0,1.10647178466929,0
"7",1983,1.39808839517887,2.48580981495139,0.691025672435839,0.21011196015087,0,2.12888998758904,0.684859955952024,0,1.06993405843701,0
"8",1984,0.4650641094057,1.96981756991539,0.619932846750188,0,0,1.46846491644719,0,0,1.14914442960173,0
"9",1985,0.74032680870534,1.784718790775,0.759978522619495,0.236936117975525,0,1.41494414285176,1.470928636001,0,1.22792378568053,0
"10",1986,0.764895166403173,1.81835262156845,0.939918931576779,0,0,3.03413790957248,0.0220369043205312,0,1.44161033917416,0
"11",1987,2.82302817581765,2.31307042564311,1.46631842119684,1.19652038669609,0,2.76501953646741,0,0,1.58857386815335,0
"12",1988,2.23294140067265,1.79154926393133,0.801260392178254,0,0,2.73356255056361,1.1115875446959,0,1.30749889412483,0
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,1.87385912330021,1.40204950154551,1.07127533627041,0,0,3.26655054366007,1.07421022269112,0,1.30651579697159,0
"17",1993,3.4409250102439,2.45774089356525,0.793843768403137,0.431176359022863,0,2.62005847027384,1.35016875185905,0,1.44882346624119,0
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,0.976313957247866,2.58586297504721,1.02203749131686,0.324608148032797,0,2.85661548175891,1.64595077270079,0,1.36892504141028,0
"20",1996,2.43657656025384,1.64695395733895,1.05754048830067,0.875464687439485,0,2.37927119748131,1.07119196034376,0,1.38378390413412,0
"21",1997,1.75862732869398,1.66713277181498,1.01607403934651,0,1.60112528833937,3.437856317428,1.69753125052936,0,1.36525159439814,0
"22",1998,3.66455372246371,1.771055403421,0.902587829418045,0.795109899264126,0,3.33376832023718,1.05070457821562,0,1.48007544762041,0
"23",1999,1.0834456274594,2.96055756964903,0.819594790214708,0,0,3.43351918544989,1.77192588462976,0,1.36719669637634,0
"24",2000,1.29004494176148,2.31781339249561,0.742904593286806,0.311554115765146,0,2.8692012727189,1.48709238990057,0,1.45959955462565,0
"25",2001,1.29440237368234,3.04594301107986,0.925548941122657,0.643883309341666,0,3.81516127498214,1.53198453937984,0,1.43846753561357,0
"26",2002,0.838192836822791,2.61432801863802,0.465963366104076,0.369672661826883,0,1.72303184099683,2.10393222258941,0,1.3875246379694,0
"27",2003,0.548685677960805,2.58079988567392,0.895562007826738,0,0,1.39164365864872,0.949114169961457,0,1.37885745187611,0
"28",2004,1.2256802613544,2.94342097375082,0.972502622331035,0.298212023656345,0,3.96575156311723,1.01583992829256,0,1.55183575896542,0
"29",2005,3.20248356432648,2.10917004349144,0.61482556042548,0.452377449117391,0,2.64647903748804,0.905296594721571,0,1.41674474709929,0
"30",2006,0.997574620217293,2.83223035614881,0,0.00401768434940786,0,2.42783978445182,1.87491982493358,0,1.43339907774859,0
"31",2007,1.22143622320939,2.50234035611952,0.38533216157411,0.311612622693983,0,2.25726242477909,2.23308684131805,0,1.36653468200608,0
"32",2008,0.390916416131825,2.32595120606029,0.634207239083481,0.138657747499044,0,2.8881438176585,1.59832429466647,0,1.4976780385329,0
"33",2009,1.38270181781547,2.33380013273237,0.516598462016871,0,0,2.84043688889556,1.69631455407706,0,1.4301451245299,0
"34",2010,2.29242127960194,2.56059089734315,0.989663814436687,0.568951989647201,0,2.23467352063529,1.58358520138231,0,1.25428192379131,0
"35",2011,0.742222953243689,2.31472556397248,1.02751621375656,0,0,2.98283574462879,1.28212863332364,0,1.11148818131871,0
"36",2012,0.623705445666747,2.6423273595793,0.113992482402365,0,0,3.17356813909979,2.10725117456622,0,1.33136951821744,0
"37",2013,0.978321770692938,3.10354448977549,1.36753790796116,0,0,2.14507151054739,1.76603121521689,0,1.29812320540691,0
"38",2014,1.48644404181348,2.10786149306169,2.06000820485537,1.62857467754337,0,2.29287169713701,0.970078916238279,0,1.50728046433616,0
"39",2015,3.83991385628425,2.13213161419543,1.77083196400783,1.36379085369354,1.11400277954135,3.47050012036918,0,0,1.3531625215093,0
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,0.82647282109522,3.17015908676635,1.03458402865204,0.391512609213963,0,1.88674321283398,1.21915227530394,0,1.24957755826468,0
