"","Time","Var","Value"
"1",1968,"Series",7.0969154104436
"2",1969,"Series",7.59432141418759
"3",1970,"Series",5.34154421750144
"4",1971,"Series",6.13664265660924
"5",1972,"Series",8.7885377665307
"6",1973,"Series",7.69453233355807
"7",1974,"Series",8.83674615326763
"8",1975,"Series",8.24853826004943
"9",1976,"Series",9.04516584861096
"10",1977,"Series",7.07485428915056
"11",1978,"Series",5.9207983939688
"12",1979,"Series",6.44828921531642
"13",1980,"Series",7.00593141735011
"14",1981,"Series",6.60242065664312
"15",1982,"Series",6.24309171981856
"16",1983,"Series",8.16970584672591
"17",1984,"Series",8.25680358528686
"18",1985,"Series",9.48026076751679
"19",1986,"Series",8.92284496186327
"20",1987,"Series",6.72026626452613
"21",1988,"Series",8.24652066836668
"22",1989,"Series",8.82888289644607
"23",1990,"Series",9.76020481881316
"24",1991,"Series",9.97364732534591
"25",1992,"Series",8.32802098312006
"26",1993,"Series",6.55405677281258
"27",1994,"Series",8.06155873064283
"28",1995,"Series",8.93265757010313
"29",1996,"Series",6.66747742310631
"30",1997,"Series",9.15518277414274
"31",1998,"Series",9.21737948409139
"32",1999,"Series",9.26302571478115
"33",2000,"Series",8.72877703320409
"34",2001,"Series",8.53380930874702
"35",2002,"Series",10.581531276854
"36",2003,"Series",7.87255876240174
"37",2004,"Series",7.321095615959
"38",2005,"Series",7.35042254189931
"39",2006,"Series",9.21236460015445
"40",2007,"Series",8.53586769839133
"41",2008,"Series",8.82367509986199
"42",2009,"Series",8.46288109932053
"43",2010,"Series",8.60113740540935
"44",2011,"Series",8.5711895720328
"45",2012,"Series",11.8720975472093
"46",2013,"Series",8.12836954875468
"47",2014,"Series",5.87377797807481
"48",2015,"Series",7.53508253023242
"49",2016,"Series",7.43740312216486
"50",2017,"Series",8.69817233617316
"51",2018,"Series",7.17496839205487
"52",2019,"Series",8.28360983857639
