"","Time","Var","Value"
"1",1992,"Series",32.8363176196075
"2",1993,"Series",32.9997958358072
"3",1994,"Series",33.3915078058148
"4",1995,"Series",33.0549489048042
"5",1996,"Series",32.3285067347342
"6",1997,"Series",33.022138582609
"7",1998,"Series",32.4348146186328
"8",1999,"Series",33.6271975158306
"9",2000,"Series",33.1935890656527
"10",2001,"Series",33.0639542742199
"11",2002,"Series",33.2545402211919
"12",2003,"Series",33.1716562071095
"13",2004,"Series",32.7072332780662
"14",2005,"Series",32.6760800839877
"15",2006,"Series",32.8047893659995
"16",2007,"Series",32.9784818024286
"17",2008,"Series",32.6990117001279
"18",2009,"Series",33.2073331696035
"19",2010,"Series",33.0845346568365
"20",2011,"Series",32.6756826310125
"21",2012,"Series",33.5121352023367
"22",2013,"Series",33.2823265096058
"23",2014,"Series",33.5234096909611
"24",2015,"Series",33.5342220116726
"25",2016,"Series",33.2446897517587
"26",2017,"Series",33.2445805472361
"27",2018,"Series",32.803395167438
"28",2019,"Series",33.1048033291428
"29",1992,"Regime mean",32.8668614431442
"30",1993,"Regime mean",32.8668614431442
"31",1994,"Regime mean",32.8668614431442
"32",1995,"Regime mean",32.8668614431442
"33",1996,"Regime mean",32.8668614431442
"34",1997,"Regime mean",32.8668614431442
"35",1998,"Regime mean",32.8668614431442
"36",1999,"Regime mean",33.2621874568009
"37",2000,"Regime mean",33.2621874568009
"38",2001,"Regime mean",33.2621874568009
"39",2002,"Regime mean",33.2621874568009
"40",2003,"Regime mean",33.2621874568009
"41",2004,"Regime mean",32.8541433360078
"42",2005,"Regime mean",32.8541433360078
"43",2006,"Regime mean",32.8541433360078
"44",2007,"Regime mean",32.8541433360078
"45",2008,"Regime mean",32.8541433360078
"46",2009,"Regime mean",32.8541433360078
"47",2010,"Regime mean",32.8541433360078
"48",2011,"Regime mean",32.8541433360078
"49",2012,"Regime mean",33.3902272855952
"50",2013,"Regime mean",33.3902272855952
"51",2014,"Regime mean",33.3902272855952
"52",2015,"Regime mean",33.3902272855952
"53",2016,"Regime mean",33.3902272855952
"54",2017,"Regime mean",33.3902272855952
"55",2018,"Regime mean",32.9540992482904
"56",2019,"Regime mean",32.9540992482904
