"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,1.06259914733167,2.9542496004205,0,0,0,0,2.51542833166953,0,1.45897562554134,0
"2",1978,0,2.67908735518348,0,0,0,0,2.06930750107143,0,1.60278902883958,0
"3",1979,2.01910222364538,3.09437647581775,0,0,0.833881227647432,1.95117992134281,2.48083171657555,2.2155261673276,1.55272858754271,0
"4",1980,2.40769101553509,3.20532751175887,0,1.9268623729817,0.533616361051702,2.7847325522405,2.31429308451547,3.29899871873248,1.6638052560451,2.09194767634231
"5",1981,2.26298254611416,3.4580839395692,0,2.83386677400106,0,2.08227974468206,2.14920145502675,2.32814515815324,1.63428426687375,0
"6",1982,2.24569432280016,2.51418240940363,0,0,0,1.67987461055933,1.60880117458659,0,1.58460719788254,2.90803678717317
"7",1983,1.74811052678411,2.58739763018012,0,0,0,1.69998245395748,1.61060478387352,1.55354275777611,1.49166356164672,1.92739784246888
"8",1984,2.15664017671546,2.32488420466557,0,0,0,1.251317345345,1.59390946865789,1.58137932953833,1.4648598749387,2.22280307775768
"9",1985,3.21451461958415,3.27856347349678,0,2.0659590558207,0,1.85892523306234,2.12448061129396,2.12961604394499,1.52470676073302,2.41846288185054
"10",1986,2.53470570367473,3.33802805520081,0,3.31138115080861,1.05218802363409,1.67238492081839,1.91202651755871,0,1.38797089001135,1.17888779359878
"11",1987,1.57748855785515,3.24643882400395,0,1.31327861709062,0,2.433046916082,2.96561839029162,0,1.48303626093991,0
"12",1988,2.20407190257419,3.30359509284637,0,0,0,0,2.49519089525562,0,1.55522494021797,2.08139506832074
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,2.70960089496438,3.09089665088774,0,0,0,1.95793573034733,2.98599578894411,0,1.50809594254935,0
"16",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1993,2.25100291679966,3.29638261763849,0,0,0,1.80422036563336,3.09545485928975,0,1.50512625545775,2.40980861464525
"18",1994,2.96690933180406,3.38981061674938,0,2.34454285624928,0,2.5127714574293,3.03376533641099,0,1.75959278648973,2.22693437776316
"19",1995,2.64076106555087,3.00228701849796,0,1.62865987296094,0.970952572758566,2.2731632750526,2.07312523166165,2.12902429129184,1.33932711826759,2.03718181333272
"20",1996,2.88555877145266,2.71753830896686,0,1.87417878374685,1.80967890628952,1.96502345194114,1.87447356472649,1.97303107812179,1.62070500171373,2.82752606053608
"21",1997,3.26257070593866,3.61289585292612,0,2.33553766739515,0,2.34773303943297,3.26667271090165,0,1.64359224883632,2.15094273521221
"22",1998,1.51887150074336,3.28682051024578,0,1.95988242265139,0,2.41986598529399,3.26980762294013,0,1.4783452044741,0
"23",1999,2.57306454600901,3.84231574105727,0,0,0,2.16593895715145,3.45104766424765,0,1.55862783435872,1.69441620116404
"24",2000,3.03630064932506,3.60539080755117,0,2.92811537566157,1.92458513221366,3.2209278043496,2.31920351902976,3.47865225400125,1.5868816495945,2.43920497811749
"25",2001,2.63422258890598,3.49568024501084,0,2.71818650554987,1.64246657558656,2.06457726375193,3.24222915695364,2.42097513554024,1.543042379374,2.91812158755954
"26",2002,3.09648863304831,3.63327437379763,0,2.45191293011528,0,2.29862744520107,3.06824450755728,0,1.57505338248927,1.96578952730986
"27",2003,2.75446537245784,3.28750234332549,0,3.0658684526181,2.73478769729595,2.29981105238829,3.28844451441928,3.24955108404018,1.64821914302401,1.87544719647539
"28",2004,1.84350793337499,3.64981872359129,0,0,0,2.21743202145646,3.74160635728918,0,1.49680932115757,0
"29",2005,2.98833059186334,3.40681288110821,0,2.68881675309809,0,1.66583715262082,3.2775821283598,0,1.48596213832933,0
"30",2006,3.63466322272533,3.67457300902813,0,3.63954858744434,0,2.27344346188391,2.40240644503972,0,1.62026697165123,2.77478850777224
"31",2007,2.62180313619775,2.86488881415603,0,2.56652362293143,0,2.29883005019898,3.21996216508012,0,1.58708673120607,2.7727864686492
