"","Time","Var","Value"
"1",1998,"Series",1.55458555793759
"2",1999,"Series",1.37911897237973
"3",2000,"Series",1.62872371958101
"4",2002,"Series",1.5137589582664
"5",2003,"Series",2.15270269186982
"6",2004,"Series",2.27215359351112
"7",2005,"Series",1.19180678665773
"8",2006,"Series",1.41826625385471
"9",2007,"Series",1.35958506518973
"10",2008,"Series",1.55790899285086
"11",2009,"Series",0.707096985622725
"12",2011,"Series",1.29116400829904
"13",2012,"Series",0.948707140038007
"14",2014,"Series",1.43513964495203
"15",2015,"Series",1.26034452179994
"16",2016,"Series",1.11232346609274
"17",2018,"Series",1.19670123601075
"18",2019,"Series",0.962232528413355
"19",1998,"Trend",1.70633274093279
"20",1999,"Trend",1.66715851550205
"21",2000,"Trend",1.62798429007131
"22",2002,"Trend",1.58881006464056
"23",2003,"Trend",1.54963583920982
"24",2004,"Trend",1.51046161377908
"25",2005,"Trend",1.47128738834833
"26",2006,"Trend",1.43211316291759
"27",2007,"Trend",1.39293893748685
"28",2008,"Trend",1.3537647120561
"29",2009,"Trend",1.31459048662536
"30",2011,"Trend",1.27541626119462
"31",2012,"Trend",1.23624203576387
"32",2014,"Trend",1.19706781033313
"33",2015,"Trend",1.15789358490239
"34",2016,"Trend",1.11871935947164
"35",2018,"Trend",1.0795451340409
"36",2019,"Trend",1.04037090861016
"37",1998,"Regime mean",1.60286105920987
"38",1999,"Regime mean",1.60286105920987
"39",2000,"Regime mean",1.60286105920987
"40",2002,"Regime mean",1.60286105920987
"41",2003,"Regime mean",1.60286105920987
"42",2004,"Regime mean",1.60286105920987
"43",2005,"Regime mean",1.60286105920987
"44",2006,"Regime mean",1.60286105920987
"45",2007,"Regime mean",1.60286105920987
"46",2008,"Regime mean",1.60286105920987
"47",2009,"Regime mean",1.11421369140357
"48",2011,"Regime mean",1.11421369140357
"49",2012,"Regime mean",1.11421369140357
"50",2014,"Regime mean",1.11421369140357
"51",2015,"Regime mean",1.11421369140357
"52",2016,"Regime mean",1.11421369140357
"53",2018,"Regime mean",1.11421369140357
"54",2019,"Regime mean",1.11421369140357
