"","Location","Y","M","D","DayStart","Date","Percent","Summary.Type","Mission","Mean","SE","n.pixels"
"27","SCS",1994,4,3,66596,93,1,"normal","BT",6.77892231331021,2.00200977191515,375
"28","SCS",1995,4,3,66596,93,1,"normal","BT",6.1718874340998,1.83134388968646,375
"29","SCS",1996,4,3,66596,94,1,"normal","BT",5.84296409323156,1.85587692830645,375
"30","SCS",1997,4,3,66596,93,1,"normal","BT",6.1422501322418,1.85699678465771,375
"31","SCS",1998,4,3,66596,93,1,"normal","BT",5.27243676036021,1.25340009940982,375
"32","SCS",1999,4,3,66596,93,1,"normal","BT",7.14263081248939,1.44205549931317,375
"33","SCS",2000,4,3,66596,94,1,"normal","BT",6.72284823960385,1.49085317920798,375
"34","SCS",2001,4,3,66596,93,1,"normal","BT",5.71918582209121,1.67845161346576,375
"35","SCS",2002,4,3,66596,93,1,"normal","BT",6.89790759791262,1.26259602033259,375
"36","SCS",2003,4,3,66596,93,1,"normal","BT",5.38520894649436,1.6003228618914,375
"37","SCS",2004,4,3,66596,94,1,"normal","BT",4.81490508843993,1.98646700730535,375
"38","SCS",2005,4,3,66596,93,1,"normal","BT",5.24210436529282,1.57729369437576,375
"39","SCS",2006,4,3,66596,93,1,"normal","BT",6.9378107003323,1.55167700655365,375
"40","SCS",2007,4,3,66596,93,1,"normal","BT",5.39311158738486,1.35669009348324,375
"41","SCS",2008,4,3,66596,94,1,"normal","BT",6.45508101052039,0.840803660277467,375
"42","SCS",2009,4,3,66596,93,1,"normal","BT",5.49581386535349,1.29573761278611,375
"43","SCS",2010,4,3,66596,93,1,"normal","BT",6.70059724822066,1.78576415999369,375
"44","SCS",2011,4,3,66596,93,1,"normal","BT",6.62762959418901,1.31430003450817,375
"45","SCS",2012,4,3,66596,94,1,"normal","BT",7.71291750083141,1.05808413954796,375
"46","SCS",2013,4,3,66596,93,1,"normal","BT",6.90237460597869,1.40826895283784,375
"47","SCS",2014,4,3,66596,93,1,"normal","BT",6.14513464471764,1.50827609271679,375
"48","SCS",2015,4,3,66596,93,1,"normal","BT",5.88980011743108,1.61504871231854,375
"49","SCS",2016,4,3,66596,94,1,"normal","BT",7.38412674981932,1.37396266585308,375
"50","SCS",2017,4,3,66596,93,1,"normal","BT",6.92724764360917,1.73939260316652,375
"110","NES",1968,4,3,66596,94,1,"normal","BT",5.52518047422533,2.0289790082276,2440
"210","NES",1969,4,3,66596,93,1,"normal","BT",6.04590684579295,2.01488646226064,2440
"310","NES",1970,4,3,66596,93,1,"normal","BT",6.15100378836507,1.77461199604525,2440
"410","NES",1971,4,3,66596,93,1,"normal","BT",6.25716684215383,1.77827235584411,2440
"51","NES",1972,4,3,66596,94,1,"normal","BT",7.01826394778556,2.02167535835194,2440
"61","NES",1973,4,3,66596,93,1,"normal","BT",7.03688344753744,2.18625186993049,2440
"71","NES",1974,4,3,66596,93,1,"normal","BT",7.88378758717387,2.14727837653157,2440
"81","NES",1975,4,3,66596,93,1,"normal","BT",6.8409769423777,1.95763625178361,2440
"91","NES",1976,4,3,66596,94,1,"normal","BT",7.59080173982745,2.02286493524046,2440
"101","NES",1977,4,3,66596,93,1,"normal","BT",5.78232779443572,1.8451523924921,2440
"111","NES",1978,4,3,66596,93,1,"normal","BT",5.28569500435966,1.77409676638142,2440
"121","NES",1979,4,3,66596,93,1,"normal","BT",5.86396573004436,2.18336736718897,2440
"131","NES",1980,4,3,66596,94,1,"normal","BT",6.24301807287658,2.06232579525874,2440
"141","NES",1981,4,3,66596,93,1,"normal","BT",5.88834491111267,2.08155136469709,2440
"151","NES",1982,4,3,66596,93,1,"normal","BT",5.79803378712312,1.72947447762166,2440
"161","NES",1983,4,3,66596,93,1,"normal","BT",6.63647990765571,1.97425585351962,2440
"171","NES",1984,4,3,66596,94,1,"normal","BT",6.65008493834747,2.04128369093762,2440
"181","NES",1985,4,3,66596,93,1,"normal","BT",6.97547644055213,2.05372193221551,2440
"191","NES",1986,4,3,66596,93,1,"normal","BT",7.29093975950463,2.07705943605385,2440
"201","NES",1987,4,3,66596,93,1,"normal","BT",6.23025049089541,1.80415708589335,2440
"211","NES",1988,4,3,66596,94,1,"normal","BT",6.80387332010221,1.878251671233,2440
"221","NES",1989,4,3,66596,93,1,"normal","BT",6.58521879515928,2.06368348147428,2440
"231","NES",1990,4,3,66596,93,1,"normal","BT",6.84146084226901,1.98317339568838,2440
"241","NES",1991,4,3,66596,93,1,"normal","BT",7.43889945577219,2.50092467319633,2440
"251","NES",1992,4,3,66596,94,1,"normal","BT",6.70594003212521,2.34097638491995,2440
"261","NES",1993,4,3,66596,93,1,"normal","BT",5.53194296963586,2.23409476166947,2440
"271","NES",1994,4,3,66596,93,1,"normal","BT",6.53298764983429,2.48953400109817,2440
"281","NES",1995,4,3,66596,93,1,"normal","BT",7.28330612684929,2.36212795721294,2440
"291","NES",1996,4,3,66596,94,1,"normal","BT",5.9455226602611,2.1374210235827,2440
"301","NES",1997,4,3,66596,93,1,"normal","BT",7.30946923164667,2.20487879478782,2440
"311","NES",1998,4,3,66596,93,1,"normal","BT",6.67863365965085,1.7065361971382,2440
"321","NES",1999,4,3,66596,93,1,"normal","BT",7.29836525437492,2.36433403006122,2440
"331","NES",2000,4,3,66596,94,1,"normal","BT",7.46215652320428,2.17646616178171,2440
"341","NES",2001,4,3,66596,93,1,"normal","BT",6.75794038552965,2.07788874500258,2440
"351","NES",2002,4,3,66596,93,1,"normal","BT",8.0873811849365,2.04531237225552,2440
"361","NES",2003,4,3,66596,93,1,"normal","BT",5.75147121410539,1.80321768464061,2440
"371","NES",2004,4,3,66596,94,1,"normal","BT",5.38991652193784,1.95674623098859,2440
"381","NES",2005,4,3,66596,93,1,"normal","BT",5.9180557955378,2.0832191908785,2440
"391","NES",2006,4,3,66596,93,1,"normal","BT",7.5187444936128,2.14948712897673,2440
"401","NES",2007,4,3,66596,93,1,"normal","BT",6.39062439513174,1.91329907745811,2440
"411","NES",2008,4,3,66596,94,1,"normal","BT",7.33752277378056,2.13298618582873,2440
"421","NES",2009,4,3,66596,93,1,"normal","BT",6.45964778768889,2.15786898087022,2440
"431","NES",2010,4,3,66596,93,1,"normal","BT",6.75789439224632,2.08239742630229,2440
"441","NES",2011,4,3,66596,93,1,"normal","BT",6.95859683107153,1.689516664944,2440
"451","NES",2012,4,3,66596,94,1,"normal","BT",8.8160237284676,1.9742981381711,2440
"461","NES",2013,4,3,66596,93,1,"normal","BT",7.17524742037536,2.13329030716519,2440
"471","NES",2014,4,3,66596,93,1,"normal","BT",6.25458752615315,1.88357735296887,2440
"481","NES",2015,4,3,66596,93,1,"normal","BT",6.10141078443892,2.29021490226086,2440
"491","NES",2016,4,3,66596,94,1,"normal","BT",7.94733049053975,2.14753624130027,2440
"501","NES",2017,4,3,66596,93,1,"normal","BT",7.02506433230026,2.24351425942721,2440
"112","GBK",1968,4,3,66596,94,1,"normal","BT",4.88012937446595,1.82854576167042,622
"212","GBK",1969,4,3,66596,93,1,"normal","BT",5.73163601705059,1.71980394928971,622
"312","GBK",1970,4,3,66596,93,1,"normal","BT",5.52132689478927,1.65896714956368,622
"412","GBK",1971,4,3,66596,93,1,"normal","BT",5.53195914857772,1.50135032641505,622
"52","GBK",1972,4,3,66596,94,1,"normal","BT",5.97757537033677,1.57845555095734,622
"62","GBK",1973,4,3,66596,93,1,"normal","BT",6.22280340005071,2.14523895312871,622
"72","GBK",1974,4,3,66596,93,1,"normal","BT",6.78581514596218,1.46210617932849,622
"82","GBK",1975,4,3,66596,93,1,"normal","BT",5.8478242493049,1.89930935240944,622
"92","GBK",1976,4,3,66596,94,1,"normal","BT",6.45598514308282,1.69661732839996,622
"102","GBK",1977,4,3,66596,93,1,"normal","BT",5.56494096630115,1.59372256009896,622
"113","GBK",1978,4,3,66596,93,1,"normal","BT",4.47870758932334,1.12182910814248,622
"122","GBK",1979,4,3,66596,93,1,"normal","BT",5.2775683584164,1.96267979556099,622
"132","GBK",1980,4,3,66596,94,1,"normal","BT",5.82194926658964,1.79774773776973,622
"142","GBK",1981,4,3,66596,93,1,"normal","BT",5.21255157806524,1.59430974624553,622
"152","GBK",1982,4,3,66596,93,1,"normal","BT",4.93537994747756,1.72626056999302,622
"162","GBK",1983,4,3,66596,93,1,"normal","BT",6.17855828255402,1.83368045012911,622
"172","GBK",1984,4,3,66596,94,1,"normal","BT",6.33838827691699,1.90517677526105,622
"182","GBK",1985,4,3,66596,93,1,"normal","BT",6.53718411355656,1.87824018371804,622
"192","GBK",1986,4,3,66596,93,1,"normal","BT",6.64031833635038,1.52592917592541,622
"202","GBK",1987,4,3,66596,93,1,"normal","BT",5.77176982021672,1.70780296017952,622
"213","GBK",1988,4,3,66596,94,1,"normal","BT",5.89142670562144,1.97774743443085,622
"222","GBK",1989,4,3,66596,93,1,"normal","BT",5.80193938076321,1.69454190377567,622
"232","GBK",1990,4,3,66596,93,1,"normal","BT",5.93581055908904,1.28707592701204,622
"242","GBK",1991,4,3,66596,93,1,"normal","BT",6.3465711572529,1.73404460841327,622
"252","GBK",1992,4,3,66596,94,1,"normal","BT",5.51380890344984,1.88509802094274,622
"262","GBK",1993,4,3,66596,93,1,"normal","BT",5.08841675758471,2.08358674062844,622
"272","GBK",1994,4,3,66596,93,1,"normal","BT",6.0530368588088,2.47500473324808,622
"282","GBK",1995,4,3,66596,93,1,"normal","BT",6.52171791066185,2.31475372313873,622
"292","GBK",1996,4,3,66596,94,1,"normal","BT",5.00694581658747,1.54804901032582,622
"302","GBK",1997,4,3,66596,93,1,"normal","BT",5.8612279737897,1.74336065932922,622
"313","GBK",1998,4,3,66596,93,1,"normal","BT",5.73765034768225,1.13196001757824,622
"322","GBK",1999,4,3,66596,93,1,"normal","BT",6.34369514287742,1.69427570253545,622
"332","GBK",2000,4,3,66596,94,1,"normal","BT",7.1040003762034,1.91554745440135,622
"342","GBK",2001,4,3,66596,93,1,"normal","BT",6.04092981957018,1.72497109962573,622
"352","GBK",2002,4,3,66596,93,1,"normal","BT",7.16882908678614,1.61132571435608,622
"362","GBK",2003,4,3,66596,93,1,"normal","BT",5.17285885209164,1.71637583476761,622
"372","GBK",2004,4,3,66596,94,1,"normal","BT",4.58563220896708,1.32976726590657,622
"382","GBK",2005,4,3,66596,93,1,"normal","BT",5.06610193234809,1.50814956143938,622
"392","GBK",2006,4,3,66596,93,1,"normal","BT",6.13137376836501,1.64409345610955,622
"402","GBK",2007,4,3,66596,93,1,"normal","BT",5.42384182585483,1.22568999573178,622
"413","GBK",2008,4,3,66596,94,1,"normal","BT",6.33940565917225,1.92699120563691,622
"422","GBK",2009,4,3,66596,93,1,"normal","BT",5.83647419348967,1.98241405571333,622
"432","GBK",2010,4,3,66596,93,1,"normal","BT",6.67517669432689,2.08108516934866,622
"442","GBK",2011,4,3,66596,93,1,"normal","BT",6.44276036718163,1.44974180968564,622
"452","GBK",2012,4,3,66596,94,1,"normal","BT",7.89757439788928,1.48450997906029,622
"462","GBK",2013,4,3,66596,93,1,"normal","BT",6.58637592095172,1.66688540821333,622
"472","GBK",2014,4,3,66596,93,1,"normal","BT",5.92398135442473,1.72933336948573,622
"482","GBK",2015,4,3,66596,93,1,"normal","BT",5.5995895755732,1.91217097422842,622
"492","GBK",2016,4,3,66596,94,1,"normal","BT",7.13808714347818,1.63799921247395,622
"502","GBK",2017,4,3,66596,93,1,"normal","BT",6.39591280401682,1.93279574110254,622
"114","GOM",1968,4,3,66596,94,1,"normal","BT",4.87729128459584,1.36717943975964,736
"214","GOM",1969,4,3,66596,93,1,"normal","BT",5.44957651131866,1.2408284074912,736
"314","GOM",1970,4,3,66596,93,1,"normal","BT",6.30488891793866,1.14575237573328,736
"414","GOM",1971,4,3,66596,93,1,"normal","BT",5.94166590419914,1.14836223960617,736
"53","GOM",1972,4,3,66596,94,1,"normal","BT",6.11122195866607,1.2942309722863,736
"63","GOM",1973,4,3,66596,93,1,"normal","BT",6.15874832144005,1.37446600292209,736
"73","GOM",1974,4,3,66596,93,1,"normal","BT",6.80925970332711,1.10219295811077,736
"83","GOM",1975,4,3,66596,93,1,"normal","BT",6.19199636127536,1.18589188656852,736
"93","GOM",1976,4,3,66596,94,1,"normal","BT",6.77112398678171,1.17496648012896,736
"103","GOM",1977,4,3,66596,93,1,"normal","BT",5.07365444317935,1.13522965170503,736
"115","GOM",1978,4,3,66596,93,1,"normal","BT",5.0541098236947,1.20446528642343,736
"123","GOM",1979,4,3,66596,93,1,"normal","BT",5.03303480656386,1.3586204666085,736
"133","GOM",1980,4,3,66596,94,1,"normal","BT",5.30588587760733,1.07909582224206,736
"143","GOM",1981,4,3,66596,93,1,"normal","BT",5.03837663004138,1.14747527713469,736
"153","GOM",1982,4,3,66596,93,1,"normal","BT",5.36134945133499,1.08896234286407,736
"163","GOM",1983,4,3,66596,93,1,"normal","BT",5.59127560018347,1.08501616723626,736
"173","GOM",1984,4,3,66596,94,1,"normal","BT",5.79711971136871,1.20014626709028,736
"183","GOM",1985,4,3,66596,93,1,"normal","BT",5.80285503869545,1.13456991819805,736
"193","GOM",1986,4,3,66596,93,1,"normal","BT",6.83839047799948,1.38438316732881,736
"203","GOM",1987,4,3,66596,93,1,"normal","BT",5.5795749907325,1.08001239324622,736
"215","GOM",1988,4,3,66596,94,1,"normal","BT",6.3428811053271,1.23846534980309,736
"223","GOM",1989,4,3,66596,93,1,"normal","BT",5.50887505285214,1.21924612752077,736
"233","GOM",1990,4,3,66596,93,1,"normal","BT",5.69608841432836,1.16880223340818,736
"243","GOM",1991,4,3,66596,93,1,"normal","BT",6.1653891595526,1.22333636372056,736
"253","GOM",1992,4,3,66596,94,1,"normal","BT",6.05296339851987,1.41928210133936,736
"263","GOM",1993,4,3,66596,93,1,"normal","BT",4.9446896669573,1.42374562063374,736
"273","GOM",1994,4,3,66596,93,1,"normal","BT",6.05548824693512,1.6562627382766,736
"283","GOM",1995,4,3,66596,93,1,"normal","BT",6.32606720359518,1.36880962326926,736
"293","GOM",1996,4,3,66596,94,1,"normal","BT",5.84524735624629,1.47984840031869,736
"303","GOM",1997,4,3,66596,93,1,"normal","BT",6.41999071804536,1.22736287477466,736
"315","GOM",1998,4,3,66596,93,1,"normal","BT",6.15552485285367,1.19908319344364,736
"323","GOM",1999,4,3,66596,93,1,"normal","BT",6.05039085359764,1.28158447857754,736
"333","GOM",2000,4,3,66596,94,1,"normal","BT",6.44596760571409,1.14359369172177,736
"343","GOM",2001,4,3,66596,93,1,"normal","BT",6.07511575147726,1.44217630179286,736
"353","GOM",2002,4,3,66596,93,1,"normal","BT",6.82801991024442,1.0563171899196,736
"363","GOM",2003,4,3,66596,93,1,"normal","BT",5.40359772465267,1.38560751725681,736
"373","GOM",2004,4,3,66596,94,1,"normal","BT",4.72826144078779,1.42085021326232,736
"383","GOM",2005,4,3,66596,93,1,"normal","BT",5.32235044898195,1.32210816993057,736
"393","GOM",2006,4,3,66596,93,1,"normal","BT",6.68526219179113,1.24516024149845,736
"403","GOM",2007,4,3,66596,93,1,"normal","BT",5.59827480577952,1.20738589680068,736
"415","GOM",2008,4,3,66596,94,1,"normal","BT",6.06997422383562,1.10812612939015,736
"423","GOM",2009,4,3,66596,93,1,"normal","BT",5.59860473637522,1.28367998855166,736
"433","GOM",2010,4,3,66596,93,1,"normal","BT",6.23810163502459,1.35455162663389,736
"443","GOM",2011,4,3,66596,93,1,"normal","BT",6.76764135457718,1.22004144966667,736
"453","GOM",2012,4,3,66596,94,1,"normal","BT",7.41137848203254,1.04953787986733,736
"463","GOM",2013,4,3,66596,93,1,"normal","BT",6.50700684310724,1.19119481645253,736
"473","GOM",2014,4,3,66596,93,1,"normal","BT",5.61608100682976,1.29369368843343,736
"483","GOM",2015,4,3,66596,93,1,"normal","BT",5.514635399012,1.39194690692838,736
"493","GOM",2016,4,3,66596,94,1,"normal","BT",6.79712311357589,1.25817993310218,736
"503","GOM",2017,4,3,66596,93,1,"normal","BT",6.42147337003061,1.49593009485602,736
"116","MAB",1968,4,3,66596,94,1,"normal","BT",6.29060042408302,2.12899099399427,1140
"216","MAB",1969,4,3,66596,93,1,"normal","BT",6.60163882767921,2.30838868235963,1140
"316","MAB",1970,4,3,66596,93,1,"normal","BT",6.38600784776391,2.04646018288311,1140
"416","MAB",1971,4,3,66596,93,1,"normal","BT",6.84876264342927,1.98254835322539,1140
"54","MAB",1972,4,3,66596,94,1,"normal","BT",8.16311648688489,1.93762351440755,1140
"64","MAB",1973,4,3,66596,93,1,"normal","BT",8.04226266204953,2.11649390005714,1140
"74","MAB",1974,4,3,66596,93,1,"normal","BT",9.16822861471937,2.18926643544202,1140
"84","MAB",1975,4,3,66596,93,1,"normal","BT",7.79243495689675,1.90079236878905,1140
"94","MAB",1976,4,3,66596,94,1,"normal","BT",8.7288633138788,1.96583281278553,1140
"104","MAB",1977,4,3,66596,93,1,"normal","BT",6.3596532481908,2.06112738695228,1140
"117","MAB",1978,4,3,66596,93,1,"normal","BT",5.86617182650372,2.08470134939499,1140
"124","MAB",1979,4,3,66596,93,1,"normal","BT",6.71738189191306,2.32631943866967,1140
"134","MAB",1980,4,3,66596,94,1,"normal","BT",7.07758784451423,2.26928780952768,1140
"144","MAB",1981,4,3,66596,93,1,"normal","BT",6.80175481029604,2.31063684233964,1140
"154","MAB",1982,4,3,66596,93,1,"normal","BT",6.54173714791367,1.71861792405845,1140
"164","MAB",1983,4,3,66596,93,1,"normal","BT",7.56106200170945,1.98307348342783,1140
"174","MAB",1984,4,3,66596,94,1,"normal","BT",7.37160400275822,2.18802869447692,1140
"184","MAB",1985,4,3,66596,93,1,"normal","BT",7.97260035263648,2.01002214403283,1140
"194","MAB",1986,4,3,66596,93,1,"normal","BT",7.93209187217268,2.42247671067971,1140
"204","MAB",1987,4,3,66596,93,1,"normal","BT",6.89815631318173,1.90738764188656,1140
"217","MAB",1988,4,3,66596,94,1,"normal","BT",7.58991884157486,1.80541091188523,1140
"224","MAB",1989,4,3,66596,93,1,"normal","BT",7.70330189711428,2.014581906752,1140
"234","MAB",1990,4,3,66596,93,1,"normal","BT",8.06965486684891,1.91884120498744,1140
"244","MAB",1991,4,3,66596,93,1,"normal","BT",8.84994154222434,2.62372473070639,1140
"254","MAB",1992,4,3,66596,94,1,"normal","BT",7.76593577253638,2.47677167890104,1140
"264","MAB",1993,4,3,66596,93,1,"normal","BT",6.15057747114253,2.47635870345115,1140
"274","MAB",1994,4,3,66596,93,1,"normal","BT",7.09952685259635,2.74978284767499,1140
"284","MAB",1995,4,3,66596,93,1,"normal","BT",8.31226277643168,2.38698317031137,1140
"294","MAB",1996,4,3,66596,94,1,"normal","BT",6.51052902443415,2.50132180887132,1140
"304","MAB",1997,4,3,66596,93,1,"normal","BT",8.65986050391851,2.06804362223068,1140
"317","MAB",1998,4,3,66596,93,1,"normal","BT",7.52033120607866,1.75865908946043,1140
"324","MAB",1999,4,3,66596,93,1,"normal","BT",8.61948630249083,2.45531740021468,1140
"334","MAB",2000,4,3,66596,94,1,"normal","BT",8.31472508183101,2.37410400658684,1140
"344","MAB",2001,4,3,66596,93,1,"normal","BT",7.58442610833394,2.20387864635179,1140
"354","MAB",2002,4,3,66596,93,1,"normal","BT",9.39668999015216,1.87311985162428,1140
"364","MAB",2003,4,3,66596,93,1,"normal","BT",6.28610620467137,1.88966466899867,1140
"374","MAB",2004,4,3,66596,94,1,"normal","BT",6.24907760481658,2.10295745470294,1140
"384","MAB",2005,4,3,66596,93,1,"normal","BT",6.7596399074026,2.34385525405025,1140
"394","MAB",2006,4,3,66596,93,1,"normal","BT",8.80025587358761,2.0534810670228,1140
"404","MAB",2007,4,3,66596,93,1,"normal","BT",7.42142563331516,1.99885933658835,1140
"417","MAB",2008,4,3,66596,94,1,"normal","BT",8.69452424618938,1.86343934858788,1140
"424","MAB",2009,4,3,66596,93,1,"normal","BT",7.35225673781403,2.25481983911681,1140
"434","MAB",2010,4,3,66596,93,1,"normal","BT",7.14049660198457,2.2998638437122,1140
"444","MAB",2011,4,3,66596,93,1,"normal","BT",7.35760273172904,1.90813351896177,1140
"454","MAB",2012,4,3,66596,94,1,"normal","BT",10.2199076393912,1.61751596845673,1140
"464","MAB",2013,4,3,66596,93,1,"normal","BT",7.92401343984176,2.47673080936626,1140
"474","MAB",2014,4,3,66596,93,1,"normal","BT",6.84648754410692,2.02263763347279,1140
"484","MAB",2015,4,3,66596,93,1,"normal","BT",6.75076990300339,2.67011004609329,1140
"494","MAB",2016,4,3,66596,94,1,"normal","BT",9.12734725667724,2.14777237491956,1140
"504","MAB",2017,4,3,66596,93,1,"normal","BT",7.75316606892449,2.475972103154,1140
