"","Time","Var","Value"
"1",1968,"Series",2.9442234138639
"2",1969,"Series",3.4095591721491
"3",1970,"Series",3.27514316519732
"4",1971,"Series",2.60234438029993
"5",1972,"Series",3.43119330139041
"6",1973,"Series",3.62408981055868
"7",1974,"Series",2.39234439091026
"8",1975,"Series",3.00316296698023
"9",1976,"Series",4.40118772667345
"10",1977,"Series",3.03348678039157
"11",1978,"Series",2.35299496561391
"12",1979,"Series",3.24701813278009
"13",1980,"Series",3.42435455478893
"14",1981,"Series",3.71908370692698
"15",1982,"Series",3.44182768511043
"16",1983,"Series",3.84656103025272
"17",1984,"Series",3.32277977855396
"18",1985,"Series",4.24735377604179
"19",1986,"Series",4.22174424882779
"20",1987,"Series",2.78683015438375
"21",1988,"Series",3.55259897270423
"22",1989,"Series",3.41141037255293
"23",1990,"Series",4.12652290390985
"24",1991,"Series",4.49888754665406
"25",1992,"Series",3.07780600808406
"26",1993,"Series",2.52410715517764
"27",1994,"Series",3.52544079243178
"28",1995,"Series",4.01263728806606
"29",1996,"Series",3.01300437504585
"30",1997,"Series",3.78678254149316
"31",1998,"Series",4.42521585916012
"32",1999,"Series",4.73581498887683
"33",2000,"Series",4.19390206879323
"34",2001,"Series",3.95674029936663
"35",2002,"Series",4.92822977880465
"36",2003,"Series",3.00114233678423
"37",2004,"Series",2.69635732962362
"38",2005,"Series",3.86983354654531
"39",2006,"Series",4.6811379024521
"40",2007,"Series",3.41627601204666
"41",2008,"Series",4.65238874955566
"42",2009,"Series",3.88637305059714
"43",2010,"Series",4.98751569602919
"44",2011,"Series",4.34992609016302
"45",2012,"Series",5.50570636087873
"46",2013,"Series",4.8343539731432
"47",2014,"Series",4.13326302909256
"48",2015,"Series",3.26454042094286
"49",2016,"Series",5.44868655760073
"50",2017,"Series",4.11573373103493
"51",2018,"Series",4.56788871925481
"52",2019,"Series",4.14987871376453
"53",1968,"Trend",3.02599135746919
"54",1969,"Trend",3.05518127882961
"55",1970,"Trend",3.08437120019004
"56",1971,"Trend",3.11356112155047
"57",1972,"Trend",3.14275104291089
"58",1973,"Trend",3.17194096427132
"59",1974,"Trend",3.20113088563175
"60",1975,"Trend",3.23032080699218
"61",1976,"Trend",3.2595107283526
"62",1977,"Trend",3.28870064971304
"63",1978,"Trend",3.31789057107346
"64",1979,"Trend",3.34708049243389
"65",1980,"Trend",3.37627041379432
"66",1981,"Trend",3.40546033515474
"67",1982,"Trend",3.43465025651517
"68",1983,"Trend",3.4638401778756
"69",1984,"Trend",3.49303009923602
"70",1985,"Trend",3.52222002059645
"71",1986,"Trend",3.55140994195688
"72",1987,"Trend",3.5805998633173
"73",1988,"Trend",3.60978978467774
"74",1989,"Trend",3.63897970603816
"75",1990,"Trend",3.66816962739859
"76",1991,"Trend",3.69735954875902
"77",1992,"Trend",3.72654947011944
"78",1993,"Trend",3.75573939147987
"79",1994,"Trend",3.7849293128403
"80",1995,"Trend",3.81411923420072
"81",1996,"Trend",3.84330915556115
"82",1997,"Trend",3.87249907692158
"83",1998,"Trend",3.901688998282
"84",1999,"Trend",3.93087891964244
"85",2000,"Trend",3.96006884100287
"86",2001,"Trend",3.98925876236329
"87",2002,"Trend",4.01844868372372
"88",2003,"Trend",4.04763860508415
"89",2004,"Trend",4.07682852644457
"90",2005,"Trend",4.106018447805
"91",2006,"Trend",4.13520836916543
"92",2007,"Trend",4.16439829052585
"93",2008,"Trend",4.19358821188628
"94",2009,"Trend",4.22277813324671
"95",2010,"Trend",4.25196805460714
"96",2011,"Trend",4.28115797596757
"97",2012,"Trend",4.31034789732799
"98",2013,"Trend",4.33953781868842
"99",2014,"Trend",4.36872774004885
"100",2015,"Trend",4.39791766140927
"101",2016,"Trend",4.4271075827697
"102",2017,"Trend",4.45629750413013
"103",2018,"Trend",4.48548742549055
"104",2019,"Trend",4.51467734685098
"105",1968,"Regime mean",3.40854936992716
"106",1969,"Regime mean",3.40854936992716
"107",1970,"Regime mean",3.40854936992716
"108",1971,"Regime mean",3.40854936992716
"109",1972,"Regime mean",3.40854936992716
"110",1973,"Regime mean",3.40854936992716
"111",1974,"Regime mean",3.40854936992716
"112",1975,"Regime mean",3.40854936992716
"113",1976,"Regime mean",3.40854936992716
"114",1977,"Regime mean",3.40854936992716
"115",1978,"Regime mean",3.40854936992716
"116",1979,"Regime mean",3.40854936992716
"117",1980,"Regime mean",3.40854936992716
"118",1981,"Regime mean",3.40854936992716
"119",1982,"Regime mean",3.40854936992716
"120",1983,"Regime mean",3.40854936992716
"121",1984,"Regime mean",3.40854936992716
"122",1985,"Regime mean",3.40854936992716
"123",1986,"Regime mean",3.40854936992716
"124",1987,"Regime mean",3.40854936992716
"125",1988,"Regime mean",3.40854936992716
"126",1989,"Regime mean",3.40854936992716
"127",1990,"Regime mean",3.40854936992716
"128",1991,"Regime mean",3.40854936992716
"129",1992,"Regime mean",3.40854936992716
"130",1993,"Regime mean",3.40854936992716
"131",1994,"Regime mean",3.40854936992716
"132",1995,"Regime mean",3.40854936992716
"133",1996,"Regime mean",3.40854936992716
"134",1997,"Regime mean",3.40854936992716
"135",1998,"Regime mean",4.44798059900029
"136",1999,"Regime mean",4.44798059900029
"137",2000,"Regime mean",4.44798059900029
"138",2001,"Regime mean",4.44798059900029
"139",2002,"Regime mean",4.44798059900029
"140",2003,"Regime mean",3.74335841822925
"141",2004,"Regime mean",3.74335841822925
"142",2005,"Regime mean",3.74335841822925
"143",2006,"Regime mean",3.74335841822925
"144",2007,"Regime mean",3.74335841822925
"145",2008,"Regime mean",3.74335841822925
"146",2009,"Regime mean",3.74335841822925
"147",2010,"Regime mean",4.53574932919046
"148",2011,"Regime mean",4.53574932919046
"149",2012,"Regime mean",4.53574932919046
"150",2013,"Regime mean",4.53574932919046
"151",2014,"Regime mean",4.53574932919046
"152",2015,"Regime mean",4.53574932919046
"153",2016,"Regime mean",4.53574932919046
"154",2017,"Regime mean",4.53574932919046
"155",2018,"Regime mean",4.53574932919046
"156",2019,"Regime mean",4.53574932919046
