"","Time","Var","Value"
"1",1998,"Series",0.885789505832012
"2",1999,"Series",1.80206737241402
"3",2000,"Series",1.97475299987254
"4",2002,"Series",1.26397942334848
"5",2003,"Series",2.2886844795386
"6",2004,"Series",1.57816231728404
"7",2005,"Series",1.63602512179861
"8",2006,"Series",1.56867818715154
"9",2007,"Series",1.61344477299992
"10",2008,"Series",2.52590044987343
"11",2009,"Series",1.8340429035281
"12",2011,"Series",1.16883360087804
"13",2012,"Series",1.37068368761129
"14",2014,"Series",1.71237057720703
"15",2015,"Series",1.11753808503354
"16",2016,"Series",1.38926984258235
"17",2018,"Series",0.822659509106769
"18",2019,"Series",0.692898198223846
"19",1998,"Regime mean",1.6081389579346
"20",1999,"Regime mean",1.6081389579346
"21",2000,"Regime mean",1.6081389579346
"22",2002,"Regime mean",1.6081389579346
"23",2003,"Regime mean",1.6081389579346
"24",2004,"Regime mean",1.6081389579346
"25",2005,"Regime mean",1.6081389579346
"26",2006,"Regime mean",1.6081389579346
"27",2007,"Regime mean",1.6081389579346
"28",2008,"Regime mean",1.6081389579346
"29",2009,"Regime mean",1.6081389579346
"30",2011,"Regime mean",1.6081389579346
"31",2012,"Regime mean",1.6081389579346
"32",2014,"Regime mean",1.6081389579346
"33",2015,"Regime mean",1.6081389579346
"34",2016,"Regime mean",1.6081389579346
"35",2018,"Regime mean",0.757778853665307
"36",2019,"Regime mean",0.757778853665307
