"","Time","Var","Value"
"1",1992,"Series",31.9423329081609
"2",1994,"Series",31.6433387756153
"3",1995,"Series",31.8311595503334
"4",1998,"Series",30.9308664058916
"5",2000,"Series",31.8522376910301
"6",2002,"Series",32.1854876310013
"7",2004,"Series",31.9542637478763
"8",2006,"Series",32.0617461430285
"9",2010,"Series",31.0794431533286
"10",2011,"Series",30.8448102044365
"11",2014,"Series",31.7306402874728
"12",2016,"Series",31.836368732073
"13",2018,"Series",31.5327159288581
"14",2019,"Series",30.898712626374
"15",1992,"Regime mean",31.6481085507005
"16",1994,"Regime mean",31.6481085507005
"17",1995,"Regime mean",31.6481085507005
"18",1998,"Regime mean",31.6481085507005
"19",2000,"Regime mean",31.6481085507005
"20",2002,"Regime mean",31.6481085507005
"21",2004,"Regime mean",31.6481085507005
"22",2006,"Regime mean",31.6481085507005
"23",2010,"Regime mean",31.6481085507005
"24",2011,"Regime mean",31.6481085507005
"25",2014,"Regime mean",31.6481085507005
"26",2016,"Regime mean",31.6481085507005
"27",2018,"Regime mean",31.6481085507005
"28",2019,"Regime mean",30.898712626374
