"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0,1.39987701085969,0,0,0,0,0.708979055906873,0,1.22755828250047,0
"2",1978,0,1.29054486317358,0,0,0,0,1.53711128607416,0,1.18543249524718,0
"3",1979,2.51365334897941,0.507695744086885,2.89599503740913,0,0,2.90320991495515,1.38759860073858,0,1.5964624391801,0
"4",1980,1.16479865309162,2.23290691165673,0.902826356233611,0,0,2.67457071844426,1.49823951372706,0,1.17741368219177,0
"5",1981,1.23430923034955,1.94939330634209,1.09558137038646,0,0,1.16940086013837,2.28063974964001,0,1.0228603047403,0
"6",1982,2.41057415067256,1.02913976947658,1.20445980895863,0,0,3.07021426927714,2.04121455401562,0,1.15522170453143,0
"7",1983,1.98603349333255,0.292563632432299,1.76649406335237,0.115953950866038,0,1.90779664377155,0.593172108318336,0,1.26826028834639,0
"8",1984,3.28433044043345,0.173823417707395,2.49458708107523,0,0,1.05767415134087,0,0,1.26284965359499,0
"9",1985,1.63496032135215,0.507467234244305,1.98066821741362,0.562820266576921,0,1.15848435612241,0.643756977203524,0,1.33102165446109,0
"10",1986,1.21505348080661,0.176385529685555,1.55440277814873,0,0,1.05630165604636,0.00078656146671527,0,1.14265216055045,0
"11",1987,4.13092301402761,0.199527433917184,3.590426149369,1.9154030258216,0,1.73963550530515,0,0,1.54916984829865,0
"12",1988,1.69055660238532,0.52726875919784,2.301740158997,0,0,1.00561657828743,0.500648998731657,0,1.02677220537974,0
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,2.53320434031153,1.07249295343469,1.66256738216129,0,0,3.1588771655483,1.02653946315962,0,1.30890651655405,0
"17",1993,3.40339662076074,1.25074754788763,3.16004282819052,0.538246516301926,0,2.09854058529527,1.24114355776424,0,1.23353007405167,0
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,3.49459098889855,0.274324476442201,2.86522085908323,1.76215784258917,0,2.3326430377791,0.679852367756537,0,1.45669070135691,0
"20",1996,3.54181289684645,0.572968600115627,2.70970761748691,1.89613516852968,0,2.28570966364212,1.25078326304922,0,1.52270380299599,0
"21",1997,2.66947489496061,1.37392412714454,2.63526618447287,0,0.909563581006595,3.02010470930893,1.90694767148388,0,1.31664512654611,0
"22",1998,3.71056954134351,0.843621278765273,1.98730817707589,2.61479886680102,0,2.80232867374576,0.974669435256647,0,1.365072375305,0
"23",1999,0.765585356717713,2.79420896433031,1.73744965950777,0,0,3.49418319625698,1.77383878209481,0,1.40291699502622,0
"24",2000,2.20162812099974,1.23887278094586,2.10485376547047,1.49696777573164,0,2.53146177546794,1.21503145986882,0,1.46195321118033,0
"25",2001,3.58456401755952,2.7588504883174,2.72729346661783,3.53810962120998,0,3.49115645376299,1.32257518105365,0,1.80988698498448,0
"26",2002,0.921766838657429,0.465572194967146,1.50179453737043,0.492923624309702,0,1.53361937011434,0.421077095307799,0,1.13684881091738,0
"27",2003,0.866770337189056,0.297518639347734,1.8276180225629,0,0,1.05007941590882,0.324187104743023,0,1.78703801045918,0
"28",2004,1.75464916810255,0.476294110086073,1.87479712040216,2.07243239167549,0,0.758845791119681,0.68279048376018,0,1.82446963704579,0
"29",2005,0.946878034178417,0.432708789858867,1.49834903636651,0.715788764448064,0,0.855169372985858,0.442049231522705,0,1.33135639047225,0
"30",2006,2.10498027078448,0.115707026959833,0,0.00404794330998313,0,0.664409691863401,1.17520041488285,0,1.41702143901005,0
"31",2007,2.25764512297715,0.380790194054434,1.51840519644396,1.46194862322475,0,1.66341762664757,0.608199198328387,0,1.38969861258674,0
"32",2008,0.708144585417141,0.421882749615532,0.77435693554531,0.135365810261994,0,0.218512623616176,0.751815654778195,0,1.27699682393932,0
"33",2009,1.13061699649871,0.502059920487637,0.673642396898113,0,0,1.32955641418389,1.20850865691617,0,1.41424318451894,0
"34",2010,2.47596227549541,0.733641143158207,2.133515229457,0.489123355348729,0,1.12488343850447,0.408747429274841,0,1.20842250723366,0
"35",2011,1.44876684599008,0.566239077655706,0.716008882992451,0,0,1.43536765571473,0.339409811122317,0,0.805316047417178,0
"36",2012,1.55009173029094,0.397021545087259,0.167713017683445,0,0,2.7661691306235,0.33477585181028,0,1.14995525738488,0
"37",2013,1.5044799144318,2.59619958744859,2.36831129430984,0,0,2.01828681315618,1.43987491488704,0,0.955379947951967,0
"38",2014,0.287701422785022,0.871262308379405,1.19586334212362,0.404473106394572,0,1.35800632124791,0.435574476684409,0,0.906522850792975,0
"39",2015,3.97606487972975,1.73196581854049,2.78395609296762,1.6200920349614,0.940400126395235,1.68754413647546,0,0,1.46963161819254,0
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,1.299272666027,2.97786444122168,1.835581238287,0.416131858054934,0,1.70808198908555,0.834610611229485,0,1.23557666371875,0
