"","Time","Spring"
"1",1981,0.520793991416309
"2",1987,0.506716738197423
"3",1993,0.535214592274679
"4",1997,0.53077253218884
"5",1999,0.533369098712446
"6",2001,0.526974248927039
"7",2006,0.48302575107296
"8",2007,0.470107296137339
"9",2009,0.490257510729614
"10",2011,0.502317596566523
"11",2012,0.499935622317596
"12",2014,0.533068669527897
"13",2015,0.549678111587982
"14",2016,0.510429184549356
