"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0.846450813062887,2.76746955792425,0,0,0,0,2.01857465853808,0,1.46669665371689,0
"2",1978,0,2.8229264408563,0,0,0,0,2.05964424529563,0,1.54401914116622,0
"3",1979,1.93938990308704,2.92913095232251,0,0,0.831117279005377,1.88797428727676,2.03957286268395,1.28068000696462,1.46979411130712,0
"4",1980,1.84053763858281,3.11753408691627,0,1.29933812056531,0.503769538969479,2.12282237115508,1.98745810994018,2.05355147738426,1.61296891842017,2.25325830878519
"5",1981,1.6745020220108,3.34741028859553,0,1.75691269978459,0,1.99271210222971,2.05650251423924,1.29600333451009,1.47693216600077,0
"6",1982,1.70514926717356,2.50263615030091,0,0,0,1.56776268114212,1.34864266893637,0,1.44156857649906,1.92899226225404
"7",1983,1.31239703046184,2.39494072751705,0,0,0,1.46828856970395,1.29516118694171,0.85600960306969,1.34381402538524,1.07400363051517
"8",1984,1.72134047312994,2.08180976450281,0,0,0,1.1769908049785,1.26097858237413,0.686197483953783,1.38380874357137,1.71433556326354
"9",1985,2.52885384148878,2.79193588733283,0,1.34276109763712,0,1.55991252921557,1.33582715986631,1.28809378821362,1.44340249698939,1.73782340365215
"10",1986,2.02977564831484,3.03061989414247,0,2.51318612427306,0.828026656637804,1.49194313795701,1.82755081078123,0,1.30088029326466,1.04254955786575
"11",1987,1.13183499980487,3.07123089234787,0,0.946952329113017,0,1.75987801620735,2.59173620340623,0,1.44883468275946,0
"12",1988,1.15456207880962,2.91678250239412,0,0,0,0,2.01491907576073,0,1.54058948036259,1.87573124340125
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,2.16094566610461,2.95655693921595,0,0,0,1.77939297442723,2.68347601140946,0,1.49655967458742,0
"16",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1993,1.83997589707934,3.28530894650992,0,0,0,2.04951336489815,3.12941914967852,0,1.49811591702417,1.94530788141123
"18",1994,2.26990355935197,3.13892485721448,0,1.43891428496188,0,2.41963628137839,2.90682043117523,0,1.71374771188448,1.44388334586901
"19",1995,2.30457423499172,3.0377862292533,0,1.21794216910094,0.838893034193375,1.88904440530965,2.10465890783168,1.28216937671316,1.31367414485972,1.33496378401807
"20",1996,2.1719400606574,2.37921555563842,0,1.2890440785395,1.46262606671013,2.03096272912314,1.84698157469194,1.07559505161486,1.57961253828983,1.84706527711317
"21",1997,2.29116770848175,3.03144701698927,0,1.4412707235301,0,1.98717265578284,3.15030065255504,0,1.60424544052249,1.62875703967107
"22",1998,1.45615571181721,2.95379679190023,0,1.35776448679442,0,2.42585611889083,2.76734809256632,0,1.46194878853384,0
"23",1999,1.98116890735905,3.59169448356189,0,0,0,1.98900271426699,3.38270655433135,0,1.50018926535363,1.28920581176155
"24",2000,2.29529664809923,3.49520702606929,0,1.82999887967436,1.86944730653536,2.98235459294144,2.09374133550973,2.03173863417295,1.51988878429581,1.77130898011181
"25",2001,1.99288733670253,3.38716936060571,0,2.07862057278325,0.989730701703311,1.54202091603146,3.12855379821474,1.39086273213568,1.44661277937649,1.89416716715725
"26",2002,2.27953244514295,3.15601983106536,0,1.72820722115681,0,1.62595585190119,2.74323120238817,0,1.47620842994576,1.06695598483481
"27",2003,2.37094417792052,3.17340284471991,0,2.08626057970104,1.76633560959655,1.84643535249938,3.25185436360737,1.96049719625925,1.55240747070706,1.59776860974396
"28",2004,1.57509418431173,3.35140186001375,0,0,0,1.70639731528744,3.47051657095865,0,1.43173564584654,0
"29",2005,2.35376788186095,3.20265551278761,0,1.80216723943953,0,1.35373578624206,3.1404516657597,0,1.46384150886419,0
"30",2006,2.85104008192275,3.18299380037533,0,2.536983785513,0,2.07581995835011,2.39030061944545,0,1.56434544393512,2.55356222598356
"31",2007,2.20928391572172,2.74682461189555,0,1.76856899543979,0,1.95083695986739,3.12920634732233,0,1.48445491076757,1.61646255983582
