"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0,1.93718754616781,0,0,0,0,0.816547357952717,0,1.437272531569,0
"2",1978,0,2.86938341434333,0,0,0,0,1.998621113384,0,1.09563690668022,0
"3",1979,1.81315120746051,2.07842650683666,1.66908138707194,0,0,2.53103748315722,1.10506813232602,0,1.43670089666007,0
"4",1980,2.20920405339706,2.84554223410708,1.53052115948654,0,0,2.70953694876755,1.4999524401848,0,1.23791702893235,0
"5",1981,2.69979534086367,2.06155818317905,1.51334457878622,0,0,1.10059060215311,1.57764860904237,0,1.30255965554885,0
"6",1982,2.51225512802368,2.23242994927488,1.0814606918269,0,0,3.06814326124461,1.82225400458762,0,1.19154809964938,0
"7",1983,1.82433018052199,2.39456154561948,1.16942724923653,0.322942155046165,0,2.00138285217563,0.66048845907715,0,1.22333274677827,0
"8",1984,0.749762085384994,2.19007425510547,0.703056805989483,0,0,1.17652944346354,0,0,1.19077547556376,0
"9",1985,0.822774806455384,2.03976949645948,0.952126842429739,0.460367532007565,0,1.29753819824781,1.14421217174271,0,1.46872907751892,0
"10",1986,0.677107893111383,2.03830253109414,0.640459402376372,0,0,2.79718222537043,0.0212030844787732,0,1.48219140654068,0
"11",1987,2.71302915799885,2.21532546769096,1.42050987960551,1.37429596855296,0,2.28568725695001,0,0,1.54468858971684,0
"12",1988,2.13697472109013,2.15113498924144,0.958419453322863,0,0,1.96624441177766,0.800312040053148,0,1.39126431930227,0
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,2.47727833134029,1.49137007762605,0.995981646302467,0,0,3.4320050629274,1.23700579415798,0,1.36955106698061,0
"17",1993,3.4153504712743,2.60673391623313,1.08454355892399,0.794476748748639,0,2.15890472258786,1.43310447797175,0,1.38437038298832,0
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,2.03994172346135,2.50366272507229,1.16308457522243,0.825460974494129,0,2.82065805402878,1.69006726845388,0,1.40753904964464,0
"20",1996,2.93212612274612,1.51000592164969,1.60952905451251,1.42589109498626,0,2.3361853562084,1.44685749634192,0,1.4450492086317,0
"21",1997,2.39768407497497,1.68732771060081,1.45807292099287,0,1.32898660736097,3.09450750382366,1.97574340838632,0,1.37974237671801,0
"22",1998,3.74756976997708,2.13525492981392,0.957586174017739,1.34686499604759,0,2.89037359175257,1.16221039461078,0,1.51051059832013,0
"23",1999,1.29195673959149,2.92868346331647,1.18318428256419,0,0,3.05968692904451,1.71139927864128,0,1.40260115565737,0
"24",2000,2.00768902106257,2.59769139205282,1.2552477320553,1.22174954240608,0,2.70742580101496,1.61309640827126,0,1.47981238103754,0
"25",2001,2.14596757395246,2.91643121642858,1.39304413845872,1.47918862025975,0,3.66938478225235,1.47856060317782,0,1.52036417786539,0
"26",2002,1.6185666171508,2.92693017699436,0.769825849848141,0.723994178472676,0,1.66219683982331,1.77360748533035,0,1.41389496991764,0
"27",2003,1.44716786749257,2.3495309926495,0.993469745332482,0,0,1.24939436588202,0.72904578153006,0,1.52842032002191,0
"28",2004,1.9132778318482,2.76242832579063,1.20589897843255,1.17686841726647,0,3.14995042967677,0.866900559008503,0,1.64902397197003,0
"29",2005,3.60832907390896,2.12694074924169,0.612629533483599,0.980241978089538,0,1.84486179021756,0.723856155698374,0,1.36197011757819,0
"30",2006,1.50283287763392,2.86829544836543,0,0.00387193125157863,0,2.03558715751884,1.66570617021434,0,1.44447092189137,0
"31",2007,1.87213216848847,2.55375810256129,0.828073500197784,0.988965079842434,0,2.18579261242286,1.83182943732422,0,1.3823464954804,0
"32",2008,0.992016103495808,2.32687247275891,0.805354899399709,0.160813569206397,0,1.91689490901067,1.28353728809403,0,1.42277476481617,0
"33",2009,1.90809073036032,2.27444086343458,0.78723822515145,0,0,2.2444259549985,1.47012792616265,0,1.42119161337399,0
"34",2010,2.54249097155346,2.20845625319527,1.09289751095317,1.15583055780563,0,1.56859788350887,1.24458435221891,0,1.25291409821858,0
"35",2011,1.58995825907393,2.33567614164196,1.02137879214741,0,0,2.36800357754355,1.02301779556614,0,1.18451893864151,0
"36",2012,0.990029791098722,2.67653911492488,0.156139087035241,0,0,3.02994408147033,1.86189829358271,0,1.28261099066124,0
"37",2013,1.59393082375613,3.107200249243,1.65411949888631,0,0,2.15655762993831,1.77316938431285,0,1.30254548863124,0
"38",2014,2.29393662329386,2.5327128428149,1.89796076843824,1.91988576580051,0,2.05494308812087,0.929342212226012,0,1.43659153428961,0
"39",2015,4.32054063815294,2.06765241164383,2.45765158989267,2.28987300326805,0.561816757956896,2.9602739950146,0,0,1.53067823838354,0
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,1.56104084785304,3.26511072686353,1.31355994476376,1.06103595649714,0,2.00294262371981,1.33752588888751,0,1.3319689888074,0
