"","Time","Var","Value"
"1",1992,"Series",32.7774104434582
"2",1993,"Series",32.8679375655077
"3",1994,"Series",33.312090165531
"4",1995,"Series",33.0234187273115
"5",1996,"Series",32.4236349126089
"6",1997,"Series",32.9303481044444
"7",1998,"Series",32.3322017454331
"8",1999,"Series",33.4692637418048
"9",2000,"Series",33.1126583349014
"10",2001,"Series",32.9940943647692
"11",2002,"Series",33.2096073513596
"12",2003,"Series",33.1056659455985
"13",2004,"Series",32.6847438439848
"14",2005,"Series",32.6961023234489
"15",2006,"Series",32.8214007094533
"16",2007,"Series",32.9217878494467
"17",2008,"Series",32.7394170028458
"18",2009,"Series",33.2100074119894
"19",2010,"Series",33.0091913045915
"20",2011,"Series",32.68824080125
"21",2012,"Series",33.3794504980338
"22",2013,"Series",33.1915920508183
"23",2014,"Series",33.4450724001656
"24",2015,"Series",33.4733397403794
"25",2016,"Series",33.1991027806144
"26",2017,"Series",33.1002094041954
"27",2018,"Series",32.8211838497451
"28",2019,"Series",33.1699358714603
"29",1992,"Regime mean",32.8095773806136
"30",1993,"Regime mean",32.8095773806136
"31",1994,"Regime mean",32.8095773806136
"32",1995,"Regime mean",32.8095773806136
"33",1996,"Regime mean",32.8095773806136
"34",1997,"Regime mean",32.8095773806136
"35",1998,"Regime mean",32.8095773806136
"36",1999,"Regime mean",33.1782579476867
"37",2000,"Regime mean",33.1782579476867
"38",2001,"Regime mean",33.1782579476867
"39",2002,"Regime mean",33.1782579476867
"40",2003,"Regime mean",33.1782579476867
"41",2004,"Regime mean",32.8463614058763
"42",2005,"Regime mean",32.8463614058763
"43",2006,"Regime mean",32.8463614058763
"44",2007,"Regime mean",32.8463614058763
"45",2008,"Regime mean",32.8463614058763
"46",2009,"Regime mean",32.8463614058763
"47",2010,"Regime mean",32.8463614058763
"48",2011,"Regime mean",32.8463614058763
"49",2012,"Regime mean",33.2224858244265
"50",2013,"Regime mean",33.2224858244265
"51",2014,"Regime mean",33.2224858244265
"52",2015,"Regime mean",33.2224858244265
"53",2016,"Regime mean",33.2224858244265
"54",2017,"Regime mean",33.2224858244265
"55",2018,"Regime mean",33.2224858244265
"56",2019,"Regime mean",33.2224858244265
