"","Time","Acartia spp.","Calanus finmarchicus","Centropages hamatus","Centropages typicus","Metridia lucens","Oithona spp.","Pseudocalanus spp.","Temora longicornis"
"1",1977,1.05069042996834,2.73175625621432,1.53137784645422,4.30817402307603,1.69847248820799,1.43442623050515,2.84777936739656,1.0191243314003
"2",1978,1.66975228595319,3.06930354299063,1.43219631162981,4.53190338605542,1.99539159248738,1.52461653560379,3.06929861869929,0.932955904782086
"3",1979,2.47289645602443,3.08916556724979,1.48603931546484,4.03883017503877,3.33312265807566,1.23298738245909,2.57266997875974,1.17752065139068
"4",1980,1.82814279355059,2.34500280336035,0,4.27095024268734,2.32599785857535,1.08238710378909,1.3285792770001,1.70980789096796
"5",1981,2.17083426038482,2.84166611158424,1.24890099299363,3.89422070042803,2.11118912834896,1.05724490478763,2.48224192276798,0.813459125029918
"6",1982,1.4507172459962,2.78571674462156,1.42840526601412,4.05785783558588,1.67797308835872,1.28951428044535,2.47912715346798,1.78152404308366
"7",1983,2.07222720645475,2.37594145143134,1.11931687937949,4.1571557015319,1.53331298258371,1.22347068726322,1.85308609064656,1.06077002506033
"8",1984,1.82601465022959,2.62196836584386,1.07629579022136,4.19895884553934,1.66596376359636,0.974382518700291,1.76897573023552,1.00623097052697
"9",1985,2.48096457201307,2.96215200371839,1.25006901650691,3.97045664426197,1.30550580213888,1.51482771881634,2.10412167455192,1.01309646726404
"10",1986,2.4960677175355,3.25155488789209,1.40607718109155,3.79576575259366,1.44702557590443,1.90376462547956,2.35474986789175,1.19346440174388
"11",1987,2.17447844972625,3.54572703199554,1.39623853698684,3.89640648918668,2.23621213360314,1.54898890409952,2.21301346964805,0.61513024396213
"12",1988,2.63560801148077,3.67970162250468,0.976319556278561,3.91722880226433,1.95811128414671,1.61621508501815,2.77042939260643,0.4764607332006
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,0.955182780207896,3.00150880669529,1.15476661571452,3.96706960704634,2.33964639912904,2.873063647344,2.36187816796804,0.748749993542471
"16",1992,NA,NA,NA,NA,NA,NA,NA,NA
"17",1993,1.58764306005374,2.88355015133998,1.47539792922016,4.28257401988177,3.33958264845192,3.13327790480959,2.9626631547842,2.35594474732215
"18",1994,1.33664867574315,2.83673225648337,1.19174861938928,4.31185482553343,1.6623732532903,3.08214575470714,1.52253697301848,1.12099900743527
"19",1995,1.3786136287457,2.26381741817581,1.33204292705152,4.04124983700146,1.34298976283613,1.92317474647999,0.765413868997595,0.998144668844348
"20",1996,0,2.34485935615511,2.019494596477,4.58332323269689,2.77240416090314,3.06796155514597,2.04917744168179,1.90053848609533
"21",1997,0,3.15129999440538,1.44653783007361,4.39094762304523,2.46062996897157,3.36987447476242,1.50333494375162,1.49051036932422
"22",1998,1.06725666290223,3.03524160935082,1.6264005678127,4.59909856655747,3.56892612471435,3.47027703481967,2.82864816647683,1.59302169007188
"23",1999,1.9557612835355,1.58571938773273,1.12529936036104,4.1702418790241,1.55777574265129,3.09638811659193,0.707796644430011,0
"24",2000,1.60012185975036,1.99305624978736,1.40200320507293,4.55075200736272,2.15014266312945,3.44287882903285,1.02896033958434,1.29633668211984
"25",2001,1.63483805403441,3.26266740114642,1.19786932000217,3.77940858258159,1.9377713014192,3.1333349564423,1.40935829000397,0.727105264768397
"26",2002,2.00475525748566,3.06903892935591,1.01000641705289,4.05420125533613,1.41080009168155,2.42994936237002,0.74799372320948,0
"27",2003,1.54039700630584,3.57122734979534,1.0782733491747,3.73686908572731,1.62772310533328,1.9194938647871,1.51562959341959,1.21799437592778
"28",2004,1.1655960556884,3.49765813726418,1.27388970319068,3.44476934004962,1.61637865088871,2.03904248719824,1.65490304965672,0
"29",2005,1.33145330432258,3.37397205813696,1.12558235048098,3.24014466794333,1.61700799342252,2.15085192576881,1.14868759190914,0
"30",2006,1.33701518930119,2.52495536854514,0,3.9683214682706,1.68759868339644,3.10450364569237,1.25967905394067,0.920788551955845
"31",2007,1.43297436410999,3.34171864362084,0.890809204812251,3.75071406739757,1.37311759127783,2.03113268527205,1.67104412815121,0.612924424143025
"32",2008,1.36970337734592,2.59307153104927,1.00274193040223,4.03045696624796,1.99452303749372,2.28086806327656,1.4434322087363,1.10198618578623
"33",2009,1.48952194627224,2.90233769760347,1.02939529946214,4.04635524996632,1.54663045186748,2.0986163001154,1.39455697988741,0
"34",2010,1.50251435664423,2.24150018730153,1.02117002981287,4.17508843292526,1.98225651954978,2.70712316170619,1.46607050387215,0
"35",2011,1.35664436137127,2.67168199617453,0.0239940831006271,4.16556885402316,1.48276315387648,2.21353384052483,0.943503004422205,0
"36",2012,1.56288985577458,2.27105102973523,0,3.98635784208239,1.60556089903561,3.11923729155705,0.69249741716497,0.552296319043885
"37",2013,1.58177403169253,2.5467830565456,0.877254091314755,4.08664612571138,1.51387226445395,3.19240242281193,1.25283047578459,0.762392571838183
"38",2014,1.53023085538498,1.83839598918004,0,4.00998337661076,1.47961433695188,3.17140353545605,1.13071417138878,1.0660132011438
"39",2015,2.19271177556428,2.03142328433046,1.24406936149251,3.88459453006749,1.60799971423793,3.30413255438839,1.74687568617869,1.44663666978231
"40",2016,1.26313044558168,1.87533537826064,0.880277000843872,3.77492011585264,1.58711691156438,3.15137241878258,1.3575145724125,0.845603604905649
"41",2017,1.46820215254737,1.34450333441616,0.558221640082721,4.01480487858561,1.57477305923093,3.22759932066087,1.44144634196663,0.634407972988312
