"","Time","Acartia spp.","Calanus finmarchicus","Centropages hamatus","Centropages typicus","Metridia lucens","Oithona spp.","Pseudocalanus spp.","Temora longicornis"
"1",1977,0,3.49201304185636,1.51045796079526,2.66219186899505,2.33290644865517,1.86616047178707,4.00962662029894,1.26923777123356
"2",1978,0,2.99450774235846,1.20249047196342,2.72873730883394,1.64264778065238,1.11900914467279,4.08514222999056,0.755733462936338
"3",1979,1.07496133416598,3.05236738255694,1.11292813749935,3.48075066441085,2.23862304821399,1.15292862051993,3.74301569715435,1.39945133070892
"4",1980,0.51966172443048,3.51832372886418,2.02731247361244,3.49934568154479,2.73119424344742,1.47105331092627,3.80290446048194,1.49001889959476
"5",1981,1.34637136996597,3.68240702046413,1.28466855588941,3.08913441227909,2.40629318809497,1.28126686360068,4.11489734983079,1.62115006093613
"6",1982,1.41167902972493,3.52904707765136,1.4511266093133,3.35085109102291,2.25677509256611,1.90755838618445,3.98360375405193,1.25075927375854
"7",1983,0.701784782481423,3.57955131566828,1.4971434705259,3.01596986847345,2.19587136121257,2.19082618143478,3.42681154444933,1.49685639718795
"8",1984,0.698706235759436,3.28408391386989,1.20470507385521,2.872282354088,2.04180700116228,0.818504778796321,3.67997154671059,1.27608159722102
"9",1985,0.89745956528318,3.61179731934334,1.50851077492923,3.24909397035607,2.16466105583595,1.70282312361511,3.53203928271514,0.909131314279139
"10",1986,0.820917798202086,3.65241365763064,1.77716254771587,3.3090677386989,1.52128068207033,1.02580644813229,3.00940305795587,0
"11",1987,0.921093205974093,4.22372082652684,2.29581656692178,3.10019736007101,3.06041572475664,1.59061229981973,3.73868474643447,2.27366623868201
"12",1988,0.76331007300153,3.71083716198587,1.34426149193733,3.07221565167781,2.29510557995897,2.02597566284553,3.79167045499032,1.71610964797232
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,0.464644973697014,3.16425080817994,1.24707589614454,3.74564629819549,3.21503900770875,3.04059624334872,3.62625778373338,1.96814958415666
"17",1993,0.644816782739943,3.72786270931515,1.19471382406882,3.48065948252276,3.34919881682882,3.10415993470355,3.96025646016399,2.39020368836919
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,0,3.0903159324926,1.70692807650062,3.80121142857093,2.85517811692016,2.85148715072865,3.27250836697038,2.10576270052912
"20",1996,0,3.70384862467068,2.18404345226313,3.90110440362576,3.32426220595564,2.93417286408804,3.67124675728625,2.42789188860368
"21",1997,0,2.61209930999899,1.64517381114699,3.90031572224126,3.05823413256316,3.18812514944568,3.93040898530408,2.40279926361695
"22",1998,0,3.99221936333092,2.45038264845682,3.97016711792477,3.29750192536548,3.2364477971059,4.04550204686489,3.11511421104207
"23",1999,0,3.30425356061834,1.43479515703027,3.91992469765944,3.50985081429922,3.20021275514493,3.94552798435124,2.18584832723283
"24",2000,0,3.18065434817146,1.17305456438684,4.27917192249852,2.40768429864458,3.01121345387355,3.67821504182539,1.69560257687151
"25",2001,0,2.75488549704067,1.74416149512184,4.31183548165327,3.4138902938305,3.53360757459275,3.5741922902381,2.52478741503472
"26",2002,0,2.72804226594808,1.39113930901784,3.38537116027004,2.20006968644609,2.70608736152679,2.397904091023,1.19935696861999
"27",2003,0,3.71165500520265,1.16154642774014,3.04682180311366,2.72361822951915,3.04495849994136,2.93925434542586,1.58670792104099
"28",2004,0,4.16835075742283,0.954357164507026,3.18296847917511,2.8809644335637,3.27355364131002,3.59795103797945,1.69988944854844
"29",2005,0,3.8668188827306,1.62834345862005,2.71864017960718,3.03225016521667,2.66894126162357,3.69162359825801,2.10554961547523
"30",2006,0.650121709850005,3.71526817131213,1.1813651487751,3.19851688412007,2.52752579174503,2.31719537041935,2.70192297131118,0.72740560196697
"31",2007,0,2.83380342893924,1.28636019487038,3.34898447195999,2.12964055878824,2.44942162570434,2.05746999030378,1.17715325873303
"32",2008,0,3.60161126387415,1.49805368147137,3.34656703326092,2.05293379845505,2.0121063965512,3.31204912280727,1.56596823588192
"33",2009,0,3.55705629333159,1.63131682920749,3.4205905669265,2.26136642106902,2.37795734481074,2.73943560095554,1.69658712160395
"34",2010,0,3.66165528109275,1.25597150242286,3.02540217238316,2.6889729603623,2.70148821159454,3.4578857564577,1.15652929779193
"35",2011,0.796408068835786,3.09277189391772,1.59852271463667,3.30815284215147,2.78425537193688,2.441809109227,3.58133536125912,1.66332622741989
"36",2012,0,3.35688961826652,1.64081340802532,3.87685527930524,1.51052017735473,2.24165784485809,1.79902496913934,1.0292470406242
"37",2013,0,3.61959965470774,1.18679425840235,3.85445538622089,2.18042864734763,3.04625035821453,2.75404145794048,2.40540803246991
"38",2014,0,3.96314409954756,1.78082567929417,3.55115527057881,2.85302108823306,3.34347356048073,3.71294136517717,2.4809739421873
"39",2015,0,3.50576026192737,1.78759218152372,3.29728658978078,2.30969611872814,3.25815675754459,3.77385680993234,3.52437896139993
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,0,2.6056679253414,2.05439049429207,3.84929610618749,1.75621428666299,2.860761212774,2.46553939409807,2.17477784833018
