"","Time","Var","Value"
"1",1968,"Series",5.95309882840458
"2",1969,"Series",6.41768332279847
"3",1970,"Series",6.11072045416171
"4",1971,"Series",6.38665584865001
"5",1972,"Series",7.42421525710176
"6",1973,"Series",7.60347112304539
"7",1974,"Series",8.39115346819151
"8",1975,"Series",7.18850474192351
"9",1976,"Series",8.00177801965119
"10",1977,"Series",6.13033628509925
"11",1978,"Series",5.38644869933455
"12",1979,"Series",6.38532756986122
"13",1980,"Series",6.61482289817502
"14",1981,"Series",6.43636818714944
"15",1982,"Series",6.36614104350201
"16",1983,"Series",7.16796977197104
"17",1984,"Series",7.1065069073897
"18",1985,"Series",7.56305117801674
"19",1986,"Series",7.70125865491193
"20",1987,"Series",6.44501289661026
"21",1988,"Series",7.13892094038903
"22",1989,"Series",6.99009387833084
"23",1990,"Series",7.4764570625837
"24",1991,"Series",8.16945974099218
"25",1992,"Series",7.09993773233826
"26",1993,"Series",5.93779271112987
"27",1994,"Series",6.9895215122784
"28",1995,"Series",7.8697436917203
"29",1996,"Series",6.18121937344873
"30",1997,"Series",7.8105679225095
"31",1998,"Series",6.91440150817167
"32",1999,"Series",8.02951871247054
"33",2000,"Series",8.03049839362334
"34",2001,"Series",7.23310446012792
"35",2002,"Series",8.74417376245554
"36",2003,"Series",6.02998911791358
"37",2004,"Series",5.72884357760185
"38",2005,"Series",6.30187731347449
"39",2006,"Series",8.04851695567021
"40",2007,"Series",6.87109007672217
"41",2008,"Series",7.96049958180552
"42",2009,"Series",6.99036811787986
"43",2010,"Series",7.13147262257719
"44",2011,"Series",7.15300245211533
"45",2012,"Series",9.59220703682087
"46",2013,"Series",7.74724498181102
"47",2014,"Series",6.67161264066461
"48",2015,"Series",6.6052180402707
"49",2016,"Series",8.58403269711872
"50",2017,"Series",7.48003057092487
"51",2018,"Series",7.5036485735939
"52",2019,"Series",7.69319609780629
"53",1968,"Trend",6.6781860650689
"54",1969,"Trend",6.6964538717278
"55",1970,"Trend",6.71472167838671
"56",1971,"Trend",6.73298948504561
"57",1972,"Trend",6.75125729170452
"58",1973,"Trend",6.76952509836342
"59",1974,"Trend",6.78779290502233
"60",1975,"Trend",6.80606071168123
"61",1976,"Trend",6.82432851834013
"62",1977,"Trend",6.84259632499904
"63",1978,"Trend",6.86086413165794
"64",1979,"Trend",6.87913193831685
"65",1980,"Trend",6.89739974497575
"66",1981,"Trend",6.91566755163466
"67",1982,"Trend",6.93393535829356
"68",1983,"Trend",6.95220316495246
"69",1984,"Trend",6.97047097161137
"70",1985,"Trend",6.98873877827027
"71",1986,"Trend",7.00700658492918
"72",1987,"Trend",7.02527439158808
"73",1988,"Trend",7.04354219824699
"74",1989,"Trend",7.06181000490589
"75",1990,"Trend",7.0800778115648
"76",1991,"Trend",7.0983456182237
"77",1992,"Trend",7.11661342488261
"78",1993,"Trend",7.13488123154151
"79",1994,"Trend",7.15314903820042
"80",1995,"Trend",7.17141684485932
"81",1996,"Trend",7.18968465151822
"82",1997,"Trend",7.20795245817713
"83",1998,"Trend",7.22622026483603
"84",1999,"Trend",7.24448807149493
"85",2000,"Trend",7.26275587815384
"86",2001,"Trend",7.28102368481274
"87",2002,"Trend",7.29929149147165
"88",2003,"Trend",7.31755929813055
"89",2004,"Trend",7.33582710478946
"90",2005,"Trend",7.35409491144836
"91",2006,"Trend",7.37236271810727
"92",2007,"Trend",7.39063052476617
"93",2008,"Trend",7.40889833142508
"94",2009,"Trend",7.42716613808398
"95",2010,"Trend",7.44543394474289
"96",2011,"Trend",7.46370175140179
"97",2012,"Trend",7.4819695580607
"98",2013,"Trend",7.5002373647196
"99",2014,"Trend",7.51850517137851
"100",2015,"Trend",7.53677297803741
"101",2016,"Trend",7.55504078469632
"102",2017,"Trend",7.57330859135521
"103",2018,"Trend",7.59157639801412
"104",2019,"Trend",7.60984420467302
"105",1968,"Regime mean",6.4584747422233
"106",1969,"Regime mean",6.4584747422233
"107",1970,"Regime mean",6.4584747422233
"108",1971,"Regime mean",6.4584747422233
"109",1972,"Regime mean",6.4584747422233
"110",1973,"Regime mean",7.7962268382029
"111",1974,"Regime mean",7.7962268382029
"112",1975,"Regime mean",7.7962268382029
"113",1976,"Regime mean",7.7962268382029
"114",1977,"Regime mean",7.16305827789214
"115",1978,"Regime mean",7.16305827789214
"116",1979,"Regime mean",7.16305827789214
"117",1980,"Regime mean",7.16305827789214
"118",1981,"Regime mean",7.16305827789214
"119",1982,"Regime mean",7.16305827789214
"120",1983,"Regime mean",7.16305827789214
"121",1984,"Regime mean",7.16305827789214
"122",1985,"Regime mean",7.16305827789214
"123",1986,"Regime mean",7.16305827789214
"124",1987,"Regime mean",7.16305827789214
"125",1988,"Regime mean",7.16305827789214
"126",1989,"Regime mean",7.16305827789214
"127",1990,"Regime mean",7.16305827789214
"128",1991,"Regime mean",7.16305827789214
"129",1992,"Regime mean",7.16305827789214
"130",1993,"Regime mean",7.16305827789214
"131",1994,"Regime mean",7.16305827789214
"132",1995,"Regime mean",7.16305827789214
"133",1996,"Regime mean",7.16305827789214
"134",1997,"Regime mean",7.16305827789214
"135",1998,"Regime mean",7.16305827789214
"136",1999,"Regime mean",7.16305827789214
"137",2000,"Regime mean",7.16305827789214
"138",2001,"Regime mean",7.16305827789214
"139",2002,"Regime mean",7.16305827789214
"140",2003,"Regime mean",7.16305827789214
"141",2004,"Regime mean",7.16305827789214
"142",2005,"Regime mean",7.16305827789214
"143",2006,"Regime mean",7.16305827789214
"144",2007,"Regime mean",7.16305827789214
"145",2008,"Regime mean",7.16305827789214
"146",2009,"Regime mean",7.16305827789214
"147",2010,"Regime mean",7.16305827789214
"148",2011,"Regime mean",7.16305827789214
"149",2012,"Regime mean",7.16305827789214
"150",2013,"Regime mean",7.16305827789214
"151",2014,"Regime mean",7.16305827789214
"152",2015,"Regime mean",7.16305827789214
"153",2016,"Regime mean",7.16305827789214
"154",2017,"Regime mean",7.16305827789214
"155",2018,"Regime mean",7.16305827789214
"156",2019,"Regime mean",7.16305827789214
