"","Time","Appendicularians","Chaetognatha","Cirripedia","Echinodermata","Evadne spp.","Gastropoda","Hyperiidea","Penilia spp.","Plankton bio-volume","Salpa"
"1",1977,0,2.04144285561299,0,0,0,0,0.807363160450096,0,1.41508598181079,0
"2",1978,0,2.93150505203339,0,0,0,0,1.67162783513012,0,1.05518387060545,0
"3",1979,1.69591133818097,2.6498500093481,1.23849091701846,0,0,2.73086235414987,0.960794168494459,0,1.29516158500475,0
"4",1980,2.72781982787375,2.86105397410567,1.42685452825961,0,0,2.78441402534322,1.57916534382452,0,1.21029425602292,0
"5",1981,3.14220299617617,2.00418695959684,1.61625844181777,0,0,1.03440170521227,1.30299459989135,0,1.26875459724436,0
"6",1982,2.69991778212163,2.20204908539749,1.07836667881271,0,0,3.14381268960902,1.51048211004152,0,1.12677258705583,0
"7",1983,1.71362399679402,2.52184803040577,0.837091512361597,0.354888622512993,0,2.05734495739539,0.665399071367404,0,1.10469730511797,0
"8",1984,0.688519799131732,2.33147804058183,0.835858894100605,0,0,1.34193734035891,0,0,1.19315278036514,0
"9",1985,0.8921627195893,1.89629979794686,1.01229317811145,0.308902543435439,0,1.36038557361358,1.2449668567808,0,1.34009263981399,0
"10",1986,1.02106142348964,2.13806572019919,1.11156046708501,0,0,2.93680357783479,0.0191841673790892,0,1.52382720369317,0
"11",1987,2.9202970877651,2.44120645148024,1.88296901704515,1.43420932630452,0,2.5795165346904,0,0,1.58839554749027,0
"12",1988,2.64049651907426,2.17230663606397,1.28961429732121,0,0,2.51050137105111,0.918143803573543,0,1.33544339224067,0
"13",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1992,2.21372280352618,1.36600965244435,1.29359406137505,0,0,3.28197940242437,1.04719166420633,0,1.31065166412442,0
"17",1993,3.58357068667321,2.47678788715101,1.19612773980483,0.915958766240511,0,2.43866461714662,1.37928983740467,0,1.4062825039245,0
"18",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1995,1.51588889770769,2.48051034506553,1.27237197404309,0.497490794675024,0,2.82704507523828,1.52530152823807,0,1.38718970214809,0
"20",1996,2.90985384810407,1.67942449433277,1.39300918936013,1.26914265531278,0,2.38350762291846,1.20328038803822,0,1.41689530947624,0
"21",1997,2.43374989829909,1.6905628920842,1.42452102362185,0,1.7819967495138,3.35001361911169,1.64145310936125,0,1.36012449485957,0
"22",1998,3.7367116948471,1.83139481296731,1.25252129893511,1.23614546013229,0,3.22729132012078,0.965078061875724,0,1.51729038082038,0
"23",1999,1.19154845887137,2.91329395565386,1.27068397465443,0,0,3.34540201126935,1.64963399848908,0,1.37674328659772,0
"24",2000,1.58065786552323,2.3940240451589,1.13825260167654,0.591740539984697,0,2.91796690025775,1.44460196134242,0,1.46695035625801,0
"25",2001,1.78578863423657,2.9602503709731,1.26374692838682,0.982423464882095,0,3.71860186656522,1.40462796076339,0,1.47082176788733,0
"26",2002,1.04804902476319,2.6321070359652,0.740557463484604,0.557256025641037,0,1.76441505717916,1.96159568456828,0,1.4017996635344,0
"27",2003,0.945076883840272,2.38484026235894,1.15665458651431,0,0,1.33404277955569,0.814324735605983,0,1.46726728432903,0
"28",2004,1.59228235370379,2.78733518735892,1.3490606929253,0.560903878619897,0,3.67215053128767,0.978954043018257,0,1.61812562556819,0
"29",2005,3.60155927633495,2.15516412072905,0.710436741098158,0.663789591363824,0,2.29708930679777,0.783243712440988,0,1.44112941146126,0
"30",2006,1.53507988626102,3.08864933723373,0,0.00383876732606728,0,2.56396662577062,1.92198564901848,0,1.43481077150874,0
"31",2007,1.62322506353599,2.62488122743633,0.587018014560447,0.495029701412754,0,2.36946349496794,2.01955695106239,0,1.34861318964104,0
"32",2008,0.759465431198843,2.3879926347562,0.770209056533194,0.137594684275416,0,2.45623946729459,1.33875467209119,0,1.50603699742099,0
"33",2009,1.86291847605095,2.20216914260352,0.84523100676415,0,0,2.81387459227167,1.58684884269013,0,1.42542992186393,0
"34",2010,2.57375515469522,2.5095083387162,1.37607020492052,0.880946342618287,0,1.83880607328024,1.28023442297471,0,1.26452507454847,0
"35",2011,1.28001301973706,2.41179153141557,1.38070511916245,0,0,2.75162081474839,1.11683759964239,0,1.14756507135405,0
"36",2012,0.835621663114049,2.74076444433471,0.138535984389214,0,0,3.22186796426822,2.02591624270754,0,1.34204103958325,0
"37",2013,1.35448985672294,3.15935463780035,1.8091892762833,0,0,2.21644227628053,1.80749454182251,0,1.29897174642502,0
"38",2014,1.913367499829,2.53964337783136,2.406902573564,2.07027574839565,0,2.45976729501407,1.0973364888353,0,1.59629988616447,0
"39",2015,4.0640622647621,2.11530529640923,2.21723088760198,1.62490947885926,0.769578054159545,3.07391550237126,0,0,1.43645463928366,0
"40",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2017,1.08275956566657,3.21027119834275,1.29572839745202,0.524500809632287,0,1.86044169196959,1.31504992427401,0,1.26919178380338,0
