"","Time","Var","Value"
"1",1992,"Series",32.6343076866732
"2",1994,"Series",32.5720039717229
"3",1995,"Series",33.2111460378949
"4",1998,"Series",32.0673651663602
"5",2000,"Series",33.2123398954273
"6",2002,"Series",33.2938677716114
"7",2004,"Series",33.0944562491664
"8",2006,"Series",32.6059229624533
"9",2010,"Series",32.5520573005659
"10",2011,"Series",32.4717746639264
"11",2014,"Series",33.0554141926356
"12",2016,"Series",32.9122039382031
"13",2018,"Series",32.759323612968
"14",2019,"Series",32.4106417616385
